personal_star,review,url,title,category,total_star,location,label
5,오뚜기3분카레만 알던 한국인에게 익숙하지 않은 새로운 신선한 메뉴기 때문에 매우 만족도가 높게 느껴짐... 맛있음.. 전에 신세계 백화점에 인디아게이트라고 점심특선으로 커리 난 밥 라씨 세트팔던곳 없어진 이후로 이곳밖에 선택지가 없어서 갔는데 괜찮은편... 난이 생각보다커서 만족스럽고 혼자3개는 양이 많았다...,https://place.map.kakao.com/9906706,에베레스트 영등포점,인도음식,3.9,"서울 영등포구
",1
5,"카레, 양고기, 난, 밥 모두 만족스러웠습니다. 우려와는 다르게 심한 향신료향이나 양고기의 누린내도 없었습니다.",https://place.map.kakao.com/9906706,에베레스트 영등포점,인도음식,3.9,"서울 영등포구
",1
5,마싯당,https://place.map.kakao.com/9906706,에베레스트 영등포점,인도음식,3.9,"서울 영등포구
",1
5,Jason거지가 식당도 안가보고 별점테러하고다니네... 정신병인가 얼마나 돈이없길래 불쌍하다... 소주5천원 아닌곳 찾아다녀 그지야,https://place.map.kakao.com/10244660,대문점,중화요리,3.3,"서울 영등포구
",1
1,소주 및 맥주 5000원,https://place.map.kakao.com/10244660,대문점,중화요리,3.3,"서울 영등포구
",0
3,만두 다 맛있어요! 맛있는데 사장님이 불친절하셔서 다시 가지는 않을 것 같아요.,https://place.map.kakao.com/10244660,대문점,중화요리,3.3,"서울 영등포구
",0
5,너무 맛있음,https://place.map.kakao.com/10244660,대문점,중화요리,3.3,"서울 영등포구
",1
4,,https://place.map.kakao.com/10244660,대문점,중화요리,3.3,"서울 영등포구
",1
5,조용하고 분위기 있고 좋아요 ㅎㅎ 덕분에 대화 잘 나눴습니다 ~,https://place.map.kakao.com/1025169588,카페드람브르 영등포직영2호점,카페,3.9,"서울 영등포구
",1
1,아메리카노 베이스 라고 하더니  라떼 베이스인줄 알았네요..;;;;  2번째 사진샷 타 카페 아인슈페너 입니다.  저런게 진정한 아메리카노 베이스 겟죠!!!  직원도 메뉴도 답 없네 ;;;;,https://place.map.kakao.com/1025169588,카페드람브르 영등포직영2호점,카페,3.9,"서울 영등포구
",0
4,커피도 맛있고 천고가 높아서 답답한 느낌 없어 좋다! 수다 떨기 좋은 카페ㅎㅎ,https://place.map.kakao.com/1025169588,카페드람브르 영등포직영2호점,카페,3.9,"서울 영등포구
",1
4,옛날 감성 널찍하고 조용한 카페,https://place.map.kakao.com/1025169588,카페드람브르 영등포직영2호점,카페,3.9,"서울 영등포구
",1
3,창문좀 닦으세요,https://place.map.kakao.com/1025169588,카페드람브르 영등포직영2호점,카페,3.9,"서울 영등포구
",0
4,,https://place.map.kakao.com/27269058,커피리브레 타임스퀘어점,커피전문점,3.6,"서울 영등포구
",1
5,오트 마시또 오트야? 쓰는것같오,https://place.map.kakao.com/27269058,커피리브레 타임스퀘어점,커피전문점,3.6,"서울 영등포구
",1
5,오트라떼가 너무너무너무너무 맛있어요! 연하게 주문하면 더 부드럽고 고소해서 정말 행복해집니다... 오트리바리스타로 만드시는 것 보고 집에서 따라해봤는데 .. 그맛이 안나요 흑흑 ,https://place.map.kakao.com/27269058,커피리브레 타임스퀘어점,커피전문점,3.6,"서울 영등포구
",1
3,정신없고.. 커피맛은 명성에 비해 생각보다 산미가 너무 쎄고 별로엿어요.  매장은 쾌적해서 좋았음,https://place.map.kakao.com/27269058,커피리브레 타임스퀘어점,커피전문점,3.6,"서울 영등포구
",0
3,원두 사러 종종 가는데 원두는 맛있긴 하거든요 근데 매장 커피는 개선을 해야할듯 싶습니다 빵은 넘나리 맛있어요,https://place.map.kakao.com/27269058,커피리브레 타임스퀘어점,커피전문점,3.6,"서울 영등포구
",0
