personal_star,review,url,title,category,total_star,location,label
5,북아현 근처에 학교가 있는 학식이라면 누구나 안다는 맛집인 아현닭발!!!!>ㅇ< 여기는 햇반이랑 칼국수 추가해서 넣어먹는게 국룰입니당ㅎㅎ 사장님도 엄청 친절하시고 진짜 존맛탱이에요! 이런 맛집이 학교 근처에 있다니 정말 감사합니다...,https://place.map.kakao.com/15455044,아현닭발,닭요리,4.2,"서울 서대문구
",1
3,,https://place.map.kakao.com/15455044,아현닭발,닭요리,4.2,"서울 서대문구
",0
5,가성비 아주 훌륭해요. 자주 갈 거 같아요. 아쉬운 점이 있다면 식사류가 없어요ㅠㅠ 식사류도 팔아주세요 불 없이도 에어프라이어나 전자레인지로 조리 가능한 건 괜찮지 않을까요?,https://place.map.kakao.com/1560814152,헬로방방 마포아현점,키즈카페,4.2,"서울 마포구
",1
4,"위치가 특이한데, 2단지 지하주차장 입구 쪽에 있습니다. 주차는 건너편에 있는 4단지 상가에 하면 됩니다. 넓고 깨끗하고, 신생아 구역도 있고, 짚라인 체험도 되고, X-BOX Live 구역(VR 같은것)도 있네요... 다만 자동차 장난감이 없습니다... 카페 메뉴만 있고 식사 메뉴가 없습니다.   어린이 1시간 7천원 / 2시간 13천원 보호자 4천원 (...",https://place.map.kakao.com/1560814152,헬로방방 마포아현점,키즈카페,4.2,"서울 마포구
",1
5,너무 찾기가 힘들었어요ㅜㅜ 지하철타고 걸어서 갔는데 와..진짜 꼭꼭 숨어서 찾기힘들었다능 맵지도는 엉뚱한곳에 자꾸 표시되고 푸르지오207동 아래있다는 것만 알았어도 뱅글뱅글 안돌았을것 같아요ㅜㅡ 난 왜 주소를 안본걸까...애데리고 가는거라 더 힘들었다능 애가 너무 즐거워하니 그걸로 됐다싶어요.. 초행길이신분 도움이 되셨음 좋겠네요,https://place.map.kakao.com/1560814152,헬로방방 마포아현점,키즈카페,4.2,"서울 마포구
",1
5,이만하면 훌륭,https://place.map.kakao.com/1560814152,헬로방방 마포아현점,키즈카페,4.2,"서울 마포구
",1
2,,https://place.map.kakao.com/1560814152,헬로방방 마포아현점,키즈카페,4.2,"서울 마포구
",0
5,,https://place.map.kakao.com/15836783,파파브레드,"제과,베이커리",4.7,"서울 서대문구
",1
5,소금빵 만들어주셔서 감사합니다... ㅠㅠ  메론빵이 새로 보이길래 사봤는데 맛있어요!!  남자 사장님은 정말 언제나 친절하심!! ,https://place.map.kakao.com/15836783,파파브레드,"제과,베이커리",4.7,"서울 서대문구
",1
3,팥빵 달지않으면 정말 더 맛있을꺼같아요.  엄청 단 팥빵 좋아하시면 강추 .속은 꽉찼습니다. 여사장님 까칠하시고.. 남자사장님 친절함. 팥빵말고 다른빵은 그냥 옛날식 빵이네요,https://place.map.kakao.com/15836783,파파브레드,"제과,베이커리",4.7,"서울 서대문구
",0
5,소금빵 찾아 헤맸는데 집앞에 이런 좋은 빵집이 있네요 ㅠㅠ 넘 맛있어요 사장님 오래오래 일해주셔요 파파브레드 짱,https://place.map.kakao.com/15836783,파파브레드,"제과,베이커리",4.7,"서울 서대문구
",1
5,여기 근처에서 살다가 강동으로 이사 갔는데 팥빵 맛 못 잊어 빵 사러 간적 있어요ㅜ  진짜 맛있습니다….,https://place.map.kakao.com/15836783,파파브레드,"제과,베이커리",4.7,"서울 서대문구
",1
2,,https://place.map.kakao.com/11755765,아현동간장게장,"게,대게",3.7,"서울 마포구
",0
5,간장이 진하지 않은데 제 취향은 아니지만 이게 오히려 큰 장점일수도 가성비 맛 다 좋고 주인분들 너무 친절하시네요,https://place.map.kakao.com/11755765,아현동간장게장,"게,대게",3.7,"서울 마포구
",1
5,"처음엔 양이 적어보였는데 먹다보니 충분했고, 짜지않고 정말 맛있었습니다! 그리고 사장님께서 아주 친절하셔서 기분좋은 식사였습니다.",https://place.map.kakao.com/11755765,아현동간장게장,"게,대게",3.7,"서울 마포구
",1
4,,https://place.map.kakao.com/11755765,아현동간장게장,"게,대게",3.7,"서울 마포구
",1
4,서해바닷가 현지 맛집에서 먹는 생각하면 가성비 안 나온다고 할 수 있겠지만 서울에서 이 가격에 이 정도 맛을 먹을 수 있다면 괜찮습니다. 밑반찬도 다 맛나고 게장은 짜지 않아서 더 좋았습니다. 서빙하는 직원도 굉장히 친절하고 외국관광객들 없어서 편안하게 먹었습니다,https://place.map.kakao.com/11755765,아현동간장게장,"게,대게",3.7,"서울 마포구
",1
5,쫄깃 따끈 정말 맛있어요~기본 서울호떡 먹었는데 흔하지만 맛있는 그맛! 이예요 ㅎㅎ후식으로 딱,https://place.map.kakao.com/1868575741,서울호떡 아현점,간식,3.7,"서울 마포구
",1
5,깔끔하구 맛있네요! :),https://place.map.kakao.com/1868575741,서울호떡 아현점,간식,3.7,"서울 마포구
",1
1,직원인지 사장인지 기분 드러워지게 만드는 가게 사자마자 한입먹고 기분나빠서 그냥 버림,https://place.map.kakao.com/1868575741,서울호떡 아현점,간식,3.7,"서울 마포구
",0
5,지나가다 먹어봤는데 바로 구워주시고 넘 맛있었어요!! 쑥맛(?) 쫠깃쫠깃 크기도 크구 jmt,https://place.map.kakao.com/1868575741,서울호떡 아현점,간식,3.7,"서울 마포구
",1
1,일하는 사람들의 손님에 대한 서비스 마인드가 완전 바닥이라 호떡까지 맛없게 느껴지는 능력이 있음.,https://place.map.kakao.com/1868575741,서울호떡 아현점,간식,3.7,"서울 마포구
",0
