personal_star,review,url,title,category,total_star,location,label
3,양은 좀 적고 파스타는 맛있는데 피자는 무슨 흙내남. 루꼴라에서 나는건지 로즈마리향이 강한건지 암튼 애들은 맛이 이상하다고 거의 못 안 먹음. 연인들 데이트장소는 괜찮겠지만 아이들 데리고 가족식사는 좌석도 불편하고 그닥임,https://place.map.kakao.com/1646052453,만리재비스트로,양식,4.1,"서울 중구
",0
5,뇨끼 피자 파스타 등 음식 전부 다 맛있었어요ㅎㅎ,https://place.map.kakao.com/1646052453,만리재비스트로,양식,4.1,"서울 중구
",1
5,정석의 이탈리안 그라나 빠다노 아낌없이 갈아 넣어주심 ,https://place.map.kakao.com/1646052453,만리재비스트로,양식,4.1,"서울 중구
",1
5,,https://place.map.kakao.com/1646052453,만리재비스트로,양식,4.1,"서울 중구
",1
2,가성비 별로요... 비싼데 양이 너무 없음.. 피자 넘 짜요,https://place.map.kakao.com/1646052453,만리재비스트로,양식,4.1,"서울 중구
",0
5,존 맛 캥..!!!! 지굼 7시30분인데 꼬지 수량 마감될 수 있데요 꼬지를 꼭 드셔야하니 그 점에 미리 오셔서 웨이팅하세요:),https://place.map.kakao.com/27276847,호수집 원조닭꼬치,닭요리,3.8,"서울 중구
",1
1,맛있고 좋아요 다만 아줌마가 소주한병 더찍고 왜 더찍었냐고 하니깐 4000원 빼주시네요?소주값은 5000원인데 또다시 따져물으니 천원 현금으로 주시네요 이거 사기아닌가요.?,https://place.map.kakao.com/27276847,호수집 원조닭꼬치,닭요리,3.8,"서울 중구
",0
4,,https://place.map.kakao.com/27276847,호수집 원조닭꼬치,닭요리,3.8,"서울 중구
",1
5,서울역 근처에서 일할 때 자주 가던 집. 강남쪽으로 회사를 옮긴 후에도 한번씩 생각났는데 최근 서울역 쪽에 볼일보러 왔다가 재방문. 추억의 그 맛 그대로라 반가웠음.,https://place.map.kakao.com/27276847,호수집 원조닭꼬치,닭요리,3.8,"서울 중구
",1
4,,https://place.map.kakao.com/27276847,호수집 원조닭꼬치,닭요리,3.8,"서울 중구
",1
3,못 굽는다는 얘기를 많이 보고가서... 진짜 바쁜지 계속 왔다갔다 하네요~ 걍 제가 구워 먹었어요. 맛은 좋아요ㅋㅋㅋ,https://place.map.kakao.com/26939037,두툼,"육류,고기",3.9,"서울 중구
",0
3,"예전부터 자주 다니던 집인데 이번에 갔을 때 너무 별로였어요. 고기도 잘 못 굽고, 응대도 별로였네요. 한동안 안올듯여~",https://place.map.kakao.com/26939037,두툼,"육류,고기",3.9,"서울 중구
",0
2,"집에서 멀지만 첫번째 너무 맛있어서 두번째 방문,, 바빠서 어쩔수 없기도 하겠지만 직원이 여기저기 돌아다니면서 고기 구워주는데 그래서 고기가 너무 못구워져요 처음이랑 차이가 너무 나요. 심지어 퍽퍽한 수준,,, 굽는 직원의 실력문제인지 인력난인지 모르겠지만  이건 쫌,,,,",https://place.map.kakao.com/26939037,두툼,"육류,고기",3.9,"서울 중구
",0
2,직원이 고기를 못구워요 ,https://place.map.kakao.com/26939037,두툼,"육류,고기",3.9,"서울 중구
",0
5,"삼겹항정 존맛임니다,, 고추장찌개도 맛있음 ! 웨이팅은 늘 있는 편.",https://place.map.kakao.com/26939037,두툼,"육류,고기",3.9,"서울 중구
",1
5,음식도 맛있고 분위기도 좋았어요 :),https://place.map.kakao.com/1981716686,서울부띠끄,양식,3.2,"서울 중구
",1
1,안내도 없이 한참 앉아있던 자리에서 나오라고 함... 배고파....,https://place.map.kakao.com/1981716686,서울부띠끄,양식,3.2,"서울 중구
",0
1,맛을기댜하진마세요. 싼이유가있어요ㅜ,https://place.map.kakao.com/1981716686,서울부띠끄,양식,3.2,"서울 중구
",0
5,전 이 집 떡볶이가 진짜 안 잊힙니다 매콤 달달 칼칼.. 완전 제 취향 작년에 갔는데도 일년 내내 계속 생각나요  곱창 파스타도 맛있어용,https://place.map.kakao.com/1981716686,서울부띠끄,양식,3.2,"서울 중구
",1
4,양이 많지는 않아요. 그래도 맛있는 편.,https://place.map.kakao.com/1981716686,서울부띠끄,양식,3.2,"서울 중구
",1
3,가끔씩 깔끔하게 먹고 싶을 때,https://place.map.kakao.com/1541595421,공일부엌,한식,2.8,"서울 중구
",0
1,대창덮밥에 친구는 대창이 2개들었고 저는 정말로 한개도안들었길래 왜대창이없냐고물었더니 녹은거랍니다... 대창기름먹자고 12000원냈늡니다...,https://place.map.kakao.com/1541595421,공일부엌,한식,2.8,"서울 중구
",0
2,안타까워 글 남깁니다. 몇일전 와이프와 오랜만에 데이트 할겸 들렸습니다. 손님도 제법 있더군요.  갈비찜 시키고 소주한잔 하면서 기다린 끝에 음식이 나와 갈비를 가위로 잘랐습니다.  근데 속이 하나도 안익고 꽝꽝 얼어서 벌것게 나왔더군요.바뻐서 그런거 이해해서 다시 데워 달라고 했습니다.여직원분이 죄송하다며 새로 주신다길래 그냥 익혀서만 달라고 했습니다. ...,https://place.map.kakao.com/1541595421,공일부엌,한식,2.8,"서울 중구
",0
1,19년 개업부터 자주 먹는데 불고기비빔밥에서 실리카겔 나왔어요 (김 같은 거 습기제거제로 쓰는 하얀 알갱이)  밥 먹다가 돌멩이 씹은 줄 알았는데 실리카네요..  아마 후리카케?에서 섞인 거 같은데 재료 관리 부탁드려요... 초심 잃지 마세요  ,https://place.map.kakao.com/1541595421,공일부엌,한식,2.8,"서울 중구
",0
1,네이버 후기 믿지마세요-;; 대창깍두기볶음밥에 대창 2조각.. 낙지비빔밥에 낙지 쬐금 재료를 너무 아끼시네요- 최악입니다,https://place.map.kakao.com/1541595421,공일부엌,한식,2.8,"서울 중구
",0
1,"음식이 10~15분에 한 개씩 나옴 술 마시고 분위기 즐기러 가는 거면 괜찮은데 음식은 가성비 최악.손님은 많음 김치찜 감바스는 맛있음 가지 리조또는 밥이 보리임 오일, 치즈 파스타는 별로",https://place.map.kakao.com/26644530,베리키친,퓨전요리,3.5,"서울 중구
",0
5,초반에 베리스트릿키친(?) 일때 자주 갔었는데 이름이 조금 바뀐것 같네요. 아닌가? 기억이 가물가물 하네요.. 오랜만에 방문해도 여전히 맛있고 좋은 장소였습니다^^ 특히 추천 와인이 너무 좋아서 한병으로 끝낼 수가 없었습니다 ㅎㅎ 같이 가신 분들이 모두 좋아하셨어요!,https://place.map.kakao.com/26644530,베리키친,퓨전요리,3.5,"서울 중구
",1
3,가성비가 낮고 시끄럽다,https://place.map.kakao.com/26644530,베리키친,퓨전요리,3.5,"서울 중구
",0
5,지금의 만리동이 핫해지기 전 유일했던 핫플  여전히 분위기도 맛도 넘 좋아요,https://place.map.kakao.com/26644530,베리키친,퓨전요리,3.5,"서울 중구
",1
5,음식 준비가 덜 돼서 죄송하다고 맥주를 서비스로 주셨어요 맛도 있고 저희가 미안할 정도로 친절하셨습니다 잘 먹고 가요!!,https://place.map.kakao.com/26644530,베리키친,퓨전요리,3.5,"서울 중구
",1
4,,https://place.map.kakao.com/221927024,국민회관,삼겹살,2.7,"서울 중구
",1
1,레트로 감성빼면 돈값 못함. 새마을식당을 가고 말지.,https://place.map.kakao.com/221927024,국민회관,삼겹살,2.7,"서울 중구
",0
3,,https://place.map.kakao.com/221927024,국민회관,삼겹살,2.7,"서울 중구
",0
2,호일에다가 굽는 거 때문에 2점 감점  냉동삼겹이 베스트 메뉴  호일만 어떻게 해주면 좋겠습니다.,https://place.map.kakao.com/221927024,국민회관,삼겹살,2.7,"서울 중구
",0
1,너무 레트로? 호일 위에 굽는거 별로 맘에 안들어요.,https://place.map.kakao.com/221927024,국민회관,삼겹살,2.7,"서울 중구
",0
1,밥 먹는데 바닥에 락스 뿌리고 청소하는 바람에 다 버리고 나왔습니다 최악이네요  위생 0점,https://place.map.kakao.com/8079539,중림장,설렁탕,3.4,"서울 중구
",0
4,"특유의 꼬릿하고 강한 육향 덕분에 거친(?) 느낌의 설렁탕. 꼬릿한 냄새 때문에 호불호가 극명하게 갈리긴 하지만 지금까지 데려간 지인들은 모두 만족. 건더기도 충실한 편이다. 설렁탕 보통은 토렴식, 특은 따로국밥으로 나온다. 반반수육도 맛있다. //  카카오맵 맛집 추천 지도 - https://www.photoguraphy.com/?p=3997",https://place.map.kakao.com/8079539,중림장,설렁탕,3.4,"서울 중구
",1
3,"가야는이유 : 오래끓여야 나올 국물 안가는이유 : 꼬릿한 고기로 호불호 있을듯  설렁탕,도가니탕 : 국물의 깊이는 상당하다 느껴지지만 설렁탕의 고기는 꼬릿함이 꽤 심해 취향을 많이탈듯, 도가니는 부드럽고 쫄깃함이 꽤 놀라웠던, 딱 반씩 섞여있으면 좋겠단 느낌",https://place.map.kakao.com/8079539,중림장,설렁탕,3.4,"서울 중구
",0
4,"Since 1972. 국물이 너무 뜨겁지 않고 적당하게 간이 벤, 맑은 설렁탕의 명가. '하동관'처럼 파를 듬뿍 넣어서 먹을수 있고 새큰하게 잘 익은 김치, 깍두기도 예술이다.",https://place.map.kakao.com/8079539,중림장,설렁탕,3.4,"서울 중구
",1
1,서비스정신 빵점! 위생상태 빵점! 맛 빵점! 트리플크라운!! ,https://place.map.kakao.com/8079539,중림장,설렁탕,3.4,"서울 중구
",0
1,직원의 불친절이 도를 넘어서 사람을 모욕적이게 만드네요 좋은날 기분 좋게 식사하려고 찾아간 곳인데 가기 전에 리뷰 좀 읽어볼 걸 맛도 서비스도 다시 가고싶지 않아요,https://place.map.kakao.com/27270808,도동집,퓨전한식,2.9,"서울 용산구
",0
1,"기본 메뉴 주문 후 벽 메뉴판에 없는 메뉴 추가 주문하려고 메뉴판 달라고 하면 자리로 오지도 않고 카운터에 비스듬히 서서 ""옆에 안보이세요?"" 하고 메뉴판 달라는 손님을 가게 내 모든 손님 앞에서 장님 취급하는 식당. 입맛 떨어져 추가 주문 안하자 이전에 주문했던 목록 포스기에서 삭제해버리고 주문 들어간 거 맞냐고 물으니 주문 직접 받아놓고서 주문 하셨냐고...",https://place.map.kakao.com/27270808,도동집,퓨전한식,2.9,"서울 용산구
",0
4,얼큰하고 담백한 맛 혼자서 아게다시도후를 다 먹기엔 소스의 달달함이 강해서 질릴 수 있을 것 같다,https://place.map.kakao.com/27270808,도동집,퓨전한식,2.9,"서울 용산구
",1
4,"도동탕면, 불고기파전 완전 맛있네요. 재방문 의사 완전 있어요~~",https://place.map.kakao.com/27270808,도동집,퓨전한식,2.9,"서울 용산구
",1
5,,https://place.map.kakao.com/27270808,도동집,퓨전한식,2.9,"서울 용산구
",1
1,ㅡ,https://place.map.kakao.com/1546656402,홍철책빵 (휴업중),"제과,베이커리",2.6,"서울 용산구
",0
5,,https://place.map.kakao.com/1546656402,홍철책빵 (휴업중),"제과,베이커리",2.6,"서울 용산구
",1
1,,https://place.map.kakao.com/1546656402,홍철책빵 (휴업중),"제과,베이커리",2.6,"서울 용산구
",0
1,,https://place.map.kakao.com/1546656402,홍철책빵 (휴업중),"제과,베이커리",2.6,"서울 용산구
",0
1,,https://place.map.kakao.com/1546656402,홍철책빵 (휴업중),"제과,베이커리",2.6,"서울 용산구
",0
4,취향저격,https://place.map.kakao.com/11486129,가메골손왕만두 남대문본점,분식,4.1,"서울 중구
",1
3,그냥저냥 ,https://place.map.kakao.com/11486129,가메골손왕만두 남대문본점,분식,4.1,"서울 중구
",0
2,"예전엔 육즙 팡팡에 맛있었는 데 만두피 너무 두꺼워지고, 만두소는 적다. 예전처럼 줄서서 먹을 게 아니다. 벌레도ㅜㅜㅜ....ㅜ",https://place.map.kakao.com/11486129,가메골손왕만두 남대문본점,분식,4.1,"서울 중구
",0
3,고기만두 이걸 굳이 사먹으러 찾아간 내 자신이 한심하다. 그냥 동네 만두맛임,https://place.map.kakao.com/11486129,가메골손왕만두 남대문본점,분식,4.1,"서울 중구
",0
4,,https://place.map.kakao.com/11486129,가메골손왕만두 남대문본점,분식,4.1,"서울 중구
",1
1,,https://place.map.kakao.com/21398341,해랑스시,"초밥,롤",3.9,"서울 중구
",0
5,맛있음 ㄹㅇ   친절하셔요,https://place.map.kakao.com/21398341,해랑스시,"초밥,롤",3.9,"서울 중구
",1
4,친절하고 맛있어요 평일점심도 웨이팅 있는편. 소라마요가 젤 맛있네요~~,https://place.map.kakao.com/21398341,해랑스시,"초밥,롤",3.9,"서울 중구
",1
4,구워진 소라초밥 드셔보세요 짱맛있음,https://place.map.kakao.com/21398341,해랑스시,"초밥,롤",3.9,"서울 중구
",1
1,가성비같은소리하네  신선도 매우 떨어짐 초밥에서 기대할 수 있는 맛이 전혀 안남 오죽하면 제일 잘 나가는게 소라구이 그마저도 따뜻하지 않음.  마지막에 둘이 3만2천내면서 나가는데 돈 버리는 느낌 10접시 필수 아니였으면 금방나감,https://place.map.kakao.com/21398341,해랑스시,"초밥,롤",3.9,"서울 중구
",0
5,예약필수 전반적으로 맛있음,https://place.map.kakao.com/1170156506,종종서울,한식,3.7,"서울 중구
",1
1," 최악의 경험이었습니다. 예약하고 미리가서 메뉴 보고 있는데… 10분후까지 일행 다 안오면 예약 취소에 나가야한다고 사장이 주문도 안 받네요. 기분상해서 일행 빨리 오라고 독촉하고, 1시간도 안 있다 나왔어요. 오랜만에 친구들 만나는 자리였는데… 먹기도 전에 기분 완전 상했어요.",https://place.map.kakao.com/1170156506,종종서울,한식,3.7,"서울 중구
",0
3,한분이 주문받고 서빙하고 qr체크하고 하기...쫌 벅차신듯....막걸리 종류가 많음,https://place.map.kakao.com/1170156506,종종서울,한식,3.7,"서울 중구
",0
3,"메뉴와 주류 나쁘지 않았으나, 주문할 때마다 시간 얼마 안남았다고 코멘트 하는 알바생이 종가집 시어머니보다 맘을 불편하게 함",https://place.map.kakao.com/1170156506,종종서울,한식,3.7,"서울 중구
",0
4,,https://place.map.kakao.com/1170156506,종종서울,한식,3.7,"서울 중구
",1
