personal_star,review,url,title,category,total_star,location,label
5,닭무침이 상당히 좋습니다,https://place.map.kakao.com/12751485,황평집,닭요리,4.1,"서울 중구
",1
5,맛있엉르 특히 닭곰탕 국물이 찐이에요,https://place.map.kakao.com/12751485,황평집,닭요리,4.1,"서울 중구
",1
3,호록,https://place.map.kakao.com/1039797847,섬광,카페,3.3,"서울 중구
",0
2,케이크..ㅋㅋㅋㅋ,https://place.map.kakao.com/1039797847,섬광,카페,3.3,"서울 중구
",0
5,커피만 마셨는데 좋았음 ,https://place.map.kakao.com/1039797847,섬광,카페,3.3,"서울 중구
",1
1,직원들 단체로 무슨 무표정병 걸림. 뭐 무표정일 수 있지만 그래도 서비스직이면 어느 정도 서비스를 해야되는데 그냥 무표정으로 틱틱대는 느낌. 다른 직종 찾아보는것 추천..,https://place.map.kakao.com/1039797847,섬광,카페,3.3,"서울 중구
",0
2,벽에 기어다니는 바퀴벌레봤어요 음료는 달고 짠데..우리가 아는 단짠이아니라 졸라달고 졸라짜요..맛이 언밸런스..합니다... 그 유명한 간판없는 을지로 힙쟁이들 카페 체험하기엔 좋을듯합니다,https://place.map.kakao.com/1039797847,섬광,카페,3.3,"서울 중구
",0
5,맛있었어요,https://place.map.kakao.com/27072121,산수갑산,순대,2.8,"서울 중구
",1
3,뭔데 사진마다 순대개수가 다름? 8개 나온것도잇고 12개 나온것도잇고 머임? ,https://place.map.kakao.com/27072121,산수갑산,순대,2.8,"서울 중구
",0
1,냄새나고ㅜ 많아진 손님을 가게가 감당 못 함,https://place.map.kakao.com/27072121,산수갑산,순대,2.8,"서울 중구
",0
1,정말 좋아했던곳인데..달라지길 바라며 올립니다 검은옷 입으신 이모님 가운데 쟁반엔 밥과 반찬이 대기하는곳인데 오른쪽 빨간통에서 행주를 빨아요 그리고 왼쪽 노란색 행주있는쪽으로 옮기는데 행주에서 흘린 물이 밥이랑 반찬 김치에 다떨어집니다 저 고무장갑으로 밥도 푸고 반찬도 옮기고 흘리면 저걸로 닦고 행주도 빨고 저 이모님  흘리는거 분명히 알텐데.. 그냥합니다...,https://place.map.kakao.com/27072121,산수갑산,순대,2.8,"서울 중구
",0
2,유명한데.. 이름 때문에 유명한 듯..,https://place.map.kakao.com/27072121,산수갑산,순대,2.8,"서울 중구
",0
1,오래전부터 다닌집인데 이리 변할수가 ~엄청 불친절에 면은 팅팅불고 맛도 없고 가격은 매년 올리고~다시는 안감,https://place.map.kakao.com/20747449,오장동함흥냉면,냉면,2.6,"서울 중구
",0
3,흥남집 압승…   오장동이 원래 이런 맛이었나… 안타깝네요 ㅜ   ,https://place.map.kakao.com/20747449,오장동함흥냉면,냉면,2.6,"서울 중구
",0
1,물냉면 육수는 맹물에 간장만 풀어놓은 맛에 회냉면 회는 북어처럼 너무 딱딱하고 맵기만하고 가격은 비싼데다가 여기 맛있다고 추천하는새들은 입맛이 어떻게 된 이상한새들인지 궁금함. ,https://place.map.kakao.com/20747449,오장동함흥냉면,냉면,2.6,"서울 중구
",0
1,서비스 최악이네요,https://place.map.kakao.com/20747449,오장동함흥냉면,냉면,2.6,"서울 중구
",0
4,기존 함흥이랑은 달라요 맛나요 웨이팅 있지만 금방들어가요 별 하나는 출입문지기 분이 좀 그래서요,https://place.map.kakao.com/20747449,오장동함흥냉면,냉면,2.6,"서울 중구
",1
4,,https://place.map.kakao.com/8588563,진고개,한식,3.6,"서울 중구
",1
2,친절하십니다. 총각김치 다 먹어가는데 더 드릴까요 해서 괜찮습니다 했는데 더 주셨어요^^;; 갈비탕먹었는데 맛은 무난합니다. 고기 찍어먹는 소스는 없습니다. 먹고있는 도중 하루살이? 벌레하나 나와서 …. 일단 먹고있는데 한마리가 또 나왔네요^^;;;;;;;;; 번창하세요…… ㅠ,https://place.map.kakao.com/8588563,진고개,한식,3.6,"서울 중구
",0
1,곱창전골 1인분에 28000원 2인이상 주문가능한 정신나간 가격 ; 외국인손님 상대로 바가지 씌우는 가게인지 밑반찬도 형편없음 곱창전골도 그다지 맛없음 곱은 신선한데 곤약이랑 애호박 이상한 재료들어가서 잡탕 같음  쓸데없이 종업원은 많음 인건비 감당하려고 음식값이 비싼건지 위생도 그리 깨끗한 편은 아님 테이블도 좁고 의자도 겁나 불편   ,https://place.map.kakao.com/8588563,진고개,한식,3.6,"서울 중구
",0
1,"곱창전골 3인분 먹었다. 나한테 온 곱창은 딱 2개. 반찬으로 나오는 보쌈 대신 겉절이. 먹을 것도 없이 87000원.주차비는 왜 그리 비싼지 40분 정도 주차에 7000원. 거의 100,000원에 곱창 2쪽이라니. 절대 갈 곳이 못되는 장소. 벌점 -5점",https://place.map.kakao.com/8588563,진고개,한식,3.6,"서울 중구
",0
2,,https://place.map.kakao.com/8588563,진고개,한식,3.6,"서울 중구
",0
4,,https://place.map.kakao.com/8002833,영덕회식당,회,3.6,"서울 중구
",1
4,,https://place.map.kakao.com/8002833,영덕회식당,회,3.6,"서울 중구
",1
5,,https://place.map.kakao.com/8002833,영덕회식당,회,3.6,"서울 중구
",1
5,20년전에 처음 과메기 맛을 알아서 겨울 별미 영덕회식당 다녀요 신선하고 쫀득하고 맛있는 과메기 해초류 등등에 마약초장 찍어서 한쌈하여 먹으면 입안에서 난리난리 입니다 너무너무 맛있어요 ,https://place.map.kakao.com/8002833,영덕회식당,회,3.6,"서울 중구
",1
5,,https://place.map.kakao.com/8002833,영덕회식당,회,3.6,"서울 중구
",1
4,"김치만두전골(22000). 만두피가 얇아서 잘 찢어지는데 맛있어요. 같이 나오는 닭무침이 별미인데, 추가로 주문하는 메뉴이기도 하지만 한 번 정도는 더 주시기도 해요. 평양냉면(12000)은 특이하게 얼갈이가 들어가네요. 많이 슴슴하진 않고 육향 꽤나 있는 편.",https://place.map.kakao.com/12106466,평래옥,냉면,3.0,"서울 중구
",1
5,수십년째 단골인 냉면집! 냉면초보도 먹기 딱 좋아요~ 여름엔 초계탕 먹으러 갑니다!,https://place.map.kakao.com/12106466,평래옥,냉면,3.0,"서울 중구
",1
1,개맛없음 먹지마셈 ㅇㅇ,https://place.map.kakao.com/12106466,평래옥,냉면,3.0,"서울 중구
",0
1,"맛은 개인 취향 차이가 있으니 논외로 하고, 세상 불친절합니다. 사람 많고 바쁘면 불친절해도 되는 자격이 생기는 건가요? 손님 덕분에 바쁜건데 바쁘다고 손님에게 화를 내지 말아주세요.. ",https://place.map.kakao.com/12106466,평래옥,냉면,3.0,"서울 중구
",0
1,"살면서 먹은 평양냉면중에 제일 최악이였음. 맛, 서비스 전부 최악 물어보면 대답도안함.",https://place.map.kakao.com/12106466,평래옥,냉면,3.0,"서울 중구
",0
1,"예전 골목식당 방영 초기에만 해도 대기줄이 길어도 먹을만한 음식이다! 라고 생각했죠. 실제로 종종 방문도 했었고...   코로나 좀 풀리고 방문하니 대기줄도 없고, 한산 그자체. 뭔가 싸했지만 아... 소스부터 고기까지 너무 평범...       너무 기성품같은 음식!  비추입니다. 너무 변함. 걍 마트에서 파는 밀키트 사드셔도 될듯요! 맛도 비슷해요",https://place.map.kakao.com/1347856721,필동함박 충무로1호점,"스테이크,립",3.4,"서울 중구
",0
3,대학시절 솔루션 받고 바뀐 뒤로 처음부터 꾸준히 가던 사람인데 함박 고기 맛이 예전이랑 달라졌어요 전 이전의 맛이 훨씬 육즙도 풍부하고 맛있었는데.,https://place.map.kakao.com/1347856721,필동함박 충무로1호점,"스테이크,립",3.4,"서울 중구
",0
5,최고 !! 맛있어요,https://place.map.kakao.com/1347856721,필동함박 충무로1호점,"스테이크,립",3.4,"서울 중구
",1
4,맛있음. 특히 취향저격하는 소스가 맛남 다만 대기가 길고 배당이 많아 시간이 꽤 소요됨,https://place.map.kakao.com/1347856721,필동함박 충무로1호점,"스테이크,립",3.4,"서울 중구
",1
4,,https://place.map.kakao.com/1347856721,필동함박 충무로1호점,"스테이크,립",3.4,"서울 중구
",1
1,,https://place.map.kakao.com/8332362,원조만선호프 노가리체인본점,"호프,요리주점",1.5,"서울 중구
",0
1,,https://place.map.kakao.com/8332362,원조만선호프 노가리체인본점,"호프,요리주점",1.5,"서울 중구
",0
1,,https://place.map.kakao.com/8332362,원조만선호프 노가리체인본점,"호프,요리주점",1.5,"서울 중구
",0
1,,https://place.map.kakao.com/8332362,원조만선호프 노가리체인본점,"호프,요리주점",1.5,"서울 중구
",0
1,#만선호프불매 찾아보세요,https://place.map.kakao.com/8332362,원조만선호프 노가리체인본점,"호프,요리주점",1.5,"서울 중구
",0
4,,https://place.map.kakao.com/10582837,안동장,중화요리,3.3,"서울 중구
",1
1,맛X,https://place.map.kakao.com/10582837,안동장,중화요리,3.3,"서울 중구
",0
1,0점 주고싶다 말 못알아듣는 중국인 직원에 개시끄럽고 ♩♩♬ 짜다,https://place.map.kakao.com/10582837,안동장,중화요리,3.3,"서울 중구
",0
5,중화요리하면 가장 먼저 떠오르는 곳.  ,https://place.map.kakao.com/10582837,안동장,중화요리,3.3,"서울 중구
",1
5,,https://place.map.kakao.com/10582837,안동장,중화요리,3.3,"서울 중구
",1
