personal_star,review,url,title,category,total_star,location,label
4,큰 대형카페가고싶을때? 맛은 그냥 그렇고 일단 커서 좋다!,https://place.map.kakao.com/1301973155,할아버지공장,디저트카페,3.3,"서울 성동구
",1
1,불친절하고 7시쯤 음식 마감,https://place.map.kakao.com/1301973155,할아버지공장,디저트카페,3.3,"서울 성동구
",0
1,"불친절, 주문받을때 말투가 위협적이고 무서웠어요. 바깥자리 앉았는데 호스로 바닥에 물뿌려서 먼지 풀풀날리고.. 얘기하니까 들은척도 안하고 계속하더군요.. 다신 안올듯합니다",https://place.map.kakao.com/1301973155,할아버지공장,디저트카페,3.3,"서울 성동구
",0
5,,https://place.map.kakao.com/1301973155,할아버지공장,디저트카페,3.3,"서울 성동구
",1
3,딱딱한 의자에 사람도 너무많고 ㅠㅠ ,https://place.map.kakao.com/1301973155,할아버지공장,디저트카페,3.3,"서울 성동구
",0
1,가격으로 3대 족발인듯 요즘 맛있는 족발이야 많으니 다시는 안감.,https://place.map.kakao.com/8416853,성수족발,"족발,보쌈",3.2,"서울 성동구
",0
4,,https://place.map.kakao.com/8416853,성수족발,"족발,보쌈",3.2,"서울 성동구
",1
4,,https://place.map.kakao.com/8416853,성수족발,"족발,보쌈",3.2,"서울 성동구
",1
4,꾸준히 맛있어요!ㅎㅎ 양념장을 특히 좋아했는데 기분탓인지 약간 달라진 느낌이 드네요..? ,https://place.map.kakao.com/8416853,성수족발,"족발,보쌈",3.2,"서울 성동구
",1
1,아주오랜만에갔는데 양이너무적어져서놀람..  대짜시켰는데 껍질만잔뜩들어있고고기가별로없네요   가격도  비싼데  너무하다싶어요,https://place.map.kakao.com/8416853,성수족발,"족발,보쌈",3.2,"서울 성동구
",0
1,걍 ㅈㄴ맛없음 새우 비림,https://place.map.kakao.com/1155031193,소바식당 성수점,일식,2.9,"서울 성동구
",0
5,재택근무중 거의 매일 시켜먹었어요 냉소바랑 계란튀긴거 진짜 짱 맛있어요. 계란튀김 카레향도 나고 겉바속촉 노른자 반숙으로 촉촉함까지 있어서 추가메뉴로 매번 시켜먹었는데 안질리더라고요. 매장서도 먹었었는데 배달과 동일하고 서비스도 만족합니다.,https://place.map.kakao.com/1155031193,소바식당 성수점,일식,2.9,"서울 성동구
",1
1,대기 체계가 없음. 기다리다 짜증나서 걍 딴데 감.,https://place.map.kakao.com/1155031193,소바식당 성수점,일식,2.9,"서울 성동구
",0
5,항상 가요 ,https://place.map.kakao.com/1155031193,소바식당 성수점,일식,2.9,"서울 성동구
",1
4,"맛있고 친절하셨어요~~ 계란튀김은 조금 느끼한데 소스랑 같이 먹으면 맛있습니당, 냉모밀 맛있어요",https://place.map.kakao.com/1155031193,소바식당 성수점,일식,2.9,"서울 성동구
",1
4,양이 적어 보였으나 막상 다 먹고 나니 굉장히 배가 불렀다. 음식의 비쥬얼도 맛도 꽤나 좋았다. 딱히 호불호가 갈릴 것 같지 않은 맛으로 같이 간 일행들도 다 만족했다.,https://place.map.kakao.com/2092039626,성수다락,양식,3.9,"서울 성동구
",1
5,친절하시고 너무 맛있게 잘 먹고 왔어요! 회전율도 빨라서 생각보다 오래 기다리지 않았습니다. 양식이라 대충 양식~ 생각하고 갔으나 음식 맛이 뻔하지 않고 간도 세지 않아서 굉장히 만족스러웠습니다,https://place.map.kakao.com/2092039626,성수다락,양식,3.9,"서울 성동구
",1
5,너무 맛있고 직원분들이 너무 친절해요 다음에 또 방문할게요 !,https://place.map.kakao.com/2092039626,성수다락,양식,3.9,"서울 성동구
",1
4,음식들 비주얼도 좋고 맛도 있어요. 직원분들 정말 친절하셔서 기분 좋았어요.  대신 옆자리와 다닥다닥 붙어 앉아있어야 한다는 점이 조금 아쉽네요.,https://place.map.kakao.com/2092039626,성수다락,양식,3.9,"서울 성동구
",1
5,괜히 핫플이 아니에요!! 맛있고 이쁘고 다합니다 ㅎㅎㅎ,https://place.map.kakao.com/2092039626,성수다락,양식,3.9,"서울 성동구
",1
4,저는 맛있게 먹었는데 같이 간 친구는 매워서 며칠동안 배아파하더라구요ㅜ,https://place.map.kakao.com/936069123,르프리크,햄버거,4.2,"서울 성동구
",1
1,"우선 결론부터 이야기하자면, 음식맛은 좋았지만 정확히는 가게의 정책과 고객 응대가 별 0점 입니다  2022. 5.27(금) 지인분과 식당안에서  만나자고하고 르프리크 제가 먼저 도착했습니다 자리도 있었고 가게 안으로 들어가는데 직원분이 ""혼자 오셨어요?"" 라고 물어보시더라고요 그래서 ""아니요 두명이요"" 했더니 일행이 오면 들어오라고 나가서 대기해달라고  ...",https://place.map.kakao.com/936069123,르프리크,햄버거,4.2,"서울 성동구
",0
4,,https://place.map.kakao.com/936069123,르프리크,햄버거,4.2,"서울 성동구
",1
4,,https://place.map.kakao.com/936069123,르프리크,햄버거,4.2,"서울 성동구
",1
5,"전체적으로 맛이 튀지 않는다. 그래서 각각의 재료들이 조화가 잘 된다. 깨가 잔뜩 뿌려진 폭신한 번, 새콤한 맛보다 향이라 해야 할 정도의 슴슴한 코을슬로. 맵기는 2단계였지만 매콤함이 크게 느껴지지 않고 튀김옷이 매력적이었던 패티.  음악은 재즈풍의 플레이리스트가 몇 곡 되지 않는 것이 반복되는듯했다. 친절한 점원과 전반적인 가게의 분위기는 덤.  메뉴에...",https://place.map.kakao.com/936069123,르프리크,햄버거,4.2,"서울 성동구
",1
1,네임밸류 하나뿐 맛 없다,https://place.map.kakao.com/1128989913,대림창고,갤러리카페,3.2,"서울 성동구
",0
3,유명세와 넓은 공간 때문에 한 번 쯤은 들러볼 만 하나 비싸고 맛은 평범함. 게이샤커피 유명해서 먹어봤는데 개인적으로 불호,https://place.map.kakao.com/1128989913,대림창고,갤러리카페,3.2,"서울 성동구
",0
3,,https://place.map.kakao.com/1128989913,대림창고,갤러리카페,3.2,"서울 성동구
",0
1,직원 불친절 진짜 너무 심하네,https://place.map.kakao.com/1128989913,대림창고,갤러리카페,3.2,"서울 성동구
",0
4,,https://place.map.kakao.com/1128989913,대림창고,갤러리카페,3.2,"서울 성동구
",1
5,꿔바로우와 크림짬뽕 맛있어요. 매장 인테리어나 직원들 분위기도 좋습니다. 단 힘들게 웨이팅할 정도는 아니에요. ,https://place.map.kakao.com/138978252,중앙감속기,퓨전요리,4.3,"서울 성동구
",1
2,예약해서 어렵게 먹을 정도는 절대 아닌 것 같아요.. 일행들 다 음.. 하면서 먹었습니다.,https://place.map.kakao.com/138978252,중앙감속기,퓨전요리,4.3,"서울 성동구
",0
4,좀 더 개성있는 마라탕과 꿔바로우 맛. 특별하진 않음 ,https://place.map.kakao.com/138978252,중앙감속기,퓨전요리,4.3,"서울 성동구
",1
5,진짜 맛있어요... 발사믹 꿔바로우랑 마라탕.. 근데 다들 이거 시키시더라구요 ㅎㅎㅎㅎ 그만큼 보장된 맛!!!!!! 특히 꿔바로우는 소스가 너무 맛있어서 궁금했어요 어떻게 만드시는지 ㅜㅜ쓰는 와중에도 또먹고 싶다 류루루룹,https://place.map.kakao.com/138978252,중앙감속기,퓨전요리,4.3,"서울 성동구
",1
4,,https://place.map.kakao.com/138978252,중앙감속기,퓨전요리,4.3,"서울 성동구
",1
2,고기는 모르겠지만 파스타는 이가격이면 차리리 다른데가 나을것같아요 맛이 별로.. ,https://place.map.kakao.com/1021763074,타이거풀,양식,4.0,"서울 성동구
",0
1,맛은 평범. 직원의 말투와 서비스는 아주 불쾌했습니다.  ,https://place.map.kakao.com/1021763074,타이거풀,양식,4.0,"서울 성동구
",0
5,여자친구랑 가기 딱 좋음! 맛집 찾기 대성공!!!!!!!! 추천합니다,https://place.map.kakao.com/1021763074,타이거풀,양식,4.0,"서울 성동구
",1
5,"인테리어가 쵝오! 포터하우스 존맛탱!!!  그리고 제일 좋은건,사진 찍기 딱좋음ㅎㅎㅎ",https://place.map.kakao.com/1021763074,타이거풀,양식,4.0,"서울 성동구
",1
5,인테리어가 좋아서 분위기 좋게 먹고 가네요~ 성수동 핫플 인정!!,https://place.map.kakao.com/1021763074,타이거풀,양식,4.0,"서울 성동구
",1
1,덩치큰 남자 직원 진짜 왜 이리 불친절한지? 아직도 있는거보면 직원이나 알바가 아니고 사장이신가요? 오우 진짜 너무 심해요 왠만하면 불친절하다고 안쓰는데 너무 강압적이에요 ㅠ 매장에 안나오시는게 더 도움되실듯 ㅠ,https://place.map.kakao.com/301697712,도렐 육지3호점,카페,2.6,"서울 성동구
",0
1,커피는 나쁘지 않은데 남자직원이 진짜 별로네요. 위치믿고 너무 불친절한듯,https://place.map.kakao.com/301697712,도렐 육지3호점,카페,2.6,"서울 성동구
",0
1,불친절… 직원분 너무 고압적이에요. 분위기땜에 커피 맛있는지도 모르겠네요,https://place.map.kakao.com/301697712,도렐 육지3호점,카페,2.6,"서울 성동구
",0
4,,https://place.map.kakao.com/301697712,도렐 육지3호점,카페,2.6,"서울 성동구
",1
5,난 너무 맛있음,https://place.map.kakao.com/301697712,도렐 육지3호점,카페,2.6,"서울 성동구
",1
4,고기는 쏘쏘한데 의외로 청국장 맛집…! 이용 시간이 짧아서 아쉬워요 ㅠ,https://place.map.kakao.com/475641876,잠수교집 성수점,삼겹살,3.4,"서울 성동구
",1
5,고기도 맛있구 순두부 완전 맛나요~~^^,https://place.map.kakao.com/475641876,잠수교집 성수점,삼겹살,3.4,"서울 성동구
",1
5,good!!!!!!,https://place.map.kakao.com/475641876,잠수교집 성수점,삼겹살,3.4,"서울 성동구
",1
5,Nice!!! ,https://place.map.kakao.com/475641876,잠수교집 성수점,삼겹살,3.4,"서울 성동구
",1
5,사람너무 많은것 빼곤 좋았습니다 맛있어요,https://place.map.kakao.com/475641876,잠수교집 성수점,삼겹살,3.4,"서울 성동구
",1
5,사장님 친절하시고 커피랑 디저트도 맛있어요~ 추천추천!,https://place.map.kakao.com/1842536906,멜로워 성수플래그쉽,카페,3.9,"서울 성동구
",1
4,쏘쏘 굳입니다.,https://place.map.kakao.com/1842536906,멜로워 성수플래그쉽,카페,3.9,"서울 성동구
",1
4,커피는 맛있고 빵은 퍽퍽스 매장 넓고 좌석 많음,https://place.map.kakao.com/1842536906,멜로워 성수플래그쉽,카페,3.9,"서울 성동구
",1
3,재방문 의사 ★★★☆☆ 한줄평 : 힙!한만큼 사람이 많은 곳  커피맛 ★★★☆☆ 베이커리맛 ★★★☆☆ 접근성(주차포함) ★☆☆☆☆ 분위기 ★★★★☆ 가격 ★★★☆☆ 친절 ★★★★☆ 청결 ★★★★☆  느낌있는 인테리어를 가지고 있으나 요즘 너무 예쁜 카페가 많아서인지 특별한 느낌은 없었던 곳. 하지만 분위기도 커피맛도 디저트도 무난하기에 한번쯤은 가봐도 후회...,https://place.map.kakao.com/1842536906,멜로워 성수플래그쉽,카페,3.9,"서울 성동구
",0
1,빵맛이 별로.. 종이 덮은 트레이에 빵을 그냥 올려서 주네요.. 위생이 걱정됨,https://place.map.kakao.com/1842536906,멜로워 성수플래그쉽,카페,3.9,"서울 성동구
",0
5,후기랑 다르게 매장도 청결했고  몇일전 방문했는데 직원들도 다 친절하시고 고기맛도 정말 맛있고 반찬도 정갈했습니다,https://place.map.kakao.com/1754113636,직화삼곱 성수직영점,"육류,고기",3.5,"서울 성동구
",1
1,"주방, 홀 손님 있는데 마스크 내리고 돌아다니고 주방은 야채손질하면서 마스크 내리고 노래 부르고 코로나는 둘째치고 위생상 너무 더러워 그냥 나왔어요 다 남기고^^ 최소한 본인들만 계실땐 모르겠지만 보는 사람들 앞에서 그러면 안보이는 곳에선 얼마나 더 할까..; ",https://place.map.kakao.com/1754113636,직화삼곱 성수직영점,"육류,고기",3.5,"서울 성동구
",0
1,"컷팅 샐러드만 나오는 야채 , 조미료 가득한 멸젖 , 더러운 소주 맥주잔 , 최소한의 밑반찬으로 가격절감 성공의 집~ 그 정도 삼겹살 품질은 동네에도 많습니다  프렌차이즈는 믿고 걸러야 하는 거 같아요 근처에 삼십년 된 OB호프 광장으로 빨리 자리 옮겼어요",https://place.map.kakao.com/1754113636,직화삼곱 성수직영점,"육류,고기",3.5,"서울 성동구
",0
5,존맛 ㅡㅡㅠ,https://place.map.kakao.com/1754113636,직화삼곱 성수직영점,"육류,고기",3.5,"서울 성동구
",1
1,"사진보면 여러장 있을정도로 회사 근처라 제육 먹을땐 항상 여기만왔는데.. 인스타 마케팅해서 손님 많아져서 그런가.. 1년간 진짜 잘 먹었는데, 조금씩 변하더니 오늘 최악 찍음. 이제 안감. 제육의 비계양이 30-40프로는 된듯. 직장 동료는 밥공기 그릇에 아예 비계만 골라서 쌓을정도 된장찌개도 소금물처럼 개짬 그동안 몇십그릇 먹은것중에 젤 짯음  ",https://place.map.kakao.com/1754113636,직화삼곱 성수직영점,"육류,고기",3.5,"서울 성동구
",0
