personal_star,review,url,title,category,total_star,location,label
4,"김치만두전골(22000). 만두피가 얇아서 잘 찢어지는데 맛있어요. 같이 나오는 닭무침이 별미인데, 추가로 주문하는 메뉴이기도 하지만 한 번 정도는 더 주시기도 해요. 평양냉면(12000)은 특이하게 얼갈이가 들어가네요. 많이 슴슴하진 않고 육향 꽤나 있는 편.",https://place.map.kakao.com/12106466,평래옥,냉면,3.0,"서울 중구
",1
5,수십년째 단골인 냉면집! 냉면초보도 먹기 딱 좋아요~ 여름엔 초계탕 먹으러 갑니다!,https://place.map.kakao.com/12106466,평래옥,냉면,3.0,"서울 중구
",1
1,개맛없음 먹지마셈 ㅇㅇ,https://place.map.kakao.com/12106466,평래옥,냉면,3.0,"서울 중구
",0
1,"맛은 개인 취향 차이가 있으니 논외로 하고, 세상 불친절합니다. 사람 많고 바쁘면 불친절해도 되는 자격이 생기는 건가요? 손님 덕분에 바쁜건데 바쁘다고 손님에게 화를 내지 말아주세요.. ",https://place.map.kakao.com/12106466,평래옥,냉면,3.0,"서울 중구
",0
1,"살면서 먹은 평양냉면중에 제일 최악이였음. 맛, 서비스 전부 최악 물어보면 대답도안함.",https://place.map.kakao.com/12106466,평래옥,냉면,3.0,"서울 중구
",0
5,최고,https://place.map.kakao.com/1440347564,커피한약방,커피전문점,3.7,"서울 중구
",1
5,"힙한 을지로의 찻집! 분위기도 좋고, 커피 맛도 좋아요",https://place.map.kakao.com/1440347564,커피한약방,커피전문점,3.7,"서울 중구
",1
5,늘 만족하고 있어요 맛도 분위기도♡,https://place.map.kakao.com/1440347564,커피한약방,커피전문점,3.7,"서울 중구
",1
4,인테리어 고풍스럽고 분위기 있어서 사진 찍기 좋음,https://place.map.kakao.com/1440347564,커피한약방,커피전문점,3.7,"서울 중구
",1
5,,https://place.map.kakao.com/1440347564,커피한약방,커피전문점,3.7,"서울 중구
",1
5,best of best. 살 발라서 밥이랑 말면 훌훌 잘도 넘어갑니다.  국물이 일품.,https://place.map.kakao.com/7919722,사랑방칼국수,국수,4.1,"서울 중구
",1
5,,https://place.map.kakao.com/7919722,사랑방칼국수,국수,4.1,"서울 중구
",1
4,매달 첫째주 일요일 휴무….. 1분동안 모르고 오셨다가 돌아가시는 분들 한 10명은 됐음,https://place.map.kakao.com/7919722,사랑방칼국수,국수,4.1,"서울 중구
",1
5,가격 맛 모든 면에서 최고. ,https://place.map.kakao.com/7919722,사랑방칼국수,국수,4.1,"서울 중구
",1
4,가성비굳 백반 칼국수 다 맛있음 김치맛집 집근처면 자주올듯 양 적은 나는 백반1 칼국수1,https://place.map.kakao.com/7919722,사랑방칼국수,국수,4.1,"서울 중구
",1
4,"얼큰순대국밥 맛있긴 맛있다. 육회도 너무 맛있다. 밑반찬도 너무 맛있다. 그리고 좋은점이 물이 헛개수라 너무 고소하고 맛있다. 다만 단점이,, 가마솥밥 밥이 엄청 뜨겁고 바닥이 누룽지가 돼야하는데, 바빠서그런지 누룽지가 아니었다.. 그냥 밥이었음.. 이럴거면 그냥 밥 시킬껄.. 물 부어놓고 나중에 열어보니 차가움 ㅠㅠ..이점만 제외하면 너무 맛있고 국밥 먹...",https://place.map.kakao.com/502452137,청와옥 을지로3가 직영점,순대,3.4,"서울 중구
",1
1,순대에 진심이신분은 넘 기대하지 마세요 농민백암순대 사랑합니다,https://place.map.kakao.com/502452137,청와옥 을지로3가 직영점,순대,3.4,"서울 중구
",0
4,순대국 맛잇는 건 말하면 입 아프고 오징어볶음의 불맛이 끝장입니다.,https://place.map.kakao.com/502452137,청와옥 을지로3가 직영점,순대,3.4,"서울 중구
",1
5,정말 맛있어요! 착한가격 착한 맛  최고!,https://place.map.kakao.com/502452137,청와옥 을지로3가 직영점,순대,3.4,"서울 중구
",1
4,점심 시간 좀 지난 1시 넘어 들어갔더니 웨이팅 없이 금방 먹을 수 있었어요. 저는 기름지고 달라붙는 국물을 좋아해서 그런지 아주 맛있게 먹었습니다. 고기도 부속도 많아서 더 좋았네요.,https://place.map.kakao.com/502452137,청와옥 을지로3가 직영점,순대,3.4,"서울 중구
",1
1,10번은 넘게 방문했는데 점점 국물맛이 밍숭맹숭.... 손님 몰릴까 육수에 물탄 것 같아 다음 번에도 명동가면 과연 여기가게 될까 의문.. 물타지 말아주세요 제발. 주방장 바뀌셨나봐요.,https://place.map.kakao.com/10332413,명동교자 본점,분식,3.8,"서울 중구
",0
5,다먹어 봤는대 칼국수 국물 맛있고 김치도 맛있어요 만두도 고기 향이 일품,https://place.map.kakao.com/10332413,명동교자 본점,분식,3.8,"서울 중구
",1
1,돈 쓰고 이렇게 기분 더럽기는 처음이네요 우선 시끄럽고 매우매우매우 불친절합니다!!! 음식맛도 별로라 대충 먹고 그냥 남기고 나왔네요  얼마나 거지같으면 태어나 처음 리뷰 남겨봅니다.1점 주기도 아깝습니다,https://place.map.kakao.com/10332413,명동교자 본점,분식,3.8,"서울 중구
",0
1,맛 보기도 전에 기분 더럽게 하는 재주가 있는 직원분은 짜르시죠 덕분에 맛있다는 칼국수 뭔맛인지도 모르겠고 다신 안찾을듯 그래서 선불 결제 받는건가?,https://place.map.kakao.com/10332413,명동교자 본점,분식,3.8,"서울 중구
",0
3,맛있는데 좀 느끼해요. 이름값만 못해요,https://place.map.kakao.com/10332413,명동교자 본점,분식,3.8,"서울 중구
",0
5,"라떼 진짜 맛있음 4번째 방문 산도도 맛있음 (빵,생크림,과일 신선 완벽) 근데 같이 간 사람은 쏘쏘하다함",https://place.map.kakao.com/1709558766,호랑이,카페,3.5,"서울 중구
",1
1,가지마요ㅠㅜㅠㅜㅜ돈아까움..  커피가 너무 써서 시럽달라니 없데요. 공간협소 복잡함.. 차라리 크고 조용한 카페 갈래요  옆집 빵이 더맛있어요,https://place.map.kakao.com/1709558766,호랑이,카페,3.5,"서울 중구
",0
1,가격도 오르고 웨이팅도 오래걸림... 라떼 한잔 먹자고 20분 넘게 서서 기다리는데 내 앞에 웨이팅이 무슨 10팀 넘으면 그러려니 하겠는데 5팀 있었음... 늦으면 왜 늦는지 이유라도 말해주던지;;ㅋㅋ ,https://place.map.kakao.com/1709558766,호랑이,카페,3.5,"서울 중구
",0
5,아이스라떼맛집,https://place.map.kakao.com/1709558766,호랑이,카페,3.5,"서울 중구
",1
4,늦게가면 라떼 품절 아메리카노 산미 강함 좌석음 약간 불편,https://place.map.kakao.com/1709558766,호랑이,카페,3.5,"서울 중구
",1
4,종로로 사무실 이전 후 첫 끼니는 엄청난 가성비를 자랑하는 '대련집'에서 ~ 부드러운 육질의 돼지고기에 새콤한 무채를 곁들인 생배추보쌈과 구수한 사골칼국수에  배가 터진다 ㅋ ,https://place.map.kakao.com/7818113,대련집,국수,3.6,"서울 종로구
",1
1,"더럽고, 서빙하시는분 너무 매너없음 다신안감 ㅎ",https://place.map.kakao.com/7818113,대련집,국수,3.6,"서울 종로구
",0
4,북적거리고 좁지만 수육과 사골 칼국수 맛 만큼은 인정이라 꾸준히 찾게 되는 곳 같이 나오는 무생채와 알배추가 핵심!,https://place.map.kakao.com/7818113,대련집,국수,3.6,"서울 종로구
",1
5,맛있어요,https://place.map.kakao.com/7818113,대련집,국수,3.6,"서울 종로구
",1
3,칼국수 3 파전 3.5 보쌈 3,https://place.map.kakao.com/7818113,대련집,국수,3.6,"서울 종로구
",0
2,"보통 15000원 특18000 ~  처음 방문해서 보통3 주문했는데 얇디 얇은 고기 3~4조각 들어있습니다.  이거 보고 ""이젠 유명한 곳에 밥먹으러 가려면 뭐 먹어야 하는지 공부하고가야하나"" 싶은 생각이 들었습니다.  미리 알고 있었으면 특 이상 시켰을거같은데  10여년 전 경에 나주곰탕 하얀집이나 남편할매집을 매주 1회이상 가서 먹어본 경험에 비춰보면 ...",https://place.map.kakao.com/1822111964,하동관 명동본점,곰탕,2.6,"서울 중구
",0
1,"가장 기본 곰탕이 15,000원인데, 나오는 비주얼을 보면 북조선 장마당에서 위안화를 주고 이밥에 괴깃국을 사 먹는 기분이 든다. 단 두 점의 고기. 결국 국물을 그 돈을 주고 사 먹는 거다.",https://place.map.kakao.com/1822111964,하동관 명동본점,곰탕,2.6,"서울 중구
",0
1,가격 올린건 이해하겠는데 고기량은 왜 줄이는지 모르겠다. 곰탕보통에 2점 나왔다.,https://place.map.kakao.com/1822111964,하동관 명동본점,곰탕,2.6,"서울 중구
",0
2,,https://place.map.kakao.com/1822111964,하동관 명동본점,곰탕,2.6,"서울 중구
",0
1,이전 생각하면 안됨.,https://place.map.kakao.com/1822111964,하동관 명동본점,곰탕,2.6,"서울 중구
",0
5,진국이군요,https://place.map.kakao.com/10668060,이남장 본점,설렁탕,4.0,"서울 중구
",1
4,,https://place.map.kakao.com/10668060,이남장 본점,설렁탕,4.0,"서울 중구
",1
5,45년전통  국물이 국물이 끝내죠요 ㅎㅎ,https://place.map.kakao.com/10668060,이남장 본점,설렁탕,4.0,"서울 중구
",1
5,아깝지 않은 만천원이었다..b,https://place.map.kakao.com/10668060,이남장 본점,설렁탕,4.0,"서울 중구
",1
3,저는 리뷰보다는 그저그런..  흔한맛이엇어요 ㅜ넘기대하구가고그런지..,https://place.map.kakao.com/10668060,이남장 본점,설렁탕,4.0,"서울 중구
",0
5,맛있었어요,https://place.map.kakao.com/27072121,산수갑산,순대,2.8,"서울 중구
",1
3,뭔데 사진마다 순대개수가 다름? 8개 나온것도잇고 12개 나온것도잇고 머임? ,https://place.map.kakao.com/27072121,산수갑산,순대,2.8,"서울 중구
",0
1,냄새나고ㅜ 많아진 손님을 가게가 감당 못 함,https://place.map.kakao.com/27072121,산수갑산,순대,2.8,"서울 중구
",0
1,정말 좋아했던곳인데..달라지길 바라며 올립니다 검은옷 입으신 이모님 가운데 쟁반엔 밥과 반찬이 대기하는곳인데 오른쪽 빨간통에서 행주를 빨아요 그리고 왼쪽 노란색 행주있는쪽으로 옮기는데 행주에서 흘린 물이 밥이랑 반찬 김치에 다떨어집니다 저 고무장갑으로 밥도 푸고 반찬도 옮기고 흘리면 저걸로 닦고 행주도 빨고 저 이모님  흘리는거 분명히 알텐데.. 그냥합니다...,https://place.map.kakao.com/27072121,산수갑산,순대,2.8,"서울 중구
",0
2,유명한데.. 이름 때문에 유명한 듯..,https://place.map.kakao.com/27072121,산수갑산,순대,2.8,"서울 중구
",0
