"personal_star","review","url","title","category","total_star","location","review_date","label"
"1","여러모로 실망스러웠음 1. 서비스: 직원들이 시야가 좁은건지 창가쪽에 앉았는데 주문하려고 손을 몇번을 들었는지 모르겠다 딱히 친절하지도 않음 그리고 노래소리가 너무 큼 과도하게 2. 음식: 우선 양이 매우 적다..주물팬이 손바닥만 할줄은 몰랐는데..빵을 4개정도 먹으니 배가 불렀으니 빵으로 배를 채운거 같고..고기는 처음엔 부드럽다 느꼈는데 먹다보니 그래서...","https://place.map.kakao.com/1376253571","로우앤슬로우","육류,고기","2.7","서울 용산구
","2022.05.02.","0"
"3","일단 양이 적고.. 맛도 엄청나지 않습니다. 소고기뭇국이 제일 맛있습니다. 뭇국만 아니면 2점...","https://place.map.kakao.com/1376253571","로우앤슬로우","육류,고기","2.7","서울 용산구
","2022.04.22.","0"
"5","옥수수피자 존맛탱","https://place.map.kakao.com/2069090006","파이프그라운드","피자","3.9","서울 용산구
","2022.06.07.","1"
"3","낫 베드. 벗 낫 쏘 굳!  피자가 생각보다 엄청 작아요!  막 뭐 엄청 맛있는지 모르겠어요","https://place.map.kakao.com/2069090006","파이프그라운드","피자","3.9","서울 용산구
","2022.06.06.","0"
"4","#먹자마자 #서울 일기 결론: 추천ㅇ 재방문ㅇ  • 바로 근처 공영주차장에 주차할 수 있어서 좋음 • 평일 오후2시반쯤 갔는데 웨이팅 없고 매장 내도 한적해서 손님인 저는 좋았음! 브레이크타임 없어서 애매한 시간에도 방문 가능하단 점이 좋음 • 에어컨 빵빵해서 너무씨원했음! 의자 귀엽ㅎ • 서버분 친절하셨음 • 화이트라구 소스까지 싹먹음, 트리플치즈피자는 ...","https://place.map.kakao.com/2069090006","파이프그라운드","피자","3.9","서울 용산구
","2022.06.05.","1"
"5","둘다 괜춘 3층 공감각자리 굿","https://place.map.kakao.com/711864705","맥심플랜트","카페","4.4","서울 용산구
","2022.06.06.","1"
"4","주말에 자리 잡는게 어렵지만 3층 드립 커피는 정말 맛있어요. ","https://place.map.kakao.com/711864705","맥심플랜트","카페","4.4","서울 용산구
","2022.06.05.","1"
"4","cool modern coffee experience by Maxim! reminds me of starbucks reserves coffee experience. The menu isn't big but there's pretty much all your basics. I tried their new drink which was pretty cool ca...","https://place.map.kakao.com/711864705","맥심플랜트","카페","4.4","서울 용산구
","2022.06.04.","1"
"5","반찬이 다양해서 넘 맛있어요!! 가리비, 조개 젓갈 등등 와사비도 생와사비라 좋았고,,김치 종류도 많아서 맛있어쑴 ㅎ 제 원픽은 가브리살이여! 냉쫄면은 그냥 그래여","https://place.map.kakao.com/1228257268","남영돈","육류,고기","4","서울 용산구
","2022.06.06.","1"
"2","평일 4:30분쯤 갔는데 40분 기다리고 입장했습니다.  들어가자마자 세팅, 불판은 바로 준비해 주셨는데 메뉴판을 안 주셔서 한참 기다리다가 요청드려서 받았네요. 직원분들이 고기만 구워주시고 별다른 설명을 안 해주셔서 아쉬웠습니다. 분위기 때문인지 고기가 맛있는지는 모르겠고 방문해 본 걸로 만족하겠습니다.  그래도 김치찌개는 맛있었고 조개 젓갈이랑 곁들여 ...","https://place.map.kakao.com/1228257268","남영돈","육류,고기","4","서울 용산구
","2022.06.03.","0"
"5","고깃집들은 남영돈 보고 배워라","https://place.map.kakao.com/1228257268","남영돈","육류,고기","4","서울 용산구
","2022.05.29.","1"
"1","가봤다.끝","https://place.map.kakao.com/1228257268","남영돈","육류,고기","4","서울 용산구
","2022.05.24.","0"
"3","한번은 가볼만한 고기집","https://place.map.kakao.com/1228257268","남영돈","육류,고기","4","서울 용산구
","2022.05.24.","0"
"5","치즈맛 조코 페퍼로니가 제일 맛났당. 집앞이면 맨날 포장해먹었을 듯,, 굿귯","https://place.map.kakao.com/18489028","보니스피자펍","피자","3.7","서울 용산구
","2022.05.28.","1"
"3","최애는 아니지만 아주 가아끔 방문해서 생맥과 맛나게 먹는 곳","https://place.map.kakao.com/18489028","보니스피자펍","피자","3.7","서울 용산구
","2022.05.22.","0"
"1","Rudest shop ever visited!!  별 1개 처음 줌 ","https://place.map.kakao.com/18489028","보니스피자펍","피자","3.7","서울 용산구
","2022.04.27.","0"
"5","최고 ㅜ 존맛 ㅜ 꼭 가세요 ㅜ 진짜로","https://place.map.kakao.com/18489028","보니스피자펍","피자","3.7","서울 용산구
","2022.04.24.","1"
"2","개인적으로 노티드보다 별로에요  코코넛 크림브륄레 피스타치오 세개 먹었는데 크림브륄레 안에 커스터드 크림 맛 말고는 나머지 세개 맛이 다 비슷해요. 그냥 엄청 단 도넛 맛.. 사진 상 잘린 부분 만큼만 먹었는데도 속 느글거려요... 진짜 유명한 도넛들 중 제일 별로... 내가 다시 방문할 계획도 없구 주변에 비추천 할 정도...","https://place.map.kakao.com/802213706","올드페리도넛","도넛","3.7","서울 용산구
","2022.06.07.","0"
"5","개인적으론 노티드보다 맛있음 바뀐게 별로다는 평이 많았는데 저는 첨 먹어봤는데도 맛있게 먹었습니다 ㅎㅎㅎ","https://place.map.kakao.com/802213706","올드페리도넛","도넛","3.7","서울 용산구
","2022.06.05.","1"
"4","커피 고소하고 피스타치오 도넛 맛있었어요. 크림브륄레 도넛은 생각보다 쏘쏘... 지나가는 길에 한 번쯤 포장 추천합니다.","https://place.map.kakao.com/802213706","올드페리도넛","도넛","3.7","서울 용산구
","2022.05.23.","1"
"4","옛날 올드페리가 그리워요…라즈베리도넛이랑 미니도넛박스랑 도넛라떼 땜에 먹으로 왔었는데 다 사라져버리구…다른 도넛도 맛있긴한데 왤캐 바뀐거죠?ㅜㅠㅠ","https://place.map.kakao.com/802213706","올드페리도넛","도넛","3.7","서울 용산구
","2022.05.13.","1"
"3","3대 도넛…까지는 아닌거 같음 그래도 도넛이 큼직하니 먹을 만함 생각보단 안달았음 노티드 정도의 당도..? 개인적으로는 노티드>>올드페리>랜디스","https://place.map.kakao.com/802213706","올드페리도넛","도넛","3.7","서울 용산구
","2022.05.09.","0"
"4","분위기 괜찮고 직원들 친절하고 화장실에 있는 핸드크림 향이 좋음 대신 엄청 맛있지는 않은 거 같고 생각보다 빨리 마감함","https://place.map.kakao.com/1312159706","다운타우너 한남","양식","4.2","서울 용산구
","2022.05.29.","1"
"4","대기줄을 보아하니  내차례는언제쯤 많은수제버거가 한국에 생겼지만 독보적임","https://place.map.kakao.com/1312159706","다운타우너 한남","양식","4.2","서울 용산구
","2022.05.14.","1"
"5","빵이 정말 맛있는 햄버거다. 트러플 추천! 라스트 오더는 20:30","https://place.map.kakao.com/1312159706","다운타우너 한남","양식","4.2","서울 용산구
","2022.05.12.","1"
"5","몇년째 변함없는 맛 ","https://place.map.kakao.com/27209120","구복만두","분식","3.8","서울 용산구
","2022.06.01.","1"
"5","주기적으로 방문해야 몸과 마음이 편안해집니다.","https://place.map.kakao.com/27209120","구복만두","분식","3.8","서울 용산구
","2022.05.24.","1"
"3","중국 만두 맛을 느끼기에 좋은 곳. 후한 리뷰를 읽고서 큰 기대를 품지는 말자. 여기보다 잘하는 데 많다.","https://place.map.kakao.com/27209120","구복만두","분식","3.8","서울 용산구
","2022.05.22.","0"
"5","샤오롱바오가 단연 최고였던!! 다음에 방문한다면 샤오롱바오2 새우1 주문할듯 싶어요 ㅎㅎ 주문하고 만두가 나오기까지 시간이 좀 걸렸어요. 느끼할 때쯤 생강을 먹어주니까 조화가 잘 맞았어요. 전체적으로 깔끔하고 아주 괜찮았던 만두집이였습니당","https://place.map.kakao.com/27209120","구복만두","분식","3.8","서울 용산구
","2022.05.21.","1"
"3","뷰는 좋다 하지만 맛은 좀.. ","https://place.map.kakao.com/8021209","아이오유","이탈리안","3.3","서울 용산구
","2022.05.21.","0"
"5","직원분들 모두 너무 친절하셔서 감동했어요 사진도 찍어주시고 기념일날 갔는데 직원분들 덕분에 더 기분이 좋았어요 정말 감사합니다^^  음식도 정말 맛있게 잘 먹었고 코스 시작부터 끝까지 다 만족했습니다 기념일에 이만한 곳 있을까 싶어요","https://place.map.kakao.com/8021209","아이오유","이탈리안","3.3","서울 용산구
","2022.02.13.","1"
"5","전체적으로 간은 센 편이고 양은 꽤 적어요! 그래도 맛있어서 재방문의사 있음 ㅠㅠ.. ","https://place.map.kakao.com/604720323","오스테리아오르조 한남","스테이크,립","4.2","서울 용산구
","2022.05.23.","1"
"5","Can’t agree at all that this place is overrated  I think this place offers one of the best italians in Korea at least, especially loved 화이트라구파스타 and 한우카르파치오  The servers were also very nice, I’ll defi...","https://place.map.kakao.com/604720323","오스테리아오르조 한남","스테이크,립","4.2","서울 용산구
","2022.05.20.","1"
"1","여기 so overrated I dont get the hype","https://place.map.kakao.com/604720323","오스테리아오르조 한남","스테이크,립","4.2","서울 용산구
","2022.05.17.","0"
"4","향과 맛이 강한 파스타. 맛있습니다. 양이 조금 작은게 아쉬워요!","https://place.map.kakao.com/604720323","오스테리아오르조 한남","스테이크,립","4.2","서울 용산구
","2022.05.16.","1"
"5","역시는 역시다","https://place.map.kakao.com/16330571","한남동한방통닭","치킨","4","서울 용산구
","2022.05.30.","1"
"4","짭조름하고 바삭한 껍질 살은 다 남겼지만 가금류는 역시 껍질이다! ","https://place.map.kakao.com/16330571","한남동한방통닭","치킨","4","서울 용산구
","2022.05.11.","1"
"1","크기가 병아리고기 비쌈 김치가 맛있게 느껴지는건 기분탓 줄서서먹을 맛집은 아님 ","https://place.map.kakao.com/16330571","한남동한방통닭","치킨","4","서울 용산구
","2022.05.11.","0"
"5","good","https://place.map.kakao.com/16330571","한남동한방통닭","치킨","4","서울 용산구
","2022.05.09.","1"
"4","밖에 계신분들 너무 친절하시고 유쾌해서 좋았어요, 여기는 밤늦게 와서 먹는게 좋은양이였습니다! ","https://place.map.kakao.com/16330571","한남동한방통닭","치킨","4","서울 용산구
","2022.05.01.","1"
"3"," 탁트인 뷰는 훌륭하지만 버거맛은 평균 이하 아래 달린 리뷰 중 공감되는게 뭔가 소스맛으로 조화되는 느낌없이 패티, 야채, 번 맛이 따로 노는 느낌","https://place.map.kakao.com/26571895","더백푸드트럭 해방촌점","햄버거","2.9","서울 용산구
","2022.05.29.","0"
"5","좀 비싼 감이 없지않아 있는데 직원분들도 친절하시고 맛있었어요!!  실내라 아늑했고 가격값하는 뷰예요 ㅎㅎ","https://place.map.kakao.com/26571895","더백푸드트럭 해방촌점","햄버거","2.9","서울 용산구
","2022.05.15.","1"
"3","버거 맛은 별로 없지만 루프탑뷰는 좋습니다.","https://place.map.kakao.com/26571895","더백푸드트럭 해방촌점","햄버거","2.9","서울 용산구
","2022.05.14.","0"
"1","아메리칸 치즈 더블에 라거 맥주 시킴  패티는 육즙 많고 괜찮은데 전체적인 맛을 끌고갈 쏘스가 맛이 하나도 안느껴짐. 그냥 치즈맛 + 고기맛 + 채소맛 끝. 패티 퀄은 좋지만 전체적인 맛은 버거킹이 더 맛있음  라거는 그냥....할말이 없음. 직접 만드는건지 어디서 떼오는건지 모르겠지만 그냥 이거 반값에 카스 가져다 파시는게 더 나을듯","https://place.map.kakao.com/26571895","더백푸드트럭 해방촌점","햄버거","2.9","서울 용산구
","2022.05.05.","0"
"4","맛은있는데 종업원이..","https://place.map.kakao.com/26571895","더백푸드트럭 해방촌점","햄버거","2.9","서울 용산구
","2022.03.26.","1"
"5","맛있었어요~마지막에 우동 사리 추가했던게 신의 한 수!","https://place.map.kakao.com/27269085","오근내닭갈비","닭요리","3.5","서울 용산구
","2022.06.02.","1"
"5","닭갈비도 맛있고 중간에 나오는 콩나물국도 맛있어요. 다만 연기가 온 옷과 머리에 배어서 힘들었어요.","https://place.map.kakao.com/27269085","오근내닭갈비","닭요리","3.5","서울 용산구
","2022.05.22.","1"
"3","사실 별 기대 안하고 갔음 일단 덜 자극적이고 조미료 마니 안쓰는듯한 느낌  본점으로 갔는데 좁은 환경과 노후된 건물로 인한 불편함은 감수해야 할듯함  궂이 기다리면서 까지 먹을 정도의 맛은 아님   안가봤으면 한번정도는 호기심으로 가볼만 함 걸어가는 내내  주변환경이 서울시내같지 않고 시골같아서 데이트코스로 한번정도 추천 기찻길에서 기차도 지나가는것도 기...","https://place.map.kakao.com/27269085","오근내닭갈비","닭요리","3.5","서울 용산구
","2022.05.21.","0"
"5","전형적인 철판닭갈비집이지만 맛있음","https://place.map.kakao.com/27269085","오근내닭갈비","닭요리","3.5","서울 용산구
","2022.05.20.","1"
"1","SPC","https://place.map.kakao.com/10889757","패션5 한남점","제과,베이커리","3","서울 용산구
","2022.05.13.","0"
"1","비싸고 맛없음.","https://place.map.kakao.com/10889757","패션5 한남점","제과,베이커리","3","서울 용산구
","2022.05.05.","0"
"1","직원분이 너무 퉁명스러우셔서 일행까지 기분이 다 안좋아졌음. 다신안갈듯","https://place.map.kakao.com/10889757","패션5 한남점","제과,베이커리","3","서울 용산구
","2022.04.30.","0"
"1","지하 테라스는 매번 다시는 가지 말아야지 생각하게 된다. 맛도 없고 산만하고 소음도 있다. 샐러드 맛 없기 힘든데 오일에 뒹굴뒹굴 재료들. 심지어 오일이 산폐된건지 먹기 힘들어서 그냥 올라가서 빵 사먹음. 잊 정말 다시는 가지 말아야지. 나의 소중한 시간과 돈이 너무 아까웠다.","https://place.map.kakao.com/10889757","패션5 한남점","제과,베이커리","3","서울 용산구
","2022.04.18.","0"
