"personal_star","review","url","title","category","total_star","location","review_date","label"
"5","록빈이랑 낚지랑 콩나물밥 먹었는데 너무 궁합이 잘 맞네요 록빈은 별거 없어 보였는데 맛있어서 놀랐어요 낚지에 찍어먹을 마요네즈는 달라하면 주시네요 콩비지 좋아하는데 기본찬으로 나와서 맛있게 자알 먹었습니다 ","https://place.map.kakao.com/7850373","뚱보집","한식","3.7","부산 중구
","2022.03.13.","1"
"5","넘 좋았습니다","https://place.map.kakao.com/7850373","뚱보집","한식","3.7","부산 중구
","2022.03.02.","1"
"1","후기 좋게남겨도 신고함 개 황당","https://place.map.kakao.com/8190288","개미집 부산본점","해물,생선","2.3","부산 중구
","2022.06.09.","0"
"1","12년만에 부산와서 수중전골로 유명한 개미집에서 수중전골을 시켰는데 과거 먹었었던 수정전골이 평범한 해물탕으로 변해서 대단히 실망했어요. 제 와이프는 해물탕에 들어있는 꽃게 먹고 밤새 고생하다 병원갔다왔어요. 개미집만의 수정전골 이젠 맛볼수 없어 안타깝습니다.","https://place.map.kakao.com/8190288","개미집 부산본점","해물,생선","2.3","부산 중구
","2022.05.28.","0"
"5","말로만 듣던 개미집 본점","https://place.map.kakao.com/8190288","개미집 부산본점","해물,생선","2.3","부산 중구
","2022.05.21.","1"
"1","두 명이서 먹었는데.. 무슨 이유에서인지 모르겠는데 바로 화장실 직행했습니다. 다른 지점에서는 이런 적이 없없는데... 한 명은 속이 안 좋고 한 명은 바로 설사하네요.. 맛은 맛있었습니다...ㅠ","https://place.map.kakao.com/8190288","개미집 부산본점","해물,생선","2.3","부산 중구
","2022.02.06.","0"
"1","에어컨 때문에 곱창이 제대로 안익어서 냄새나고 질겼는데 볶음밥 서비스 1개로 퉁치려던 게 너무 기분나빴어요. 곱창 계산 못하겠다고 하니 마지막에 서비스 계산 다 하셨더라구요ㅎㅎ 볶음밥도 불이 약해서 제대로 안익어서 맛이 없어서 절반은 남겼네요.  지난번엔 맛있게 먹었는데 이번엔 맛도 서비스도 너무 별로였어요. 다시는 재방문 안할듯 합니다. ","https://place.map.kakao.com/16723710","대정양곱창 본관","곱창,막창","4","부산 중구
","2022.06.05.","0"
"4","소금구이 대강추 - ! 그치만 전골은 비추 - ! 고추장맛 전골이여유.","https://place.map.kakao.com/16723710","대정양곱창 본관","곱창,막창","4","부산 중구
","2022.05.22.","1"
"1","돈에 눈멀어 사람 취급 안하는 집이네요","https://place.map.kakao.com/10465006","원조부산족발","족발,보쌈","3.4","부산 중구
","2022.06.06.","0"
"3","보통 먹는 족발에 비해서 꼬들거리는 맛이라 호불호가 있을 것이다. 냉채 족발은 이제 흔한 요리라 여기만의 한방이 없는 아쉬움으로 개인적으로는 일반 족발에 한 표. 그리고 실망스러운 것은 상위에 놓인 반찬들 대부분이 하나의 소스로 재료만 달리해서 그릇수를 채웠다는 것이다. 결국 차려진 화려함 속에 실속은 없다. ","https://place.map.kakao.com/10465006","원조부산족발","족발,보쌈","3.4","부산 중구
","2022.05.28.","0"
"4","냉채족발 맛집!!","https://place.map.kakao.com/10465006","원조부산족발","족발,보쌈","3.4","부산 중구
","2022.05.16.","1"
"4","냉채족발에 고기 퍽퍽해여 소스는 진짜맛있어요","https://place.map.kakao.com/10465006","원조부산족발","족발,보쌈","3.4","부산 중구
","2022.04.26.","1"
"1","커피 너무 맛 없어요; 뷰만 좋음 ㅋㅋㅋㅋㅋㅋ그리고 ㅈㄴ비쌈 맛도 없는데..개 큰 똥파리 날라다님","https://place.map.kakao.com/1900802771","노티스","카페","2.7","부산 중구
","2022.05.28.","0"
"1","불친절이나 위생은 말할것도 없고 아인슈페너 뚜껑덮고 빨대 꽂아서 나오는 카페는 또 처음이네 ㅋㅋㅋㅋㅋㅋㅋ 카페에서 일하면서 커피를 어케 먹어야 하는지도 모르는게 말이됨?","https://place.map.kakao.com/1900802771","노티스","카페","2.7","부산 중구
","2022.05.28.","0"
"1","불친절 노맛집","https://place.map.kakao.com/1900802771","노티스","카페","2.7","부산 중구
","2022.04.27.","0"
"1","남알바 개 불친절ㅋㅋ 내 돈 내고 기분 구려지고 싶은 분만 가세요~","https://place.map.kakao.com/1900802771","노티스","카페","2.7","부산 중구
","2022.04.24.","0"
"4","뷰가 예뻐요","https://place.map.kakao.com/1900802771","노티스","카페","2.7","부산 중구
","2022.03.20.","1"
"5","맛있어요","https://place.map.kakao.com/7931954","18번완당집","분식","3.4","부산 중구
","2022.06.06.","1"
"5","남포동 방앗간 아침 해장 국룰","https://place.map.kakao.com/7931954","18번완당집","분식","3.4","부산 중구
","2022.05.22.","1"
"4","모밀 잘 먹었습니다 국물 진하고 맛있어요","https://place.map.kakao.com/7931954","18번완당집","분식","3.4","부산 중구
","2022.05.15.","1"
"5","완전 맛있어요 완당 먹었어요 포장도 2인분 해서 집에서 먹었는데 또 맛있네요 최애식품으로 등극했어여~~","https://place.map.kakao.com/7931954","18번완당집","분식","3.4","부산 중구
","2022.04.25.","1"
"1","오랜만에 국제시장갔다가 옛날생각나서 들렀는데 실망실망 대실망.","https://place.map.kakao.com/8916998","돌고래","두부전문점","3","부산 중구
","2022.05.30.","0"
"3","가성비로 자극적인 맛 먹고싶을때 가는곳이었는데 가격이 7천원으로 오른걸 보고 좀 의문이였음..예..그정도 돈주고 먹고싶을 정도는 아닌듯해요 돼지국밥도  7 8 천원인데 작은 순두부찌개가..","https://place.map.kakao.com/8916998","돌고래","두부전문점","3","부산 중구
","2022.04.01.","0"
"3","장점 : 싸다, 빠르다, 변함없다. 단점 : 무친절, 반찬적다. 그외 : 건강한맛, 맛집, 관광객분들은 비추, 바쁘고 조미료 입맛맞고 기억이 있는 사람들의 장소.","https://place.map.kakao.com/8916998","돌고래","두부전문점","3","부산 중구
","2022.02.17.","0"
"5","여기 조미료맛으로 가는곳임  *엄청난맛 기대하시는분 있을까봐 댓달아요!*","https://place.map.kakao.com/8916998","돌고래","두부전문점","3","부산 중구
","2022.01.23.","1"
"5","부산 여행중 검색해서 찾아감  평점을 보니 평점 낮은사람은 다  낮게주고 높게 준사람은 다  높게주네 나는 내입맛을 믿기로 하고 찾아감 크런키탕수육.짬뽕.간짜장시킴  부산이라 간짜장은 계란이 올라옴 나는 반숙을 못먹어서 완숙으로 해달라고 요청함 다시 해주심   여기서 기분이가 좋았음  간짜장은 적당히 달짠해서 맛있음 짬뽕은 살짝 매운맛이 강했지만 육수가 진...","https://place.map.kakao.com/753120163","홍유단 남포본점","중화요리","4.7","부산 중구
","2022.06.05.","1"
"5","상견례 다녀왔어요  매장  분위기가 좋은거 같습니다  음식맛도 나쁘지 않구요  다만 주차장이 떨어져 있는게 불편했습니다  다시 방문생각 있습니다","https://place.map.kakao.com/753120163","홍유단 남포본점","중화요리","4.7","부산 중구
","2022.06.03.","1"
"3","맛집이라고해  점심 a코스  먹음. 동네에 있는 맛집이랑 구분 없는 맛. 맛있다는 유니 짜장도 보통임","https://place.map.kakao.com/753120163","홍유단 남포본점","중화요리","4.7","부산 중구
","2022.05.29.","0"
"1","설날 영업한다해서 전날 전화로 영업시간 1시간 늦게 시작한다고 확인하고 갔는데 현장에서 다시 1시간후에 영업한다는 황당한 통보  맛은 면과 육수가 따로 논다는 느낌 맹맹한 맛에 음식값은 선불이라네요 황당   종업원 불친절하고 인근 주차장 전부 유료뿐이고 도로 좁고 다시는 안갑니다 ","https://place.map.kakao.com/11047533","오래된할매가야밀면","냉면","2.8","부산 중구
","2022.02.01.","0"
"1","부산 남포동에 가면 제일 먼저 들르던 항매가야밀면집 전에 갔을때와 달리 식당 내부가 우중충해 보이고 분위기가 탁해졌습니다  역시  밀면 특유의 짠하는 맛이 없어지고  기성품 밀면  같이 맛이 좀 떨어지고   영 땡기는 막이  아니었습니다!  먹기전에 나오는 온육수는 비스무리 했는데 수제비 칼국수 등등 메뉴도 여러 메뉴로 밀면집 고유의 특색이 없어 진거 같습...","https://place.map.kakao.com/11047533","오래된할매가야밀면","냉면","2.8","부산 중구
","2021.12.01.","0"
"4","밀면 is pretty good here. Lot if people eat here it's crowded.","https://place.map.kakao.com/11047533","오래된할매가야밀면","냉면","2.8","부산 중구
","2021.09.11.","1"
"5","쫄깃 밀면 담백 만두","https://place.map.kakao.com/11047533","오래된할매가야밀면","냉면","2.8","부산 중구
","2021.08.25.","1"
"5","대존맛 추천합니다 국물도 진하고 진짜 맛있어서 나중에 또 오고싶어요 두명이라 전골에 막창순대 먹고 볶음밥은 할까말까 고민했는데 맛보고 고민 사라짐ㅎㅎ 조금 비싼게 아쉬워요","https://place.map.kakao.com/23472816","공순대","순대","4.3","부산 중구
","2022.06.08.","1"
"5","볶음밥은 주문이 2인분부터라서 양이 많을 것 같아 못 먹은게 아쉽지만ㅠ 순대전골만으로도 맛있게 먹고 왔어요 ㅎㅎ 당면 들어간 순대는 안먹는데 여기 순대는 정말 제대로된 것 같은.. 모듬순대도 맛있어보여서 또 오고싶어용","https://place.map.kakao.com/23472816","공순대","순대","4.3","부산 중구
","2022.04.23.","1"
"5","또 먹으러 가고 싶다. 순대 넘 맛있음.","https://place.map.kakao.com/23472816","공순대","순대","4.3","부산 중구
","2022.04.03.","1"
"4","부산여행와서 먹어본 곳이었는데 그냥 그래써용 줄서서 먹을 정도는..!","https://place.map.kakao.com/23472816","공순대","순대","4.3","부산 중구
","2022.03.15.","1"
"3","티비보고 찾아갔지만 생각보다 맛이 그냥 동네 전골맛임. 순대도 맛있는건 아님  그리고 길찾기가 넘 힘듬. 골목안쪽 구석에 있음 재방문은 절대 안할것같음   ","https://place.map.kakao.com/23472816","공순대","순대","4.3","부산 중구
","2021.12.10.","0"
"1","맛없음 내용물은 중국산 낙지 조각 몇개가 다임 국물은 넘침 밥값포함 13000윈 비쌈 흔한 물수건도 없음 친절까지 바라지는 않지만 매우 무뚝뚝함 사기당한 느낌","https://place.map.kakao.com/16460284","바다집 본관","해물,생선","2.8","부산 중구
","2022.05.19.","0"
"2","이거 비슷한음식 다른집이 더맛있네요 여기는 바지락 홍합 오징어맛이 많이납니다 오징어무국 같기도 하구요 가격도 좀.. 공기밥도 별도네요","https://place.map.kakao.com/16460284","바다집 본관","해물,생선","2.8","부산 중구
","2022.05.16.","0"
"4","맛있어요  +이거 뻥임 3명이서 2인분 못시킴 인원수 대로만 주문받으심","https://place.map.kakao.com/16460284","바다집 본관","해물,생선","2.8","부산 중구
","2022.02.17.","1"
"5","부모님의 추억이 깃들어있는 곳인데 어머니께서 옛맛 그대로라고 하시네요. 자극적인 짠맛이 안 나서 정말 좋았어요. ","https://place.map.kakao.com/16460284","바다집 본관","해물,생선","2.8","부산 중구
","2022.02.13.","1"
