"personal_star","review","url","title","category","total_star","location","review_date","label"
"3","음식 나오는것도 이쁘고 매장도 이쁘지만  음식이 그렇게 맛있지 않음 ㅠㅋㅋㅋ","https://place.map.kakao.com/1877651691","벨라스가든","카페","3.8","서울 송파구
","2022.01.25.","0"
"4","음식예쁘고 응대도 좋습니다만.. 음식은 보통이에용! 특별히 맛있진않지만 분위기좋아요!","https://place.map.kakao.com/1877651691","벨라스가든","카페","3.8","서울 송파구
","2022.01.07.","1"
"3","알등심..? 보다 천겹살,삼겹살이 더 맛있음 글구 순두부 찌개도 막있음. 웨이팅 극악 그래도 악으로 깡으로 버티면 들어갈수 있음. 왜냐면 악깡버 못한 사람들은 자리를 뜨기 때문… 웨이팅때문에별깎음ㅠㅠ 시스템을 어케 바꿔야 하실듯;;","https://place.map.kakao.com/2017667910","고도식","육류,고기","3.7","서울 송파구
","2022.05.23.","0"
"1","테이블 남아돌아도 손님 받을 마음이 없네","https://place.map.kakao.com/2017667910","고도식","육류,고기","3.7","서울 송파구
","2022.05.15.","0"
"5","알등심이 진짜 맛있네요 천겹살은 다들 시키길래 뭔지도 모르고 한번 시켜봤는데.. 개인적으로 식감땜에 별로였어요 다른건 전부 맛있게 잘 먹었어요 줄 서있는곳 바로 기다리지 말고 입구에 명단 목록 있어요 이거 먼저 쓰고 기다리세요 순서 되어서 불렀는데도 없으면 다음으로 넘어가요 왠만하면 계속 기다리기 추천해요 ","https://place.map.kakao.com/2017667910","고도식","육류,고기","3.7","서울 송파구
","2022.05.14.","1"
"2","버터냄새때문에 거슬려요  고기를 먹으러 가기보단 분위기좋고 깔끔하게 먹으러 가면 좋을것 같아요. 환기는 정말 잘됨","https://place.map.kakao.com/2017667910","고도식","육류,고기","3.7","서울 송파구
","2022.05.08.","0"
"1","이게 말이 되냐?? 맛도 없는데","https://place.map.kakao.com/27311545","엘리스리틀이태리","이탈리안","4","서울 송파구
","2022.06.04.","0"
"5","대만족. 식전빵에 한입거리 식전음식이 나오다보니 파자에 파스타 곁들여먹어도 양이 충분해요! 서비스 해주시는 직원분의 서비스도 훌륭했고 맛도 좋았습니다  웨이팅 걸어두고 근처 카페에서 10분정도 있다보니 매장에서 안내 연락받고 들어갔네요","https://place.map.kakao.com/27311545","엘리스리틀이태리","이탈리안","4","서울 송파구
","2022.06.01.","1"
"5","조용하게 깨끗한 분위기에 식사할수있어 너무좋았습니다 음식도 리뉴얼 후에 더좋아졌네요 잘먹고갑니다","https://place.map.kakao.com/27311545","엘리스리틀이태리","이탈리안","4","서울 송파구
","2022.05.31.","1"
"5","맛있어요 잘 먹고가요~~","https://place.map.kakao.com/27311545","엘리스리틀이태리","이탈리안","4","서울 송파구
","2022.05.30.","1"
"5","매우 만족스러운 식사였습니다","https://place.map.kakao.com/27311545","엘리스리틀이태리","이탈리안","4","서울 송파구
","2022.05.30.","1"
"4","빵 맛있고 커피도 괜찮았는데 지하라 그런지 사람 별로 없어도 소리가 너무너무 울려서 시끄러웠어요.. 대화가 안되서 좀 아쉬웠네요","https://place.map.kakao.com/702337989","라라브레드 송파점","디저트카페","3.9","서울 송파구
","2022.06.06.","1"
"5","맛있어요~!! 더테러치즈 반해버렸어용~역시 브런치맛집!","https://place.map.kakao.com/702337989","라라브레드 송파점","디저트카페","3.9","서울 송파구
","2022.05.24.","1"
"4","아이가 여기 식빵만 먹어요~ㅎㅎ","https://place.map.kakao.com/702337989","라라브레드 송파점","디저트카페","3.9","서울 송파구
","2022.05.24.","1"
"5","올리브치즈 치아바타 진짜 최애빵이에요!","https://place.map.kakao.com/702337989","라라브레드 송파점","디저트카페","3.9","서울 송파구
","2022.05.17.","1"
"5","빵이랑 브런치 다 맛있네요~~ 근데 갈때마다 사람이 너무 많아요ㅠㅠ","https://place.map.kakao.com/702337989","라라브레드 송파점","디저트카페","3.9","서울 송파구
","2022.05.06.","1"
"5","티 맛있다 !! ","https://place.map.kakao.com/142439579","일일향 잠실점","중화요리","3.5","서울 송파구
","2022.06.04.","1"
"5","чай пиздатый ","https://place.map.kakao.com/142439579","일일향 잠실점","중화요리","3.5","서울 송파구
","2022.06.04.","1"
"2","육즙탕수육 퍽퍽하고 직원들은 불친절한데 쟁반짜장이랑 어향동고는 맛있네요.  강남역 일일향이 워낙 맛있어서 좋아했는데 여기는 맛도 친절도도 별로여서 다시 안올 것 같아요.","https://place.map.kakao.com/142439579","일일향 잠실점","중화요리","3.5","서울 송파구
","2022.06.01.","0"
"5","재방문 무적권적인 가게에요 바로앞 석촌호수도 있고 최고인거 같아요! 또 방문할게요 사장님","https://place.map.kakao.com/142439579","일일향 잠실점","중화요리","3.5","서울 송파구
","2022.05.03.","1"
"5","진짜 바질크림 파니니 한입 먹고 눈이 번쩍 떠졌어요 너무 맛있어요…","https://place.map.kakao.com/21404892","뉴질랜드스토리","카페","4.1","서울 송파구
","2022.06.05.","1"
"5","강아지 동반이 가능해서 좋아요  고수가 들어가는 샐러드가 있어 고수 극호는 너무 좋네요(주문시 고수 빼실건지 물어보심)","https://place.map.kakao.com/21404892","뉴질랜드스토리","카페","4.1","서울 송파구
","2022.05.29.","1"
"3","저는 뉴질랜드 사람인데 왜 New Zealand Story 라고 불리는지 모르겠어요.. 가격만 뉴질랜드와 비슷합니다 ㅎㅎ  저는.. 실망   파니니 맛있지만 특별하지는 않습니다.","https://place.map.kakao.com/21404892","뉴질랜드스토리","카페","4.1","서울 송파구
","2022.05.12.","0"
"1","드레싱이랑 야채가 너무 안 어울려요. 저희가 시킨 샐러드에는 고수가 잔뜩 들어가는데 고수 못 먹는 저희에게는 너무 고문이었어요. 고수 들어간다고 별도로 안내 좀 해주셨으면 좋겠네요 ","https://place.map.kakao.com/21404892","뉴질랜드스토리","카페","4.1","서울 송파구
","2022.05.10.","0"
"5","좋아하는 사람이랑 먹어서 그런가 맛있게 먹음 ","https://place.map.kakao.com/21404892","뉴질랜드스토리","카페","4.1","서울 송파구
","2022.05.07.","1"
"5","너무 맛있어요","https://place.map.kakao.com/130546853","제주은희네해장국 잠실직영점","해장국","3.5","서울 송파구
","2022.06.03.","1"
"4","멀리서도 생각나요. 쫀맛집이에요! 근데 가격은 오르고 선지는 ⅓이 되었어요...","https://place.map.kakao.com/130546853","제주은희네해장국 잠실직영점","해장국","3.5","서울 송파구
","2022.05.26.","1"
"1","제주도와 상관 없는집인데 간판을 이렇게 달면 음악으로 치면 표절이죠ㅠㅜ ","https://place.map.kakao.com/130546853","제주은희네해장국 잠실직영점","해장국","3.5","서울 송파구
","2021.12.28.","0"
"5","존맛탱~","https://place.map.kakao.com/130546853","제주은희네해장국 잠실직영점","해장국","3.5","서울 송파구
","2021.10.06.","1"
"1","불친절하기가 기가 막힘","https://place.map.kakao.com/130546853","제주은희네해장국 잠실직영점","해장국","3.5","서울 송파구
","2021.09.03.","0"
"2","프렌치토스트는 쏘쏘 괜찮은데 파스타가 넘 맛없어용… 테라스에서 날좋을때 멍때리기는 좋음 대신 그거말곤 메리트가 없는듯 ㅜ","https://place.map.kakao.com/581669019","서정적살롱","카페","2.3","서울 송파구
","2022.06.05.","0"
"1","남자사장님 같아 보이는데 주문할려고 앞에 서있는데 보고도 안오심..ㅋㅋㅋ 몇분 기다려서 계속 쳐다보니까 와서 정말 귀찮은 표정으로 대에충 주문 받으시던데 장사 안하고 싶으신 듯.. 맛은 뭐 기대도 안했고.. 비추 드립니다 ","https://place.map.kakao.com/581669019","서정적살롱","카페","2.3","서울 송파구
","2022.05.23.","0"
"1","라떼는....시키지 말아요 g7커피 가루 탄거 같아요 ","https://place.map.kakao.com/581669019","서정적살롱","카페","2.3","서울 송파구
","2022.04.10.","0"
"4","복층구조에 테라스가 좋음 사람 많아서 정신은 없음","https://place.map.kakao.com/581669019","서정적살롱","카페","2.3","서울 송파구
","2022.04.03.","1"
"1","기억하는대로씀) 커피나오는데 10분이상걸림, 맛도 그져그런대로 이상함, 기다리면서 먹을만한 맛이  아닙니다. ","https://place.map.kakao.com/581669019","서정적살롱","카페","2.3","서울 송파구
","2022.03.25.","0"
"4","맛은 너무 있었으나, 대기하는게 너무 힘들어요ㅠㅠ.. 사람 항상 대기하니까 명단적는거라두 했으면 좋겠어요 ㅠㅠ 명단 없이 그냥 무작정 줄 서니까 사람 많을때는 3-40분이상도 기다리더라구요ㅠㅠ..! 대기 시스템만 좀만 개선되면 너무 좋을 것 같네요!","https://place.map.kakao.com/27280302","멘야하나비 서울본점","일식","3.7","서울 송파구
","2022.05.22.","1"
"4","웨이팅이 있지만 금방금방 빠져요!  제 입엔 많이 짰어요","https://place.map.kakao.com/27280302","멘야하나비 서울본점","일식","3.7","서울 송파구
","2022.05.21.","1"
"3","잔을 뭐 이런거에 주냐 ... 아이스 크림라떼를 ㅋㅋㅋ 센스하곤 ㅋㅋ 갬성off","https://place.map.kakao.com/2048471337","디트로네 잠실점","카페","3.3","서울 송파구
","2022.05.27.","0"
"1","밤에 커피 테이크아웃 하러 갔는데 가격이 점심때랑 달라지는건지 8천원인건 뭐 이해한다쳐도.. 시간도 엄청 오래걸리고 기다렸다가 받아서 마셔보니 이건 뭐 보리차 수준.. ","https://place.map.kakao.com/2048471337","디트로네 잠실점","카페","3.3","서울 송파구
","2022.04.13.","0"
"1","들어가자 마자 자리를 정해주길래 사람 없는 창가로 앉으니 거긴 식사 자리라고 한다. 디저트랑 커피 시킬건데 못 마땅한 표정  여사장인지 뭐지? 들어가는 문도 창고같이 어수선 음악소리 엄청 크다","https://place.map.kakao.com/2048471337","디트로네 잠실점","카페","3.3","서울 송파구
","2022.02.01.","0"
"5","케이크 종류가 특이하고 맛있음 직원분들도 친절","https://place.map.kakao.com/1030591315","오린지","디저트카페","3.1","서울 송파구
","2022.06.06.","1"
"1","3명이서 방문했는데 들어오자마자 3인 자리는 없다며 바깥에서 먹거나 아님 좀 기다려야한다고 하셨음 ... 2인용 자리에는 앉을 수 없다고 ^^  하지만 모순적이게도 3인용 자리에는 2명 손님들이 앉아있었음;; 이런걸 설명하는 직원 너무 불친절하고 ... 저 엽서 뒤에는 손님들에게 걍 조용히 커피만 먹고 가라는 말을 정성스럽게 적어놓으심ㅋ   디저트가 맛있으...","https://place.map.kakao.com/1030591315","오린지","디저트카페","3.1","서울 송파구
","2022.05.29.","0"
"1","노키즈","https://place.map.kakao.com/1030591315","오린지","디저트카페","3.1","서울 송파구
","2022.05.12.","0"
"1","0점을 줄 수 있으면 0점 주고 싶음 사진찍기 좋고 디저트 맛있지만  가게가 엄청 눈치주는 느낌임  자리 옮기는거 안됨 머물러 있는 시간 제한 있음 1인1음료 필수임 크게 소리내면 안됨 반려견은 케이지에만 넣어야됨 (그럴꺼면 그냥 불가라고 하지) 3명까지만 입장 가능(4명오면 나가라 함) 커피 특색없음 직원분들도 친절하진 않음 (뭔가 모르게 사람들 들어오지...","https://place.map.kakao.com/1030591315","오린지","디저트카페","3.1","서울 송파구
","2022.05.12.","0"
"4","도하새우 10마리도 먹을 수 있을거 같아요. 가격은 좀 비쌉니다.","https://place.map.kakao.com/1321080312","도요스6가","일식","4.4","서울 송파구
","2022.06.05.","1"
"4","기대한만큼은 아니지만 정갈하고 깔끔해서 좋았어요 그리고 친절해요~!","https://place.map.kakao.com/1321080312","도요스6가","일식","4.4","서울 송파구
","2022.06.03.","1"
"5","가격대는 있지만 그정도 퀄리티 된다고 생각합니다. 같이 나오는 음식 하나하나 다 맛있었습니다.","https://place.map.kakao.com/1321080312","도요스6가","일식","4.4","서울 송파구
","2022.06.02.","1"
"4","맛있게 잘먹었어요ㅎㅎ 웨이팅도 없었어서 바로 들어가서 냠냠 근데 다소 아쉬웠던건 가격이 올랐어요","https://place.map.kakao.com/1321080312","도요스6가","일식","4.4","서울 송파구
","2022.05.23.","1"
"3","음식이 나랑 안맞나봄","https://place.map.kakao.com/11418974","삿뽀로 방이점","일식집","3.6","서울 송파구
","2022.04.26.","0"
"1","진짜 최악 경복궁, 긴자는 많이 가봤지만 진짜 발렛부터 그릇상태까지 최악인 곳. 발렛하러 갔더니 화가 잔뜩 난 표정을 지으면서 손짓으로 나가라고 하길래 삿뽀로 왔다고하니 당황하면서 내리라고 함. 음식 성의 없음. 문 그냥 막 열어서 당황함. 샐러드는 집게 조차 안나와서 달라고하고 귤 4조각에 치즈인지 뭔지 모를 것 5조각. 전화상으로 예약해서 생일상 부탁드...","https://place.map.kakao.com/11418974","삿뽀로 방이점","일식집","3.6","서울 송파구
","2021.12.06.","0"
"5","맛잇움","https://place.map.kakao.com/11418974","삿뽀로 방이점","일식집","3.6","서울 송파구
","2021.06.28.","1"
