"personal_star","review","url","title","category","total_star","location","review_date","label"
"3","맛있긴 맛있습니다 그러니깐 사람이 많은 것 같긴 하나 맛을 빼면 모든 면에서 다 그닥인 업장입니다. 제가 3점을 준 이유도 맛 5점에 다른 모든 부분이 1점이라 평균 내서 3점 드리네요. 맛도 유자향 싫어하면 또 별로라 할 순 있겠으나 간판부터 유자라멘이라는데 들어가기까지 한 것이니 그것은 논외로 하고 진짜  맛은 좋네요 그런데 테이블 회전, 가격, 음식점...","https://place.map.kakao.com/469577034","유즈라멘 만리동점","일본식라면","4.2","서울 중구
","2022.05.25.","0"
"5","존 맛 캥..!!!! 지굼 7시30분인데 꼬지 수량 마감될 수 있데요 꼬지를 꼭 드셔야하니 그 점에 미리 오셔서 웨이팅하세요:)","https://place.map.kakao.com/27276847","호수집 원조닭꼬치","닭요리","3.8","서울 중구
","2022.06.04.","1"
"1","맛있고 좋아요 다만 아줌마가 소주한병 더찍고 왜 더찍었냐고 하니깐 4000원 빼주시네요?소주값은 5000원인데 또다시 따져물으니 천원 현금으로 주시네요 이거 사기아닌가요.?","https://place.map.kakao.com/27276847","호수집 원조닭꼬치","닭요리","3.8","서울 중구
","2022.06.03.","0"
"5","서울역 근처에서 일할 때 자주 가던 집. 강남쪽으로 회사를 옮긴 후에도 한번씩 생각났는데 최근 서울역 쪽에 볼일보러 왔다가 재방문. 추억의 그 맛 그대로라 반가웠음.","https://place.map.kakao.com/27276847","호수집 원조닭꼬치","닭요리","3.8","서울 중구
","2022.05.03.","1"
"1","맛있다 떡볶이는 맵지 않지만 자극적이라 맛있는 판떡볶이고 야끼튀김도 소는 없지만 엄청 빠삭해서 닭껍질튀김 먹는 듯 고소하다 다른 곳에서 먹을 수 없는 못난이튀김도 맛있다 기차뷰도 특이하고 분위기 있다고 느꼈다  근데 이 모든 걸 다시는 경험하고 싶지 않게 만드는 비위생... 비위생이 아니라 위생이 없다 평소에 그런 거 신경 안 쓰고 잘 먹는 편인데도 여긴 ...","https://place.map.kakao.com/25880887","철길떡볶이","떡볶이","2.5","서울 서대문구
","2022.05.06.","0"
"1","테이블 더럽고 내부 위생 안좋아보이고 먹고 다같이 배탈남 맛도 딱히","https://place.map.kakao.com/25880887","철길떡볶이","떡볶이","2.5","서울 서대문구
","2022.01.27.","0"
"3","맛은 평범하지만 자꾸 생각나는 맛이에요! 저렴해서 좋아요~","https://place.map.kakao.com/25880887","철길떡볶이","떡볶이","2.5","서울 서대문구
","2021.11.11.","0"
"5","** 첫번 째 방문! 가격은 조금 비싸지만 공간도 넓고 조용하니 좋다 나만 알고싶닿ㅎ   ** 두번 째 방문!  아인슈페너는 별로다ㅜㅜ 보통 크림이 엄청 차야하는데 따뜻해서 놀랐다 주말이라 그런지 사람들도 엄청 많았다  2층,1층,지하 ","https://place.map.kakao.com/1769574951","더하우스1932","카페","4.2","서울 중구
","2022.05.09.","1"
"3","직원들은 불친절한데 커피는 맛있음 ","https://place.map.kakao.com/1769574951","더하우스1932","카페","4.2","서울 중구
","2022.03.06.","0"
"3","가격이 좀 있으나 분위기 다양함 커피 나쁘지 않고..","https://place.map.kakao.com/1769574951","더하우스1932","카페","4.2","서울 중구
","2022.02.21.","0"
"5","음료와 디저트 평범하게 맛있고 카페가 너무 예뻐요. 좌석 여기저기 오밀조밀하게 있어서 원하는 자리 찾아다니는 재미가 있네용 직원분들 친절하시고 분위기가 좋았어요.","https://place.map.kakao.com/1769574951","더하우스1932","카페","4.2","서울 중구
","2022.01.25.","1"
"3","양은 좀 적고 파스타는 맛있는데 피자는 무슨 흙내남. 루꼴라에서 나는건지 로즈마리향이 강한건지 암튼 애들은 맛이 이상하다고 거의 못 안 먹음. 연인들 데이트장소는 괜찮겠지만 아이들 데리고 가족식사는 좌석도 불편하고 그닥임","https://place.map.kakao.com/1646052453","만리재비스트로","양식","4.1","서울 중구
","2022.05.23.","0"
"5","뇨끼 피자 파스타 등 음식 전부 다 맛있었어요ㅎㅎ","https://place.map.kakao.com/1646052453","만리재비스트로","양식","4.1","서울 중구
","2022.03.11.","1"
"5","정석의 이탈리안 그라나 빠다노 아낌없이 갈아 넣어주심 ","https://place.map.kakao.com/1646052453","만리재비스트로","양식","4.1","서울 중구
","2022.03.04.","1"
"2","가성비 별로요... 비싼데 양이 너무 없음.. 피자 넘 짜요","https://place.map.kakao.com/1646052453","만리재비스트로","양식","4.1","서울 중구
","2022.02.27.","0"
"5","맛있어용. 좁은 게 단점.","https://place.map.kakao.com/582437543","옐로우보울","양식","4.3","서울 서대문구
","2022.05.22.","1"
"5","두명이라고 스튜를 두 그릇에 나누어 주셨다. 세심하신듯. 그리고 파스타 정말 괜찮다. 또 가고싶음","https://place.map.kakao.com/582437543","옐로우보울","양식","4.3","서울 서대문구
","2022.04.10.","1"
"2","직장인이 몰려 있는 지역에서 이 정도는 좀 아쉽습니다","https://place.map.kakao.com/582437543","옐로우보울","양식","4.3","서울 서대문구
","2022.04.08.","0"
"5","서빙하는 분도 넘 친절하시구 내공이 느껴지는 파스타와 치즈몬스터!!! 하나하나 너무 맛났어요 ㅎㅎ","https://place.map.kakao.com/582437543","옐로우보울","양식","4.3","서울 서대문구
","2022.03.18.","1"
"5","최고입니다 ","https://place.map.kakao.com/17434509","벙커1","카페","4.4","서울 서대문구
","2022.05.12.","1"
"5","부산 살아서 한번밖에 못가봄..","https://place.map.kakao.com/17434509","벙커1","카페","4.4","서울 서대문구
","2022.04.07.","1"
"5","얼른가서 또먹고 싶다","https://place.map.kakao.com/17434509","벙커1","카페","4.4","서울 서대문구
","2022.03.06.","1"
"5","딴지라면×딴지카페 도 왕맛있네요♥","https://place.map.kakao.com/17434509","벙커1","카페","4.4","서울 서대문구
","2021.11.11.","1"
"3","룸 한정식 집이라서 가긴 하는데 가격 대비 대접은 아쉽습니다 노크는 커녕 문 벌컥 벌컥 여닫고 ㅜㅜ 서비스가 가격만큼 고급스러운 느낌이 아니에요","https://place.map.kakao.com/9923165","사조미가","한정식","3.4","서울 서대문구
","2022.04.29.","0"
"2","초심을 잃은듯 ㅠㅠ","https://place.map.kakao.com/9923165","사조미가","한정식","3.4","서울 서대문구
","2021.12.08.","0"
"1","이용 후기가 좋아서 일부러 방문했는데, 제가 주문한 굴비 정식이 나왔을때 입이 다물어 지지 않았습니다. 여러번 들어 갔다 나온듯한 반찬 비주얼이며~ 가격대비 젓가락 갈 곳이 없었습니다. 음~~~~ 재방문 의사 없습니다.","https://place.map.kakao.com/9923165","사조미가","한정식","3.4","서울 서대문구
","2021.10.20.","0"
"1","점심정식 먹으러 갔다 늦어서 굴비정식 시켰더니 김치와 정체를 알 수 없는 나물은 말라비틀어져 있고, 우엉조림에는 고춧가루가 묻어 있더군요. 샐러드의 야채도 시들었구요. 주문한 게 아까워서 굴비 위주로 먹고 나오기는 했습니다만 이게 25000이라니 속이 뒤집히는 줄 알았습니다.  별 한 개도 아까워요.","https://place.map.kakao.com/9923165","사조미가","한정식","3.4","서울 서대문구
","2021.10.20.","0"
"4","매장의 분위기, 맛, 친절 모두모두 좋았습니다. 특히나 개별 룸으로 다 되어 있어서 코시국에 너무 좋았어요. 정겨운 코스(35,000원) 먹었는데 음식 하나하나 다 맛있었습니다. 다음에 또 갈게요!!","https://place.map.kakao.com/9923165","사조미가","한정식","3.4","서울 서대문구
","2021.08.21.","1"
"5","음식도 맛있고 분위기도 좋았어요 :)","https://place.map.kakao.com/1981716686","서울부띠끄","양식","3.2","서울 중구
","2022.05.29.","1"
"1","안내도 없이 한참 앉아있던 자리에서 나오라고 함... 배고파....","https://place.map.kakao.com/1981716686","서울부띠끄","양식","3.2","서울 중구
","2022.05.27.","0"
"1","맛을기댜하진마세요. 싼이유가있어요ㅜ","https://place.map.kakao.com/1981716686","서울부띠끄","양식","3.2","서울 중구
","2022.05.03.","0"
"5","전 이 집 떡볶이가 진짜 안 잊힙니다 매콤 달달 칼칼.. 완전 제 취향 작년에 갔는데도 일년 내내 계속 생각나요  곱창 파스타도 맛있어용","https://place.map.kakao.com/1981716686","서울부띠끄","양식","3.2","서울 중구
","2022.03.19.","1"
"4","양이 많지는 않아요. 그래도 맛있는 편.","https://place.map.kakao.com/1981716686","서울부띠끄","양식","3.2","서울 중구
","2022.01.22.","1"
"3","가끔씩 깔끔하게 먹고 싶을 때","https://place.map.kakao.com/1541595421","공일부엌","한식","2.8","서울 중구
","2022.05.26.","0"
"1","대창덮밥에 친구는 대창이 2개들었고 저는 정말로 한개도안들었길래 왜대창이없냐고물었더니 녹은거랍니다... 대창기름먹자고 12000원냈늡니다...","https://place.map.kakao.com/1541595421","공일부엌","한식","2.8","서울 중구
","2022.05.17.","0"
"2","안타까워 글 남깁니다. 몇일전 와이프와 오랜만에 데이트 할겸 들렸습니다. 손님도 제법 있더군요.  갈비찜 시키고 소주한잔 하면서 기다린 끝에 음식이 나와 갈비를 가위로 잘랐습니다.  근데 속이 하나도 안익고 꽝꽝 얼어서 벌것게 나왔더군요.바뻐서 그런거 이해해서 다시 데워 달라고 했습니다.여직원분이 죄송하다며 새로 주신다길래 그냥 익혀서만 달라고 했습니다. ...","https://place.map.kakao.com/1541595421","공일부엌","한식","2.8","서울 중구
","2022.04.09.","0"
"1","19년 개업부터 자주 먹는데 불고기비빔밥에서 실리카겔 나왔어요 (김 같은 거 습기제거제로 쓰는 하얀 알갱이)  밥 먹다가 돌멩이 씹은 줄 알았는데 실리카네요..  아마 후리카케?에서 섞인 거 같은데 재료 관리 부탁드려요... 초심 잃지 마세요  ","https://place.map.kakao.com/1541595421","공일부엌","한식","2.8","서울 중구
","2022.01.20.","0"
"1","네이버 후기 믿지마세요-;; 대창깍두기볶음밥에 대창 2조각.. 낙지비빔밥에 낙지 쬐금 재료를 너무 아끼시네요- 최악입니다","https://place.map.kakao.com/1541595421","공일부엌","한식","2.8","서울 중구
","2021.12.19.","0"
"1","레트로 감성빼면 돈값 못함. 새마을식당을 가고 말지.","https://place.map.kakao.com/221927024","국민회관","삼겹살","2.7","서울 중구
","2021.05.27.","0"
"2","호일에다가 굽는 거 때문에 2점 감점  냉동삼겹이 베스트 메뉴  호일만 어떻게 해주면 좋겠습니다.","https://place.map.kakao.com/221927024","국민회관","삼겹살","2.7","서울 중구
","2020.12.07.","0"
"1","너무 레트로? 호일 위에 굽는거 별로 맘에 안들어요.","https://place.map.kakao.com/221927024","국민회관","삼겹살","2.7","서울 중구
","2020.07.18.","0"
"1","음식이 10~15분에 한 개씩 나옴 술 마시고 분위기 즐기러 가는 거면 괜찮은데 음식은 가성비 최악.손님은 많음 김치찜 감바스는 맛있음 가지 리조또는 밥이 보리임 오일, 치즈 파스타는 별로","https://place.map.kakao.com/26644530","베리키친","퓨전요리","3.5","서울 중구
","2022.06.01.","0"
"5","초반에 베리스트릿키친(?) 일때 자주 갔었는데 이름이 조금 바뀐것 같네요. 아닌가? 기억이 가물가물 하네요.. 오랜만에 방문해도 여전히 맛있고 좋은 장소였습니다^^ 특히 추천 와인이 너무 좋아서 한병으로 끝낼 수가 없었습니다 ㅎㅎ 같이 가신 분들이 모두 좋아하셨어요!","https://place.map.kakao.com/26644530","베리키친","퓨전요리","3.5","서울 중구
","2022.05.03.","1"
"3","가성비가 낮고 시끄럽다","https://place.map.kakao.com/26644530","베리키친","퓨전요리","3.5","서울 중구
","2022.04.11.","0"
"5","지금의 만리동이 핫해지기 전 유일했던 핫플  여전히 분위기도 맛도 넘 좋아요","https://place.map.kakao.com/26644530","베리키친","퓨전요리","3.5","서울 중구
","2022.03.26.","1"
"5","음식 준비가 덜 돼서 죄송하다고 맥주를 서비스로 주셨어요 맛도 있고 저희가 미안할 정도로 친절하셨습니다 잘 먹고 가요!!","https://place.map.kakao.com/26644530","베리키친","퓨전요리","3.5","서울 중구
","2022.03.25.","1"
