"personal_star","review","url","title","category","total_star","location","review_date","label"
"4","이에 바스러지고 뭉개진 모나카는  내 입안을 적시며 미끄러지듯 흘러내려갔다 담백한맛,  달지않은,  씹을수록 맛이 차오르는 느낌.","https://place.map.kakao.com/8552691","태극당","제과,베이커리","3.3","서울 중구
","2022.05.25.","1"
"5","빵의 질감이 질긴걸보니까 반죽에 물을 최소화 해서 제면하는 방식인것 같음. 비싼 이유를 알 수 있는 태극당 빵. 일단 모나카는 진짜 꼭 먹어봐야함.  집에 쟁겨놓고 꺼내먹으면 개꿀일듯. 단팥빵 팥이 진짜 남다르다고 생각. 소보루 단팥인가? 이거 끝까지 팥들어있는거 보소~~~ 제값을 한다고 봄.  여러 후기 의견들이 있지만 난5점 만점에 10점 줄 의향 있음","https://place.map.kakao.com/8552691","태극당","제과,베이커리","3.3","서울 중구
","2022.05.25.","1"
"5","개맛도리 ","https://place.map.kakao.com/8552691","태극당","제과,베이커리","3.3","서울 중구
","2022.05.19.","1"
"5","저녁에 가니까 빵 다 팔려서 서운했어요ㅠㅠ 케이크도 요즘 느낌 아니고 어렸을 때 특별한 날에만 먹던 케이크가 있어서 괜히 넘 반갑고 좋았네요! ","https://place.map.kakao.com/8552691","태극당","제과,베이커리","3.3","서울 중구
","2022.05.18.","1"
"1","1인분 200g 15,000원인데 3인분 시켜야 2인분 같은 양??? 양도 그렇고 고기에 검은 기름은 덤~ 술과 함께라면 발암 쵝오~","https://place.map.kakao.com/25770170","경상도집","갈비","2.4","서울 중구
","2022.06.03.","0"
"4","을지로4가 동대문시장인근 돼지갈비맛집~","https://place.map.kakao.com/25770170","경상도집","갈비","2.4","서울 중구
","2022.04.10.","1"
"1","emiress","https://place.map.kakao.com/25770170","경상도집","갈비","2.4","서울 중구
","2022.03.16.","0"
"2","그냥 쏘쏘.","https://place.map.kakao.com/25770170","경상도집","갈비","2.4","서울 중구
","2022.01.16.","0"
"1","초등학생때부터 가던 단골이었는데 맛도 서비스도 모든게 최악으로 바꼈습니다. 어린날의 맛을 기억하고 찾는 사람들에게 전혀 보답이 없네요. 맛의 유지, 격변하는 세대에 맞춰 나아가는 꾸준한 연구와 공부, 손님에 대한 배려와 마음, 그 어떤것도 더이상 찾아볼 수 없습니다. 돈독오른 인간들이 주방을 장악하면 장사가 어떻게 몰락하는지 아주 좋은 사례를 남기시네요.","https://place.map.kakao.com/20747449","오장동함흥냉면","냉면","2.6","서울 중구
","2022.06.09.","0"
"1","오래전부터 다닌집인데 이리 변할수가 ~엄청 불친절에 면은 팅팅불고 맛도 없고 가격은 매년 올리고~다시는 안감","https://place.map.kakao.com/20747449","오장동함흥냉면","냉면","2.6","서울 중구
","2022.05.20.","0"
"3","흥남집 압승…   오장동이 원래 이런 맛이었나… 안타깝네요 ㅜ   ","https://place.map.kakao.com/20747449","오장동함흥냉면","냉면","2.6","서울 중구
","2022.05.11.","0"
"1","물냉면 육수는 맹물에 간장만 풀어놓은 맛에 회냉면 회는 북어처럼 너무 딱딱하고 맵기만하고 가격은 비싼데다가 여기 맛있다고 추천하는새들은 입맛이 어떻게 된 이상한새들인지 궁금함. ","https://place.map.kakao.com/20747449","오장동함흥냉면","냉면","2.6","서울 중구
","2022.05.01.","0"
"1","서비스 최악이네요","https://place.map.kakao.com/20747449","오장동함흥냉면","냉면","2.6","서울 중구
","2022.04.28.","0"
"3","닭은 9호닭도 안 되는 것 같이 작음. 특이한 점은 김치인데 먹어봐야 설명 되는 시큼 시원한 맛이 있어서 닭 다 먹고 국수 넣기전에 적당히 담궈서 먹으면 무언가 특이하면서 색다른 닭칼국수가 됨. ","https://place.map.kakao.com/10785496","진옥화 할매원조닭한마리 본점","닭요리","3.2","서울 종로구
","2022.05.27.","0"
"3","부추를안줘서아쉬움","https://place.map.kakao.com/10785496","진옥화 할매원조닭한마리 본점","닭요리","3.2","서울 종로구
","2022.05.17.","0"
"5","언제가도 행복해지는 곳입니다.","https://place.map.kakao.com/10785496","진옥화 할매원조닭한마리 본점","닭요리","3.2","서울 종로구
","2022.04.26.","1"
"4","맛도 공간도 서비스도 굿~","https://place.map.kakao.com/10785496","진옥화 할매원조닭한마리 본점","닭요리","3.2","서울 종로구
","2022.04.24.","1"
"5","인생맛집!","https://place.map.kakao.com/11221819","평안도족발집","족발,보쌈","4","서울 중구
","2022.05.29.","1"
"5","서울들르면 포장해오는 집  살이 부들부들하니 맛있음  간은 좀 심심한편","https://place.map.kakao.com/11221819","평안도족발집","족발,보쌈","4","서울 중구
","2022.05.01.","1"
"4","3.5점요 고기가 연한데 냄새가 살짝 나네요","https://place.map.kakao.com/11221819","평안도족발집","족발,보쌈","4","서울 중구
","2022.03.12.","1"
"5","종종 오는데 만족 ","https://place.map.kakao.com/10042350","파르투내","양식","3.8","서울 중구
","2022.03.01.","1"
"5","맛있게 먹었다 당근김치가 완전 내 스타일이다","https://place.map.kakao.com/10042350","파르투내","양식","3.8","서울 중구
","2022.02.21.","1"
"5","말이 안 나오게 맛있다","https://place.map.kakao.com/10042350","파르투내","양식","3.8","서울 중구
","2022.02.16.","1"
"3","달달한 케이크들 한번쯤은 시도해보기 좋은맛","https://place.map.kakao.com/38432219","러시아 케이크","디저트카페","4.5","서울 중구
","2022.06.09.","0"
"4","- 일반 케익전문점과 모양, 맛에서 차이는 있음 - 살짝 달아서 커피랑 먹으면 잘 어울릴듯 - No. 1, 2, 3 먹어봤는데 다음엔 완전 특별한 케익을 구매할듯 - 쌈사 너무 기대됨","https://place.map.kakao.com/38432219","러시아 케이크","디저트카페","4.5","서울 중구
","2022.06.08.","1"
"3","나폴레옹보다는 메도빅 샤워크림이 더 맛있어요.","https://place.map.kakao.com/38432219","러시아 케이크","디저트카페","4.5","서울 중구
","2022.06.06.","0"
"5","적당히 달고 맛있었어용 사실 엄청 특별한 맛은 아닌데 기본에 충실한 맛있는 맛이랄까..!또 생각남 ㅠ(본인은 꿀케이크랑 프라하케이크 먹음)","https://place.map.kakao.com/38432219","러시아 케이크","디저트카페","4.5","서울 중구
","2022.06.06.","1"
"5","흔히 먹어볼 수 없는 맛있는 빵이에요.너무 맛있어요ㅜㅜ 매장은 협소하지만 포장해가면 좋아요   집에 와서 먹으며 감탄하며 씁니다.","https://place.map.kakao.com/38432219","러시아 케이크","디저트카페","4.5","서울 중구
","2022.06.01.","1"
"5","와이프와 딸이 인테리어는 스파게티 집인데 고기가 나와서 의외 였다고 하네요. 저렴한 가격에 가족 외식하기 좋은 곳 이었어요. 맛있게 잘 먹었습니다.","https://place.map.kakao.com/1285325677","그릴1492 본점","육류,고기","4.4","서울 중구
","2022.04.25.","1"
"3","맛은 있지만 5명 친구모임에 한녀석이 먼저먹고 있어라 한시간 늦게 가겠다 라고 해서 네명이 들어가려는데 5명 다 와야지 입장가능하다며 입구컷 당했는데 좀 뭔가...좀...","https://place.map.kakao.com/1285325677","그릴1492 본점","육류,고기","4.4","서울 중구
","2022.04.23.","0"
"5","목살맛있네요~ 사장님이 구워주셔서 굿굿 근데 사장님 말씀이 좀 많으셔서 약간 부담스러워용..ㅎㅎㅎ 1인분에 160g인가 180g이라서 좀 비싼편이네요 ㅎㅎ 그래도 맛있으니뭐...!","https://place.map.kakao.com/1285325677","그릴1492 본점","육류,고기","4.4","서울 중구
","2022.03.12.","1"
"4","사장님께서 구워주시는게 제일 맛있는듯 목살은 맛잇으나 나머지는 글쎄 사이드 메뉴는 가성비 부족","https://place.map.kakao.com/1285325677","그릴1492 본점","육류,고기","4.4","서울 중구
","2022.03.01.","1"
"4","가게 분위기도 좋고 직원분들도 친절하시고 맛도 있는데 가격 대비 양이 너무 적은거 같긴 함 그리고 위생은 조금 더 신경 써주셨으면 좋겠음 ","https://place.map.kakao.com/1050989981","장프리고","칵테일바","4.2","서울 중구
","2022.05.25.","1"
"1","여기 칵테일 잘 만들어서 좋아했던 곳인데 오늘 위생적으로 다들 개념 밥말아드셨는지 더러워서 더이상 가기 싫어졌어요. 모든 재료를 손으로 만지시는데 바텐더 분들 손을 안씻네요. 결재할때 포스기 만지시고, 손님 카드/핸드폰 만지시고 바로 얼음 손으로 만지시고, 칵테일 재료 다 손으로 만지시는데...찝찝해서 한마디 하고 추가주문 없이 나왔어요. 음식 다루시는 분...","https://place.map.kakao.com/1050989981","장프리고","칵테일바","4.2","서울 중구
","2022.05.21.","0"
"1","Racist and rude - kicked foreigners out because they didn't want us waiting nearby. They called back 3 min later to offer seats but wouldn't let us wait outside the restaurant for our seat. Told us th...","https://place.map.kakao.com/1050989981","장프리고","칵테일바","4.2","서울 중구
","2022.04.23.","0"
"5","입구부터 서비스, 분위기, 주문 방법, 메뉴, 친절한 설명, 좌석, 테이블 이름, 선곡까지 특별하지 않은 것 하나 없었던 연예인의 연예인 같은 매장이었습니다. 직원들의 서비스까지 굉장히 철저해서 뭐 하나 빠지는 게 없구나 싶었습니다.   친절도는 5점 만점에 5점입니다.","https://place.map.kakao.com/1050989981","장프리고","칵테일바","4.2","서울 중구
","2022.04.10.","1"
"4","2인세트 15000원. 두명이서 배부르게 먹었어요. 무슨 엄청난 맛을 기대하고 오는게 아니라 신당동 떡볶이이고, 오래된 원조격 집이니까 그런것까지 감안해서 오는거라고 생각하면 충분히 먹을만합니다. 확실히 요즘 유행하는 엽떡 배떡 이런 맛은 아니지만 그냥 삼삼한 옛날 즉석떡볶이집. 직원들은 친절도 불친젓도 아니에요. 뭐 엄청난걸 기대하고 올거면 오지말고 그냥...","https://place.map.kakao.com/25036918","마복림떡볶이","떡볶이","2.9","서울 중구
","2022.06.06.","1"
"1","솔직히 넘 놀랐어요 이 정도 명성에 이 정도 줄서서 먹는건 흔한 동내 수준에 못 미칩니다 명심하고 가지 마세요 ","https://place.map.kakao.com/25036918","마복림떡볶이","떡볶이","2.9","서울 중구
","2022.06.05.","0"
"1","그냥 맛없음","https://place.map.kakao.com/25036918","마복림떡볶이","떡볶이","2.9","서울 중구
","2022.05.31.","0"
"4","향수로 찾아왔어요~  줄서서 먹는 떡볶이!! 평범한 맛! 학생때는 맛낫는데 끝에는 많이 쫄이지마세요","https://place.map.kakao.com/25036918","마복림떡볶이","떡볶이","2.9","서울 중구
","2022.05.29.","1"
"1","와~~~별하나도 아깝군요~ 어쩌다 이렇게까지 되었을까요~","https://place.map.kakao.com/25036918","마복림떡볶이","떡볶이","2.9","서울 중구
","2022.05.22.","0"
"1","왜 별하나만되나.반개도 아깝다.  많이 팔아서 잘먹고 잘사는거 좋지.  선불 결제 시스템 너무 웃기네.  면좀 재재로 합시다.  육스는 조미료 많이 넣은 맛 나고  적당히 팔아먹자..  좋아하는 분들 많이가시고, 전 죽을때꺼지 안감","https://place.map.kakao.com/8025375","우래옥 본점","냉면","3.9","서울 중구
","2022.06.09.","0"
"3","두시간 기다려서 먹었어요….  너무 유명한 곳이라 궁금해서^^ 평양냉면에 일가견이 있는 분들이 드신다면 엄청좋아 할듯 합니다.   제입맛으로는 기다리면서 먹을 곳은 아닌듯 합니다. 보통사람기준으로는 굳이….  그리고 전 양념이 더 맞아요.  한번쯤 궁금해서 가보세요~~~~~ ㅋ","https://place.map.kakao.com/8025375","우래옥 본점","냉면","3.9","서울 중구
","2022.06.07.","0"
"5","너무 맛있어요 어르신들의 단골맛집","https://place.map.kakao.com/8025375","우래옥 본점","냉면","3.9","서울 중구
","2022.06.03.","1"
"1","자리가 텅텅 비어있는데, 땡볕에 기다리는 사람들 그대로 세워놓고.. 오래된 가게에 이렇게 성업이면 적어도 가게 앞에 차양막이라도 크게 만들어 주는게 꾸준히 찾아오는 사람들에 대한 예의가 아닌가 싶다. 더운데서 기다리다가 들어오니 자리는 꽤나 비어있는데, 밖에 주차컨테이너 앞 좁은 그늘에 비집고 기다리는 사람들이 보인다. 뭐가 맞는건지..","https://place.map.kakao.com/8025375","우래옥 본점","냉면","3.9","서울 중구
","2022.06.03.","0"
"4","헐 댓글 머선일이징 개맛잇게먹어서 추가했는데 추가고기도 맛잇엇음  주문실수잇어서 추가고기 조오오올라 늦게나왓지만 그래도 맛잇게먹음  안심살살녹앗음 가격도 이정도면 가성비오지는데.. 둘이서 18만원어치 묵고나옴 넘맛나서ㅋㅋ 부처스컷이나 타 스테이크하우스랑 견주어도 여기가 고기 부드럽고 맛낫음   환기안되는거 맞음 된장밥 별루엿음 너무짯음 그리고 냄새에비해 진...","https://place.map.kakao.com/384441682","우육미","육류,고기","3.7","서울 중구
","2022.05.16.","1"
"1","너무 질겨서 눈물이…","https://place.map.kakao.com/384441682","우육미","육류,고기","3.7","서울 중구
","2022.04.27.","0"
"2","예전부터 많이 들어본 곳이라 기대가 너무 컸던건지 막상 방문해보니 별로..였어요ㅠㅠㅠㅠ 반찬은 정갈하게 잘 나오는데 막상 주인공인 한우는.. 특별히 입맛이 까다로운 편이 아닌데도 맛있다는 생각이 전혀 안 들었어요. 사이드로 주문한 된장찌개도 제가 여태껏 외식하면서 주문해본 된장찌개 중 최하위권이었어요. 종합적으로 음식 퀄리티나 양 대비 가격이 비싸다는 생각...","https://place.map.kakao.com/384441682","우육미","육류,고기","3.7","서울 중구
","2022.04.06.","0"
"2","겉만 살짝 익혀 다 잘라 나온 것을 테이블에서 다시 구워주는 방식입니다. 자르고 다시 굽는다고? 육즙이 이미 좀 나갔을텐데 싶었어요. 이미 자른 단면을 굽는거라 또 살짝만 구워서 줍니다. 마이야르 반응 없이 구워 먹은 스테이크는 처음인듯하네요. 그만큼 맛은 별로였어요. 환기가 잘 안돼서 냄새가 엄청나고 주변에 기름이 많은 것도 단점입니다.","https://place.map.kakao.com/384441682","우육미","육류,고기","3.7","서울 중구
","2022.03.13.","0"
