"personal_star","review","url","title","category","total_star","location","review_date","label"
"5","이 가격에 이런 음식 퀄과 서비스에 불만이 있으면 어딜가든 만족 못하는 사람이라고 생각함","https://place.map.kakao.com/7967166","63뷔페 파빌리온","뷔페","3.9","서울 영등포구
","2022.04.27.","1"
"3","쏘쏘 가격대비 괜찮음  잘은 모르겠지만 국물에서 조미료 맛이 살짝 나는 것 같음","https://place.map.kakao.com/192994116","사이공리","베트남음식","3.2","서울 동작구
","2022.05.10.","0"
"4","비빔쌀국수 맛있었는데 먹다가 면 사이에서 머리카락이.... 주말 점심시간이라 바빠보여서 그냥 빼고 먹었는데 위생에 조금만 더 신경써주세요ㅜㅜ","https://place.map.kakao.com/192994116","사이공리","베트남음식","3.2","서울 동작구
","2022.04.17.","1"
"1","맛업음 컵밥거리가 제일 낫다. 도로가에 베트남ㅌ여주가 하는 곳은 평타 ","https://place.map.kakao.com/192994116","사이공리","베트남음식","3.2","서울 동작구
","2022.04.16.","0"
"2","작년에 맛있게 먹은 기억이 있어서 일부러 찾아갔지만, 실망하고 왔습니다. 위치 바뀌면서 넓어진 것만 좋아지고 나머진 잘 모르겠네요. 남자 사장님인지 직원분인지 모르겠지만 불친절하기도하고... 저는 다시 안가려구요.","https://place.map.kakao.com/192994116","사이공리","베트남음식","3.2","서울 동작구
","2022.04.08.","0"
"1","가게 이전 후 매장이 넓어졌지만 픽업이 셀프로 바뀌고 주문번호도 알려주지 않아 주문 순서 바뀌는 경우도 있음. 심지어 맛이 변했다. 분짜는 별로 변한게 없었지만 쌀국수는 실망. 특히 짜조의 경우 속이 새까맣게 탄 것을 그대로 제공하여 먹을 수 없었음. 옛날 사진과 비교하면 심각한 수준..","https://place.map.kakao.com/192994116","사이공리","베트남음식","3.2","서울 동작구
","2022.03.22.","0"
"5","ㅠㅠㅠ 맛있었네요 ㅠ 술먹는 메뉴","https://place.map.kakao.com/9309265","운봉산장","육류,고기","4.5","서울 동작구
","2022.04.27.","1"
"5","양수육 처음 먹어봤는데 괜찮네요 여러 사람 같이 가서 다양한 메뉴 시도해보려구요 양냄새도 안나고 콜키지도 프리입니다 예약이 어려우니 미리 하셔야합니다","https://place.map.kakao.com/9309265","운봉산장","육류,고기","4.5","서울 동작구
","2022.03.20.","1"
"5","이거 먹으려 돈법니다","https://place.map.kakao.com/9309265","운봉산장","육류,고기","4.5","서울 동작구
","2022.03.13.","1"
"5","살살녹는 그자체 냄새가 아예안나지않으나 그거마저 맛있음","https://place.map.kakao.com/9309265","운봉산장","육류,고기","4.5","서울 동작구
","2022.03.01.","1"
"2","오늘 포장해서 먹었는데 다먹어갈때쯤 파건더기 에서 철수세미 섞여서씹힘.. ","https://place.map.kakao.com/20746105","청수","냉면","2.9","서울 영등포구
","2022.05.03.","0"
"2","• 비빔메밀 양은 많으나 맛이..","https://place.map.kakao.com/20746105","청수","냉면","2.9","서울 영등포구
","2022.04.21.","0"
"3","10년 넘게 다니는 맛집인데 모밀 국물 배합을 바꾸셨나봐요 국물이 밍밍해졌어요ㅠㅠ 슬프다","https://place.map.kakao.com/20746105","청수","냉면","2.9","서울 영등포구
","2022.04.09.","0"
"3","쫄깃한 메밀면 요리가 일품.  단, 가격은 만만치 않음.   가성비때문에 별 세개.","https://place.map.kakao.com/20746105","청수","냉면","2.9","서울 영등포구
","2022.03.31.","0"
"3","매주 가요!","https://place.map.kakao.com/66183033","스타벅스 노량진역점","커피전문점","3.1","서울 동작구
","2022.04.30.","0"
"1","불친절하고 매너없음","https://place.map.kakao.com/66183033","스타벅스 노량진역점","커피전문점","3.1","서울 동작구
","2022.04.27.","0"
"2","번잡스럽읍니다","https://place.map.kakao.com/66183033","스타벅스 노량진역점","커피전문점","3.1","서울 동작구
","2022.04.12.","0"
"5","존맛입니다","https://place.map.kakao.com/27224462","팔팔낙지","해물,생선","3.2","서울 동작구
","2021.08.05.","1"
"4","반찬도 잘 나오고~ 매콤하고 맛있어요!!!","https://place.map.kakao.com/27224462","팔팔낙지","해물,생선","3.2","서울 동작구
","2020.10.15.","1"
"1","가지마세요. 정말로.","https://place.map.kakao.com/27224462","팔팔낙지","해물,생선","3.2","서울 동작구
","2020.09.17.","0"
"3","가끔가서 먹으면 맛있었요. 그런데 점점 손님이 줄기 시작하더니  이제는 좀..... 예전같지않네요.","https://place.map.kakao.com/27224462","팔팔낙지","해물,생선","3.2","서울 동작구
","2020.07.10.","0"
"5","맛있어요!!","https://place.map.kakao.com/26783424","마마부찌","찌개,전골","4.4","서울 동작구
","2022.04.09.","1"
"1","1인분에 8000원이라는 부담스러운 가격으로 변해서 더이상 크게 혜자는 아님... 단체로 간다면 몰라도 혼밥하는 사람은 거의 안갈듯","https://place.map.kakao.com/26783424","마마부찌","찌개,전골","4.4","서울 동작구
","2022.03.21.","0"
"3","친절하지만 솔직히 막 맛있지는 않은듯","https://place.map.kakao.com/26783424","마마부찌","찌개,전골","4.4","서울 동작구
","2022.03.03.","0"
"5","엄청 친절하시고 양, 맛 좋음","https://place.map.kakao.com/26783424","마마부찌","찌개,전골","4.4","서울 동작구
","2022.02.14.","1"
"5","친절하심","https://place.map.kakao.com/26783424","마마부찌","찌개,전골","4.4","서울 동작구
","2022.02.05.","1"
"5","존맛인딩 ㅠㅠ 인생떡볶이집..","https://place.map.kakao.com/18780677","와우신내떡 노량진점","떡볶이","4.4","서울 동작구
","2022.06.08.","1"
"1","혼떡세트가 7900으로 천원이나 올라서 더이상 먹기 부담스러워짐... 8000원이면 옆집에서 2인분 먹을수있는데 비싼 한끼값 내면서 먹을만한 메리트는 없음. 2인 이상부터는 세트가 다양해서 그나마 낫지만 더이상 혼떡할만한 곳은 아닌것같다","https://place.map.kakao.com/18780677","와우신내떡 노량진점","떡볶이","4.4","서울 동작구
","2022.06.08.","0"
"2","저렴함 조미료맛 먹으면 다음날 아픔","https://place.map.kakao.com/18780677","와우신내떡 노량진점","떡볶이","4.4","서울 동작구
","2022.06.05.","0"
"3","노량진 사는 사람으로서 왜 유명한지 1도 모르겠음... 1. 가성비가 좋냐-> 그냥 보통 떡볶이 값 2. 맛이 좋냐-> 그냥 떡볶이 맛 3. 서비스가 좋냐 -> 그냥 일반 가게랑 똑같음 굳이...","https://place.map.kakao.com/18780677","와우신내떡 노량진점","떡볶이","4.4","서울 동작구
","2022.05.27.","0"
"2","1인세트 7900원 너무 비쌈; 맛은 있음","https://place.map.kakao.com/18780677","와우신내떡 노량진점","떡볶이","4.4","서울 동작구
","2022.05.17.","0"
"5","2만-2만5처넌짜리 김치찌개를 만이처넌 받으면 과연 누가 별5개를 안할까.. 맛은 만점이 아니지만 장사철학이 손님에게 너무나 혜자.. 감사합니다","https://place.map.kakao.com/15248633","오감만족","실내포장마차","4.6","서울 동작구
","2022.05.26.","1"
"5","가성비 좋고 안주 존맛 사람들 많을땐 웨이팅도 있음 ","https://place.map.kakao.com/15248633","오감만족","실내포장마차","4.6","서울 동작구
","2022.04.11.","1"
"5","너무 좋아요. 가성비 짱.","https://place.map.kakao.com/15248633","오감만족","실내포장마차","4.6","서울 동작구
","2022.04.04.","1"
"3","튀김 밑 부분이 금방 눅눅해지니 받으면 바로 옆으로 세워놓길 바랍니다. ","https://place.map.kakao.com/1954247535","이든돈카츠","돈까스,우동","4.2","서울 동작구
","2022.05.06.","0"
"5","굿~","https://place.map.kakao.com/1954247535","이든돈카츠","돈까스,우동","4.2","서울 동작구
","2022.05.05.","1"
"5","저렴한편임 이퀄리티에 이정도 품질이면 갓갓갓갓갓갓갓성비지  오래오래 장사해주세요 사장님","https://place.map.kakao.com/1954247535","이든돈카츠","돈까스,우동","4.2","서울 동작구
","2022.04.03.","1"
"5","포장했었는데 밥을 넉넉히 주시고 고기도 두툼하고 맛있네요 가격이 올라 7천원인데 여전히 가성비 좋다고 생각합니다. 기름을 잘 안털어낸다는 후기를 의식하셨는지 포장용기 하단에 키친타올이 깔려져있네요","https://place.map.kakao.com/1954247535","이든돈카츠","돈까스,우동","4.2","서울 동작구
","2022.03.23.","1"
"1","늘 그렇지는 않지만 밖에 쓰여진 메뉴와 직접 나온 메뉴라 다를때가 많음... 밥먹을때 날파리도 많이 날리고 위생도 별로인거 같습니다  ","https://place.map.kakao.com/2108330788","골든볼9 메가스터디타워점","뷔페","2.5","서울 동작구
","2022.06.08.","0"
"5","바로 아래 댓 거의 별점 1점만 주는 사람임. 프로필 눌러보면 알 수 있음.","https://place.map.kakao.com/2108330788","골든볼9 메가스터디타워점","뷔페","2.5","서울 동작구
","2022.06.03.","1"
"1","옛날부터 카드랑 현금가가 달랐지만 가격이 워낙싸서 탈세하는거 다 알지만 어느정도 암묵적 합의가 있었던 곳입니다 하지만 가격은 계속 올리는데 카드가격과의 차등은 계속 유지하고 요새는 아예 대놓고 카드쓴다그러면 두세번씩 더 물어보면서 너무 심하게 현금을 요구하는걸보고 정이 떨어지네요 신고 안당하고 운영하는게 신기할따름입니다 영업하시는분 이 글을보시면 한번 생각...","https://place.map.kakao.com/2108330788","골든볼9 메가스터디타워점","뷔페","2.5","서울 동작구
","2022.05.09.","0"
"5","식대비에 비해 가성비가 매우 좋아요 맛도 괜찮고 다양한 간식거리도 있고 한마디로 굿입니다","https://place.map.kakao.com/2108330788","골든볼9 메가스터디타워점","뷔페","2.5","서울 동작구
","2022.05.06.","1"
"4","좋아요","https://place.map.kakao.com/2108330788","골든볼9 메가스터디타워점","뷔페","2.5","서울 동작구
","2022.01.28.","1"
