"personal_star","review","url","title","category","total_star","location","review_date","label"
"2","음식은 평범하고, 접객에 친절함은 느껴지지가 않네요. 건물은 특이하고 분위기는 좋습니다만…일부러 찾아갔는데 아쉽네요.","https://place.map.kakao.com/1514387406","방코","피자","3.7","부산 강서구
","2022.05.01.","0"
"1","기본적으로 직원들이 서툴고 불친절하다. 음식 맛은 평범한 편이지만 재방문 의향은 별로..","https://place.map.kakao.com/1514387406","방코","피자","3.7","부산 강서구
","2022.04.08.","0"
"3","맛있다 로제파스타는 조금 짰다. 음식은 맛있는데 음료는 정말 별로다.","https://place.map.kakao.com/1514387406","방코","피자","3.7","부산 강서구
","2022.02.27.","0"
"4","무화과 블루치즈 피자 존맛탱이요ㅜㅜ 꿀대신 달콤 무화과에 블루치즈 조합이 굳이에요 가격대비 양이 적긴한데 딱 적당히 배불러서 좋구요! 피클 맛나고, 음료는 걍 쏘쏘~","https://place.map.kakao.com/1514387406","방코","피자","3.7","부산 강서구
","2022.02.13.","1"
"1","영업중이라고 돼 있어서 왔는데, 카페에서 결혼식 한다고, 카페 휴무라고하네요..","https://place.map.kakao.com/1254996268","포레스트3002","카페","3.6","부산 강서구
","2022.05.14.","0"
"1","멸치같이 생긴 남자 손님 응대하는 분이 사장인가요? ㅋ 인상 좀 피고 일하세요 ㅋㅋ 커피 원두를 바꾸던지ㅠ 맛대가리 일도 없고 으휴ㅠ 과일주슨 칠처넌이나 받으면서 맹물 ㅠ진짜 돈아까우","https://place.map.kakao.com/1254996268","포레스트3002","카페","3.6","부산 강서구
","2021.10.12.","0"
"5","부산에선 꽤 유명한 마당 있는 반려견 동반 가능 카페. 주말에 한 번씩 단체 행사 땜에 카페 대관할 때 있음.","https://place.map.kakao.com/1254996268","포레스트3002","카페","3.6","부산 강서구
","2021.06.06.","1"
"5","진입로가 애매한것만 빼면 뷰가 좋은 카페. 지금은 국제신도시가 되어버린 하신,해척,조동의 어항들을 볼 수 있는곳.","https://place.map.kakao.com/1254996268","포레스트3002","카페","3.6","부산 강서구
","2020.12.01.","1"
"5","뷰도 너무좋고 카페 분위기도 너무이쁜곳입니다 사장님도 너무 친절하고 기억에 남을정도로  인상깊은 카페였어요 강아지를 무서워 하지만 않으시면 꼭가보세요 두번가보세요","https://place.map.kakao.com/1254996268","포레스트3002","카페","3.6","부산 강서구
","2020.11.24.","1"
"5","카카오도 영수증인증 해야될듯 평점 낮게준사람들 깎아내리기 너무 티나네요;ㅋㅋ 아빠가 데려가주셨는데 갈삼구이랑 갈미조개샤브샤브 먹었어요! 갈미조개 삼겹살 콩나물 삼합 진짜 잘어울리고 너무 맛있어요ㅠㅠ 샤브샤브는 맑은 국물로 나와요! 조개국물이 딱 얼큰하고 칼칼하니 맛있었어요 ㅎㅎ","https://place.map.kakao.com/21843973","삼성갈미조개","조개","2.3","부산 강서구
","2021.11.28.","1"
"2","해감좀 잘하시지...","https://place.map.kakao.com/21843973","삼성갈미조개","조개","2.3","부산 강서구
","2021.10.29.","0"
"1","그냥광고일뿐 실망","https://place.map.kakao.com/21843973","삼성갈미조개","조개","2.3","부산 강서구
","2021.08.22.","0"
"1","밑에 평점 날짜가 의심스럽네요","https://place.map.kakao.com/21843973","삼성갈미조개","조개","2.3","부산 강서구
","2019.09.15.","0"
"5","부산여행중 공항근처라 왔는데 모든 음료와 디저트가 너무너무 맛있었어요 자주 올수 있다면 주 1회 오고 싶어요 ㅠㅠ","https://place.map.kakao.com/446891877","낭만송백","카페","3.5","부산 강서구
","2022.02.23.","1"
"5","빵과 와플이 정말 맛있어요!!","https://place.map.kakao.com/446891877","낭만송백","카페","3.5","부산 강서구
","2021.05.31.","1"
"4","한번쯤 가볼만... ","https://place.map.kakao.com/446891877","낭만송백","카페","3.5","부산 강서구
","2021.04.25.","1"
"4","The view from this cafe is spectacular! Coffee and food were quite good, if a little bit pricey. I think it’s worth it for the pretty view of the river though. I will come here again. ","https://place.map.kakao.com/446891877","낭만송백","카페","3.5","부산 강서구
","2021.03.19.","1"
"1","장유에서 커피명가 찍고  왔는데 왜 일딴 들어가고 싶은 분위기가 안난다. 내가 아는 안명규사장의 커피명가 느낌이 ᆢ주변은 낚시객으로 꽉찼다. 이런곳에서 차라리 캠핑느낌의 인테리어가 어떨까 싶은 소견 출렁거리는 고객외 주차금치 감성적인 커피와 너무 안 맞은 문구다","https://place.map.kakao.com/1112607293","커피명가 부산가덕도점","커피전문점","2.6","부산 강서구
","2021.04.24.","0"
"5","케익은 소소했는데 커피도 맛있고 크로와상같은 빵 진짜맛있었오요!","https://place.map.kakao.com/1112607293","커피명가 부산가덕도점","커피전문점","2.6","부산 강서구
","2021.04.10.","1"
"2","케이크를 3개를 샀는데 음료까지 1인1잔 다 시켜야되고 딸기 케이크는 또 하나포장은 안되서 무조건 두개포장해야되고 무슨 주문하기가 공차스벅보다 어려움 이렇게 까다로운데 알바는 손님 짜증난다고 눈으로 욕하고 있고 이래서 개인카페는 잘 안가게됨 눈치보여서","https://place.map.kakao.com/1112607293","커피명가 부산가덕도점","커피전문점","2.6","부산 강서구
","2021.02.14.","0"
"2","커피명가의 커피가 너무 싱거움 아메리카노지만 물을 적당히 타야쥬","https://place.map.kakao.com/1112607293","커피명가 부산가덕도점","커피전문점","2.6","부산 강서구
","2020.12.15.","0"
"3","주문시 테이크아웃잔으로는 시키지말것.  ","https://place.map.kakao.com/1112607293","커피명가 부산가덕도점","커피전문점","2.6","부산 강서구
","2018.07.08.","0"
"1","주차가 최악이네요","https://place.map.kakao.com/814164025","히어로플레이파크 명지점","키즈카페","3","부산 강서구
","2022.06.05.","0"
"5","아이가 좋아해요","https://place.map.kakao.com/814164025","히어로플레이파크 명지점","키즈카페","3","부산 강서구
","2022.05.28.","1"
"5","너무 예쁘고 특색있는 곳이라 추천합니다~","https://place.map.kakao.com/290534255","로빈뮤지엄","디저트카페","4.4","부산 강서구
","2022.04.14.","1"
"4","소품이나 인테리어 너무 잘 해놓으셨고 즐기기 좋을 것 같아요 다만 dslr 카메라로 사진 찍을 시에는 유료고(ㅋㅋ) 쉐이크 컵도 유린데 이 빠진 컵에 음료를 내쥬셔서 이건 빈티지를 넘어서 위험한 지경에 이르렀네요 빈티지풍 폭발에 인스타용 사진스팟 카펜데 유리컵이 깨져있어서 별 하나 뺐습니다.","https://place.map.kakao.com/290534255","로빈뮤지엄","디저트카페","4.4","부산 강서구
","2021.11.21.","1"
"5","가게가 너무 예뻐요","https://place.map.kakao.com/290534255","로빈뮤지엄","디저트카페","4.4","부산 강서구
","2021.11.07.","1"
"5","독특한 분위기  소품들  예쁘고 좋았어요","https://place.map.kakao.com/290534255","로빈뮤지엄","디저트카페","4.4","부산 강서구
","2021.08.11.","1"
