"personal_star","review","url","title","category","total_star","location","review_date","label"
"5","여기 리뷰보고 갔는데 지리네요 개맛집 항정살 미칩니다","https://place.map.kakao.com/25449227","동대문털보네","삼겹살","4.7","서울 금천구
","2021.12.31.","1"
"5","칼집이 나있어서 씹기 편했고 고기 상태도 좋았어요. 반찬구성이 다양하고 서비스로 돼지껍데기도 나와서 잘 먹었어요!","https://place.map.kakao.com/25449227","동대문털보네","삼겹살","4.7","서울 금천구
","2021.10.01.","1"
"5","초벌구이해줌. 대박. 맛있음. 다음에 또 오고 싶음.","https://place.map.kakao.com/25449227","동대문털보네","삼겹살","4.7","서울 금천구
","2021.04.27.","1"
"2","그린티 에쏘라떼 맛은 있으나  6,200원에  종이컵? 사이즈입니다. 이렇게 작은 사이즈인 줄 몰랐네요 ㅜㅜ","https://place.map.kakao.com/151048224","인크커피 가산플래그쉽스토어","디저트카페","4.4","서울 금천구
","2022.05.29.","0"
"5","빵이 정말 맛있네요~~","https://place.map.kakao.com/151048224","인크커피 가산플래그쉽스토어","디저트카페","4.4","서울 금천구
","2022.05.28.","1"
"5","너무 멋진 공간과 진한 커피, 서비스, 깨끗한 화장실 모두 만족 합니다! 자주 갈거 같아요","https://place.map.kakao.com/151048224","인크커피 가산플래그쉽스토어","디저트카페","4.4","서울 금천구
","2022.05.28.","1"
"5","맛난 빵, 좋은 커피 인생커피 , 볕이 활짝 드는 자리 퇴근후 갈 커피집이 생겼네요","https://place.map.kakao.com/151048224","인크커피 가산플래그쉽스토어","디저트카페","4.4","서울 금천구
","2022.05.22.","1"
"1","사장님 유도리도 없고 말투도 싸가지 없으시네요 더러워서 안먹습니다^^","https://place.map.kakao.com/387484062","채영진의명품생고기무한리필 독산점","고기뷔페","2.5","서울 금천구
","2021.08.08.","0"
"1","직원이 불친절해요","https://place.map.kakao.com/387484062","채영진의명품생고기무한리필 독산점","고기뷔페","2.5","서울 금천구
","2021.04.30.","0"
"5","가격도 괜찮은데 먹어본 초밥중에 제일 맛있음.  맨날 배달로만 시켜먹다가 친구놀러와서 데려갔는데 배달로 먹을때보다 가서 먹으니까 훨씬 맛있어서 둘다 만족하고 나왔어요. 회 쫀득하고 밥도 기가막힘. ","https://place.map.kakao.com/14541121","은행골 시흥분점","참치회","3.8","서울 금천구
","2021.12.08.","1"
"5","먹어본 초밥집 중에 가성비는 둘째치고 맛으로 손 꼽히는 초밥집입니다 매달 2-3번 정도 가는데 진짜 왠만하면 평타 이상 무조건 치고 가끔 특정 초밥이 비정상적으로 맛있는 경우가 있어요 뜬금없이 광어초밥?이 미친 맛을 낸다던가ㅋㅋ","https://place.map.kakao.com/14541121","은행골 시흥분점","참치회","3.8","서울 금천구
","2021.08.02.","1"
"5","핵존맛탱 회도 두툼하고 맛도 좋았어요 그리고 무지 친절하심","https://place.map.kakao.com/14541121","은행골 시흥분점","참치회","3.8","서울 금천구
","2021.06.28.","1"
"5","맛있고 친절했음. 서비스 초밥은 말씀안드려도 항상 주셨었음.","https://place.map.kakao.com/14541121","은행골 시흥분점","참치회","3.8","서울 금천구
","2021.05.13.","1"
"1","서빙진짜 개열받음 서비스초밥 달라니까 던질듯툭놓고감  아진짜 오래갔었는데 진짜 실망이다 그간 손님뒷담 겁나까는것도 듣고 대수롭지 않게 생각했는데 그때부터 알아봤어야함.","https://place.map.kakao.com/14541121","은행골 시흥분점","참치회","3.8","서울 금천구
","2021.04.14.","0"
"5","마늘곱창 최고에요  모듬2인분에 마늘곱창추가","https://place.map.kakao.com/1923183156","문정곱창","곱창,막창","4.6","서울 금천구
","2022.06.09.","1"
"2","제가 간 날이 이상했던 걸까요..? 항상 사람들 줄 서 있어서 가족들이랑 가봤는데 비싼데다가 너무 빈약한 맛이어서 다들 실망했었어요.. 여기 지나갈 때마다 항상 의아해요.","https://place.map.kakao.com/1923183156","문정곱창","곱창,막창","4.6","서울 금천구
","2022.06.05.","0"
"3","맛이 상당히 깔끔해서 곱창 입문하기 좋을듯합니다. 하지만 곱창 즐기는 사람들은 뭔가 부족하다 느낄 수 있어요. 저는 그냥 근처에 ㄱㅊ나라 갈래요…","https://place.map.kakao.com/1923183156","문정곱창","곱창,막창","4.6","서울 금천구
","2022.04.19.","0"
"5","프렌차이즈 곱창에서 느낄수 없는 차원이 다른 품질의 곱창을 맛볼 수 있음 독산 우시장에서 직접 가져온다고 하심","https://place.map.kakao.com/1923183156","문정곱창","곱창,막창","4.6","서울 금천구
","2022.04.18.","1"
"5","염통질이 진짜 좋네요  저는 약간짠걸좋아해서 양념된걸 좋아하지만  그냥 곱창 질은 정말 좋네요 볶음밥도 하구요  굽기 초반부터 쭉 다 올렸어요 저는 음식평점은 카카오가 찐이라고 생각합니다.","https://place.map.kakao.com/1923183156","문정곱창","곱창,막창","4.6","서울 금천구
","2022.04.18.","1"
"4","가족들이랑 먹으러 갔는데 맛있었구요~ 양도 많아요!","https://place.map.kakao.com/25539883","스시쥬베이","일식","4.4","서울 금천구
","2022.05.22.","1"
"2","스시 자체는 맛있어요 특히 흰 생선류  다만, 위생이 진짜 중국수준 입니다. 코시국이라 위생 예민하신분은 거르시길  일단 주방장님이 턱스크한 채로 말하면서 요리하심. 작년 5월에도 같은 평이 있는거 보니 턱스크에 대해 아무생각 없으신듯.  주변 거주중인 지인이 출근길에 목격담으로 사장님이 담배를 입에 문 채로 가게를 들락날락 하신다고 함. 생선 꺼낸 뒤 아...","https://place.map.kakao.com/25539883","스시쥬베이","일식","4.4","서울 금천구
","2022.03.06.","0"
"5","런치모듬초밥 12000원으로 올랐음. 구성 괜찮고 맛있음!  우동+샐러드+죽 도 줌","https://place.map.kakao.com/25539883","스시쥬베이","일식","4.4","서울 금천구
","2022.01.24.","1"
"5","런치초밥 너무 신선하고 맛있었어요!!!","https://place.map.kakao.com/25539883","스시쥬베이","일식","4.4","서울 금천구
","2021.07.01.","1"
