"personal_star","review","url","title","category","total_star","location","review_date","label"
"1","후기 알바인가봐요  쌈채소는 시들시들하고 갈비도 뼈에 붙여져 나오고 친절은 고사하고 주방에서 아주머니끼리 대판 싸우는 소리까지 들으면서 식사했네요 ㅎ  셀프바는 마스크도 안쓴 술취한 아저씨들이 가서 침튀기고 맨손으로 집는거 보고 밥맛 다떨어졌습니다 후식으로 김치볶음밥 시킨거는 싸우느라 바쁘셨는지 흰자도 안익은 계란후라이 올려주시더라고요 ㅎㅎㅎ  후기 믿고 ...","https://place.map.kakao.com/163803143","마초갈비 선릉역점","갈비","4.2","서울 강남구
","2022.04.13.","0"
"4","밑반찬으로 게장이 나오고 고기도 너무 신선해서 맛있어요~^^손님 정말 많더라구요","https://place.map.kakao.com/163803143","마초갈비 선릉역점","갈비","4.2","서울 강남구
","2022.04.11.","1"
"5","대창 킹받네. 전 갈비가 제일 맛있더라구요 ㅋ.ㅋㅋㅋㅋㅋ 된장찌개가 정말 굳굳!!!! ","https://place.map.kakao.com/7891890","별양집","곱창,막창","4.7","서울 강남구
","2022.03.28.","1"
"5","항상 기분좋은 별양집 양념왕갈비 추천","https://place.map.kakao.com/7891890","별양집","곱창,막창","4.7","서울 강남구
","2022.03.28.","1"
"1","호불호 중 하나임 느끼함과 1인분 35천원","https://place.map.kakao.com/7891890","별양집","곱창,막창","4.7","서울 강남구
","2021.11.18.","0"
"4","맛있어요","https://place.map.kakao.com/7891890","별양집","곱창,막창","4.7","서울 강남구
","2021.11.17.","1"
"4","호불호가 있지만 맛있어요","https://place.map.kakao.com/7891890","별양집","곱창,막창","4.7","서울 강남구
","2021.11.10.","1"
"1","음식에서 쉰내나고 바꿔준다는데 다른사람 밥 다먹을때까지 기다리란말만 반복 ㅋㅋ 점심시간이고 다른사람 다 먹어서 일어나려는데도 기다리라는 말을 ㅋㅋ 그와중에 공기밥값 천원 받은건 레전드","https://place.map.kakao.com/787964004","신도세기 선릉점","육류,고기","3","서울 강남구
","2022.06.07.","0"
"3","맛은 쏘쏘..가격은 강남권 예상 쏘쏘..매장내 서비스 쏘쏘 문제는 전화받는 분..사장님인진 모르겠지만 세상 불친절..뭐라하시는지도 잘안들리고 가는 말이 고와도 오는말이 곱지못함.맛난던 기억까지 덕분에 퇴색시킴.","https://place.map.kakao.com/787964004","신도세기 선릉점","육류,고기","3","서울 강남구
","2022.05.16.","0"
"1","룸 예약하려고 전화했더니 엄청 불친절하게 전화받으시네요","https://place.map.kakao.com/787964004","신도세기 선릉점","육류,고기","3","서울 강남구
","2022.02.17.","0"
"5","돼지고기 맛이 훌륭함 비싸도 가격값어치 있음","https://place.map.kakao.com/787964004","신도세기 선릉점","육류,고기","3","서울 강남구
","2021.10.08.","1"
"4","숄더렉이 한정판매인 이유가 있다. 한번쯤은 경험해볼 만한 충분한 가치가 있는 메뉴이니 웬만하면 주문 ㄱㄱ. 고기 먹을 때 볶음밥은 못 참지 하는 분들 아니면 듀록철판볶음밥은 굳이 주문할 필요 없음.","https://place.map.kakao.com/787964004","신도세기 선릉점","육류,고기","3","서울 강남구
","2021.08.29.","1"
"4","맛은 있는데 사람 넘많아요","https://place.map.kakao.com/1966188461","사람사는고깃집김일도 선릉점","육류,고기","4.7","서울 강남구
","2021.11.23.","1"
"4","회식 장소로 강추!","https://place.map.kakao.com/1966188461","사람사는고깃집김일도 선릉점","육류,고기","4.7","서울 강남구
","2021.11.15.","1"
"5","친절 맛 서비스 짱 퇴근후에 직장동료들과 함께 하는곳","https://place.map.kakao.com/1966188461","사람사는고깃집김일도 선릉점","육류,고기","4.7","서울 강남구
","2021.09.13.","1"
"5","원래 이 가게 자리가 계속 간판이 바뀌었어서 김일도도 곧 나가겟규나 햇는데 장사 잘댐. 그래서 나두 가서 모듬한판 먹어밧는대 맛잇엇어용ㅎ","https://place.map.kakao.com/1966188461","사람사는고깃집김일도 선릉점","육류,고기","4.7","서울 강남구
","2021.06.25.","1"
"5","분위기 갑","https://place.map.kakao.com/1860681564","테라로사 포스코센터점","커피전문점","4","서울 강남구
","2022.06.02.","1"
"4","스터디카페 테라로사","https://place.map.kakao.com/1860681564","테라로사 포스코센터점","커피전문점","4","서울 강남구
","2022.05.20.","1"
"5","커피 맛있고 이런 공간이 주변에 있어서 넘 좋음","https://place.map.kakao.com/1860681564","테라로사 포스코센터점","커피전문점","4","서울 강남구
","2022.04.21.","1"
"4","분위기 음식 가격 다 괜찮았어요","https://place.map.kakao.com/2097539257","진풍정 강남점","한정식","3.3","서울 강남구
","2022.05.16.","1"
"4","최저 코스가 인당 4.8만...싸지는 않지만, 깔끔하니, 좋네요. 강추 ^~^","https://place.map.kakao.com/2097539257","진풍정 강남점","한정식","3.3","서울 강남구
","2022.03.14.","1"
"5","점심 코스 요리 괜찮네요. 가성비 좋아요. 음식 다 깔끔하고 맛납니다.","https://place.map.kakao.com/2097539257","진풍정 강남점","한정식","3.3","서울 강남구
","2021.06.04.","1"
"5","진풍정 a 코스요리 먹었습니다 나오는 음식마다 맛없는게 없었습니다 무엇보다 직원분이 친절하셨습니다 ","https://place.map.kakao.com/2097539257","진풍정 강남점","한정식","3.3","서울 강남구
","2021.02.28.","1"
"5","처음이라 이것저것 귀찮게 많이 물어봤는데도 항상 친절하게 말씀해주시고, 오히려 필요한거 있는지 물어봐주셔서 너무 감사했습니다. 돈이 안아깝다고 느낄정도로 너무 서비스가 좋아요. 먹는 내내 행복했습니다.  한번 가본건데도 열심히 단골되어야겠다는 생각이 들었어요  진심 별 50개 드리고싶음.....진짜로","https://place.map.kakao.com/10770221","참치그라","참치회","3.9","서울 강남구
","2021.11.01.","1"
"5","후기,,이런거,, 진~~~짜!! 처음요!!~  미친!! 사장님! 써비스 마인드!! 쵝오!!! 맛도!! 너무 좋구요~~ 사장님 배려심! 쵝오!!","https://place.map.kakao.com/10770221","참치그라","참치회","3.9","서울 강남구
","2021.08.17.","1"
"1","별로 입니다,시장님은 친절합니다","https://place.map.kakao.com/10770221","참치그라","참치회","3.9","서울 강남구
","2021.03.05.","0"
"4","차돌삼합 살살 녹는다. 내 지갑도 살살 녹는다.. 볶음밥 필수 전골도 마쉿 묵사발도 마쉿 근데 좀 비쨔","https://place.map.kakao.com/26565017","진대감 선릉점","육류,고기","4.6","서울 강남구
","2022.06.04.","1"
"5","직접 다 구워주시고 사장님도 친절하세요!! 무엇보다 음식이 맛있어요..... 차돌삼합 짱...... ㅠ","https://place.map.kakao.com/26565017","진대감 선릉점","육류,고기","4.6","서울 강남구
","2022.05.22.","1"
"5","진대감 서릉점  첫 방문했어요!!!  직원들과 사장님 매우 친절했고요 차돌박이 하고 긴자 혼합하여 싸먹었더니 입안이 호강... 무엇보다 어수선할 것 같은 분위긴데  차분하게 서비스 해주시는   모습이 기억에 선합니다.. 다시 또 가고 싶은 맘 100입니다....","https://place.map.kakao.com/26565017","진대감 선릉점","육류,고기","4.6","서울 강남구
","2022.05.16.","1"
"2","저녁은 어떤지 모르겠지만 점심백반 너무 별로에요 나름 한끼에 8-9천원인데 퀄리티 무엇.. 어제 저녁에 만들어 놓은 음식 맛 그리고 msg맛 너무 심하게 남.. 맛집이래서 저녁에 와보려고 했는데 점심먹고 의아해져서 오게될지 모르겠음.. 그나마 친절하셔서 별하나 더드림","https://place.map.kakao.com/26565017","진대감 선릉점","육류,고기","4.6","서울 강남구
","2022.04.22.","0"
"4","가격이 있지만 맛있고 친절함!!!","https://place.map.kakao.com/26565017","진대감 선릉점","육류,고기","4.6","서울 강남구
","2022.01.23.","1"
"5","정성스럽고 맛있는 음식 그리고 센스있는 셰프님ㅎㅎㅎ 시간이 어떻게 가는지 모를정도!!","https://place.map.kakao.com/977331811","스시소라","초밥,롤","4","서울 강남구
","2022.04.14.","1"
"4","점심 1인 5만원이에요 전화예약 가능해요 인테리어 깔끔하고 차분하고 코트걸이 빵빵해요 음식 설명 잘 해주세요 일본어 한국어 생선이름 말해주셔서 좋았어요 사진에 없는 4가지 음식에 앵콜초밥 1개 더 나와요 회가 부드러워서 너무 좋았어요 ","https://place.map.kakao.com/977331811","스시소라","초밥,롤","4","서울 강남구
","2022.02.23.","1"
