"personal_star","review","url","title","category","total_star","location","review_date","label"
"5","해장파스타 꼬제느낌에 매컴하고 맛있어요! 굿굿!!","https://place.map.kakao.com/1636484165","화양가옥 구로디지털단지점","호프,요리주점","4.6","서울 구로구
","2022.06.08.","1"
"5","맛있고 분위기 좋아요","https://place.map.kakao.com/1636484165","화양가옥 구로디지털단지점","호프,요리주점","4.6","서울 구로구
","2022.06.08.","1"
"5","존맛탱이에요 와인가성비 굿","https://place.map.kakao.com/1636484165","화양가옥 구로디지털단지점","호프,요리주점","4.6","서울 구로구
","2022.05.27.","1"
"5","존맛탱 분위기 너무 좋아용 재방문 의사 있음!","https://place.map.kakao.com/1636484165","화양가옥 구로디지털단지점","호프,요리주점","4.6","서울 구로구
","2022.05.27.","1"
"5","맛있고 분위기 좋아요~ 재방문의사있습니다","https://place.map.kakao.com/1636484165","화양가옥 구로디지털단지점","호프,요리주점","4.6","서울 구로구
","2022.05.27.","1"
"1","종류만 많고 다 만든 지 오래된 상태여서 먹는 내내 찝찝하더니 결국 같이 간 일행들 다 배탈났습니다. 알바생들은 주방 안에서 대놓고 핸드폰 만지고 있고 그 손으로 만들어서 배탈난 거 같네요.","https://place.map.kakao.com/26505507","스시메이진 구로점","초밥,롤","2.6","서울 구로구
","2022.06.08.","0"
"1","알바생 개념이없구나 ㅋㅋ 손님 한테이블있는데 코딱지만한 1인석 접시한개놓으면 공간도 없는곳만 된단다 갈꺼면 가라는 알바생 태도 참역겹네   사장아 보고있나? 1인석 테이블 큰걸쓰던가 자리 유도리있게 배정해라 직원교육 똑바로시키고  밥처먹으러 갔다가 기분♬♪♩♪경우는 처음이네 ㅋㅋ","https://place.map.kakao.com/26505507","스시메이진 구로점","초밥,롤","2.6","서울 구로구
","2022.05.25.","0"
"1","사장인지 뭔지 들어가자마자 초밥 위 생선만 떼먹지 말라고 겁주는데, 위에 붙은 것만 떼먹을 정도로 생선퀄리티가 좋으면 말을 안함. 사이드는 종류도 적고 식었고 맛도없음.이 가성비면 뒤에 있는 이마트를 가세요. 아래 댓글들이야 말로 직원이나 점주 지인 인듯.","https://place.map.kakao.com/26505507","스시메이진 구로점","초밥,롤","2.6","서울 구로구
","2022.05.03.","0"
"5","가성비 갑~!!! 음식 종류도 스시뷔페 치고는 상당히 많고~ 단, 아쉬운게 디저트가 별로 없는게 조금 아쉽지만 이만한 가격에 이만한 맛과 퀄리티면 절대 빠지지 않네요~^^ 쿠우쿠우보단 좋은듯~...","https://place.map.kakao.com/26505507","스시메이진 구로점","초밥,롤","2.6","서울 구로구
","2022.04.23.","1"
"3","일반족발 4.0 매운족발 2.5 (어디서 남은거 양념해서 주는듯한 비쥬얼) 콩나물국 5.0 기타반찬 3.5 가격 2.5 청결 4.0 친절 4.0","https://place.map.kakao.com/19401876","신도림참족발","족발,보쌈","4","서울 구로구
","2022.05.12.","0"
"5","애정합니다~!*^^*","https://place.map.kakao.com/19401876","신도림참족발","족발,보쌈","4","서울 구로구
","2022.04.28.","1"
"5","맛있음 막국수없는건아쉬움","https://place.map.kakao.com/19401876","신도림참족발","족발,보쌈","4","서울 구로구
","2022.04.17.","1"
"2","너무 시끄러워요. 맛은 괜찮아요","https://place.map.kakao.com/1519489039","컴포 신도림점","베트남음식","4.6","서울 구로구
","2022.05.23.","0"
"3","기대를 너무 했나봐용 그냥 그래용","https://place.map.kakao.com/1519489039","컴포 신도림점","베트남음식","4.6","서울 구로구
","2022.05.07.","0"
"3","그냥그래요","https://place.map.kakao.com/1519489039","컴포 신도림점","베트남음식","4.6","서울 구로구
","2022.04.15.","0"
"5","국물도 찐하고 새우 완탕 국수에 들어간 새우 완탕 좋네요. 양도 많고 가성비 좋아요. 새로 이전해와서 인테리어도 깔끔하네요. ","https://place.map.kakao.com/1519489039","컴포 신도림점","베트남음식","4.6","서울 구로구
","2022.04.12.","1"
"4","여자친구와 두번째 데이트때 왔던 곳인데 사람이 너무 많아서 시끄럽긴 했지만 맛 하나는 진짜 기억에 남습니다… 담에 또와야지….","https://place.map.kakao.com/17361639","한판참숯소갈비 구로디지털점","갈비","3.8","서울 구로구
","2022.05.11.","1"
"5","미국산 등급 좋은거는 이런거구나...알게 되었어요","https://place.map.kakao.com/17361639","한판참숯소갈비 구로디지털점","갈비","3.8","서울 구로구
","2022.05.02.","1"
"4","가성비 좋아요","https://place.map.kakao.com/17361639","한판참숯소갈비 구로디지털점","갈비","3.8","서울 구로구
","2022.03.12.","1"
"4","고기도 맛있고 사이드 메뉴도 굿!! 삼겹살을 못먹어 본게 아쉽","https://place.map.kakao.com/1151964774","봉고기 신도림본점","육류,고기","4.4","서울 구로구
","2022.03.24.","1"
"5","오랜만에 만족하면서 먹은 고깃집!! 고기 좋아하는 가족이나 지인데리고 방문하고 싶당.","https://place.map.kakao.com/1151964774","봉고기 신도림본점","육류,고기","4.4","서울 구로구
","2022.03.21.","1"
"5","1. 고기는 삼겹살이 맛있었고, 사이드로 나오는 특이한 버섯식감의 양념장과 황태순두부국이 집에 와서도 기억나네요.  2. 예상한 것보다 더 친절해서 속으로 놀랐습니다","https://place.map.kakao.com/1151964774","봉고기 신도림본점","육류,고기","4.4","서울 구로구
","2022.01.03.","1"
"2","고기는 평범","https://place.map.kakao.com/1151964774","봉고기 신도림본점","육류,고기","4.4","서울 구로구
","2021.10.20.","0"
"5","맛있어요! 또 가고싶은곳","https://place.map.kakao.com/1151964774","봉고기 신도림본점","육류,고기","4.4","서울 구로구
","2021.04.23.","1"
"5","쫀득살 너무 맛있고! 가게 관리도 깨끗하네요. 고든램지가 와도 칭찬할 가게입니다. ","https://place.map.kakao.com/956478699","원조부안집 신도림점","육류,고기","4.5","서울 구로구
","2022.05.08.","1"
"5","굿굿 또 가고 싶어용","https://place.map.kakao.com/956478699","원조부안집 신도림점","육류,고기","4.5","서울 구로구
","2022.02.17.","1"
"4","초밥이 백화점 초밥 못지 않네요","https://place.map.kakao.com/12753570","최우영스시","초밥,롤","2.8","서울 구로구
","2022.04.15.","1"
"5","엥 나는 일반 초밥집들중에 제일 맛있던데..","https://place.map.kakao.com/12753570","최우영스시","초밥,롤","2.8","서울 구로구
","2022.03.24.","1"
"1","싸게 배부른건 맞네요 마트 초밥이랑 비슷하고 생선은 좀 말라있네요 종업원아주머니들 불친절하고","https://place.map.kakao.com/12753570","최우영스시","초밥,롤","2.8","서울 구로구
","2022.02.06.","0"
"1","바퀴벌레 맛집","https://place.map.kakao.com/12753570","최우영스시","초밥,롤","2.8","서울 구로구
","2022.01.05.","0"
"2","참치사시미 대와 회전초밥을 먹었는데, 참치사시미는 맛없는부위 2군데, 초밥은 공장식으로 만드는 곳이네요. 공장서 계란등을 벌크로 가져오면 걍 종업원이 밥위에 올리는 식! 개 실망. 다신 가지 않음","https://place.map.kakao.com/12753570","최우영스시","초밥,롤","2.8","서울 구로구
","2021.12.05.","0"
"5","해물전골 드셔보세용.. 가격은 조금 있어도 맛 보장함.. 숙주볶음도 양 짱 많아요 배불러요 흑흑","https://place.map.kakao.com/291472633","오사카로","일본식주점","3.6","서울 구로구
","2022.05.10.","1"
"1","그저 그런 맛과 알바들 불친절함","https://place.map.kakao.com/291472633","오사카로","일본식주점","3.6","서울 구로구
","2022.02.20.","0"
"5","맛있어여~~","https://place.map.kakao.com/291472633","오사카로","일본식주점","3.6","서울 구로구
","2022.02.17.","1"
"5","좋았어용~","https://place.map.kakao.com/291472633","오사카로","일본식주점","3.6","서울 구로구
","2022.02.07.","1"
"4","비싸긴한데 양많고 맛있고 서비스좋아요","https://place.map.kakao.com/291472633","오사카로","일본식주점","3.6","서울 구로구
","2022.01.21.","1"
