"personal_star","review","url","title","category","total_star","location","review_date","label"
"5","관악구에서 맛집으로 엄지척인 곳 맛, 위생, 친절, 세심함까지 뭐 하나 나름랄데 없는 곳 배달로 시켜도 실망하지 않는 곳","https://place.map.kakao.com/18569567","정담은보쌈 신림점","족발,보쌈","4.4","서울 관악구
","2022.04.26.","1"
"4","인테리어 위생 친절 맛 가격 모든 요소가 중상이상 재방문 의사 큼 ","https://place.map.kakao.com/18569567","정담은보쌈 신림점","족발,보쌈","4.4","서울 관악구
","2022.03.28.","1"
"5","❤❤❤❤❤❤엄마네❤❤❤❤❤❤ 3층 안쪽 좌측끝부분  310호 ★엄마 학사네★ 1.이모가 너무젊고 이뻐서 ★한번 놀라고 2.빽순대에 오소리감투에 쫄깃함에 ★두번 놀라고 3.양념순대에 매콤함에 ★세번 놀라는데 4.뽁음밥에 ★네번 놀라고 놀라는 그맛! 5 맛나고 푸짐하고  저렴한 가격에 ★다섯번째  깜놀 ! ! ★★영원히 잊지 못할거 같아~~~★★ 민속순대타운 ...","https://place.map.kakao.com/15317417","원조민속순대타운","순대","2.9","서울 관악구
","2022.05.26.","1"
"1","0.5점 없나... 호객, 사람많은거, 더러운거, 아줌마, 싫어하면 가지마세요 갠적 순대 퀄리티 영 구대기임 나한테만 ♪♪♪ 맛없나봄. 뭐가맛있다는거지? 대체 뭐가? 걍 닭갈비먹을래.","https://place.map.kakao.com/15317417","원조민속순대타운","순대","2.9","서울 관악구
","2022.05.12.","0"
"1","민속순대타운 305 전라도해남 아지매","https://place.map.kakao.com/15317417","원조민속순대타운","순대","2.9","서울 관악구
","2022.03.23.","0"
"1","또순이 아줌마들 손님한테 반말하고 명령하고 뭐 달라면 답답하고 흘리고.. 일하는 젊은 놈들은 용팔이 말투에 꽥꽥 성질내고 너무 싫었음 좋은 사람이랑은 가지 마세요 강매에 비싸고 맛도 더럽게 없음","https://place.map.kakao.com/15317417","원조민속순대타운","순대","2.9","서울 관악구
","2022.02.15.","0"
"1","왜 사람이 많은지 의문임 맛없음 웩","https://place.map.kakao.com/15317417","원조민속순대타운","순대","2.9","서울 관악구
","2021.12.16.","0"
"2","루프탑이좋고 ..커피는 쏘쏘..치즈케이크는 너무 퍽퍽합니다..","https://place.map.kakao.com/1099251112","디자이너리카페","카페","3.8","서울 관악구
","2022.06.03.","0"
"1","음료는 놉 디저트는 먹을만. 커피는 정말..아님 불친절해서 또 오고 싶진 않음","https://place.map.kakao.com/1099251112","디자이너리카페","카페","3.8","서울 관악구
","2022.05.01.","0"
"4","인테리어가 와 너무 예쁘다는 아니지만 ㅎㅎ 신림에 이런 카페가 어디있나 싶은 느낌. 커피가 막 맛있지도 않지만 뷰가 다 함^.^ 주말엔 사람이 바글바글.. 평일 오전 이른 오후에도 의외로 사람이 있는 편","https://place.map.kakao.com/1099251112","디자이너리카페","카페","3.8","서울 관악구
","2022.04.05.","1"
"4","장소가 주는 힙함. 아늑함. ","https://place.map.kakao.com/1099251112","디자이너리카페","카페","3.8","서울 관악구
","2022.03.17.","1"
"2","옆에 SM 가시는걸.. ","https://place.map.kakao.com/16622909","은행골 본점신관","초밥,롤","3.2","서울 관악구
","2022.05.15.","0"
"5","역시 튜닝의 끝은 순정이지 사이드로 나오는 우동도 맛있다 - 22.04.03","https://place.map.kakao.com/16622909","은행골 본점신관","초밥,롤","3.2","서울 관악구
","2022.04.06.","1"
"1","진짜 시간과 돈을 아끼시길 바라는 마음으로 리뷰올립니다 별1개도 아깝습니다 등 계속 치이고 눈치보면서 고기먹었어요 아주머니 한분 너무 심각하게 신경질적이세요 완전 불친절ㅎ 근래중에 최고로 불쾌했어요 자리좁아서 불편해요 밑반찬 셀프로 가져와야되는데 왔다갔다 하는 길이 너무 좁아서 안먹고 말지 싶더라고요 기분좋게 고기먹으려다가 다 잡치고 도망치듯 나왔어요ㅎ 두...","https://place.map.kakao.com/20745677","복돈이부추삼겹살 사당본점","삼겹살","2.4","서울 관악구
","2022.06.06.","0"
"1","본인이 야생에서 자랐거나 고통을 즐기고 싶다면 추천드립니다. 웬만한 사람은 살아남지 못하는 위생 상태에 감탄하고 갑니다. 덕분에 화장실에서 폭죽놀이를 경험했네요!","https://place.map.kakao.com/20745677","복돈이부추삼겹살 사당본점","삼겹살","2.4","서울 관악구
","2022.06.01.","0"
"1","너무 달고 심하게 불친절하세요 이런곳처음입니다 왜 유명한건지..","https://place.map.kakao.com/20745677","복돈이부추삼겹살 사당본점","삼겹살","2.4","서울 관악구
","2022.05.11.","0"
"1","종업원 태도는 주관적이니까 따로 말 안할거지만  술을 시키는데 잔이 셀프 옷넣을 주머니 달라니까 이것도 셀프 모든게 셀프라 앞접시 가져가랴 술잔 가져가랴 종업원 보다 내가 더 바쁨 이런 식이면 홀직원 월급 내리고 가격을 깎으세요  오프너도 안줘서  맥주 딸때 마다 종업원 불러서  올때까지 기다려야함  일행이 아직 식사가 안끝났는데 다른 사람 일어났다고 테이...","https://place.map.kakao.com/20745677","복돈이부추삼겹살 사당본점","삼겹살","2.4","서울 관악구
","2022.05.09.","0"
"1","불친절 더러움 맛없음 3관왕 드립니다","https://place.map.kakao.com/20745677","복돈이부추삼겹살 사당본점","삼겹살","2.4","서울 관악구
","2022.05.05.","0"
"3","먹을만한가 o 기다릴만한가 x  종합-시간이 많으면 기다리고 드세요","https://place.map.kakao.com/1226967920","텐동요츠야","일식","3.7","서울 관악구
","2022.06.06.","0"
"2","와이프왈 두 번 갈데는 아니다 ㅋ","https://place.map.kakao.com/1226967920","텐동요츠야","일식","3.7","서울 관악구
","2022.06.06.","0"
"5","웨이팅 15분 이내로 했을때 5점의 가치가 있음","https://place.map.kakao.com/1226967920","텐동요츠야","일식","3.7","서울 관악구
","2022.06.05.","1"
"1","여기인가요 튀김양적다는곳이","https://place.map.kakao.com/1226967920","텐동요츠야","일식","3.7","서울 관악구
","2022.06.04.","0"
"2","대기 워낙 긴거 알고는 있는데 6시 저녁 오픈인데 7시 마감은 좀 심하지 않은가요? 세번째 방문했는데 세번 다 이러네요. 재료 준비를 더 하세요. 아님 한시간만 일한다고 붙이시던지.. 마감은 9시까지라고 했고 미리 전화도 하고 방문했는데 방문만 하면 마감.. 또 전화받는 사람은 왜 이렇게 불친절한지…  점심/저녁 한시간씩만 장사하는거 감안하고 방문하셔야 할...","https://place.map.kakao.com/1226967920","텐동요츠야","일식","3.7","서울 관악구
","2022.06.02.","0"
"5","bbbb","https://place.map.kakao.com/367274233","오월의김밥","분식","4.4","서울 관악구
","2022.06.09.","1"
"5","김밥은 오월이 맛있습니다.","https://place.map.kakao.com/367274233","오월의김밥","분식","4.4","서울 관악구
","2022.05.28.","1"
"4","전화예약 갈기고 챙겨서 관악산 가셈","https://place.map.kakao.com/367274233","오월의김밥","분식","4.4","서울 관악구
","2022.04.26.","1"
"5","밥도둑 샐러드  둘다 넘나 만족  시간이 부족해서 금방 먹었는데  나중엔 육개장라면이랑 꼭 같이 먹을테야","https://place.map.kakao.com/367274233","오월의김밥","분식","4.4","서울 관악구
","2022.04.22.","1"
"5","부속물도 훌륭하고 국물도 얼큰하니 맛있는 순대국. 집 앞이면 단골가게 였을듯","https://place.map.kakao.com/16586486","기절초풍왕순대","순대","3.7","서울 관악구
","2022.06.05.","1"
"5","순대국밥은...이곳으로..정착합니다..@)))))","https://place.map.kakao.com/16586486","기절초풍왕순대","순대","3.7","서울 관악구
","2022.05.25.","1"
"5","레전드 이보다 맛있는 순대가 있을까 깊을 정도임","https://place.map.kakao.com/16586486","기절초풍왕순대","순대","3.7","서울 관악구
","2022.05.17.","1"
"1","22/05/07일 방문하였습니다 순대국과 모듬순대를 주문하였습니다 김사원세끼을 통해서 알게되었고 관악산 등산후에 15시에 방문하였습니다.  모든순대는 정말 맛 없습니다 순대 속은 잡내가 없으나 순대껍질(?)은 돼지내장으로 하신 것 같은데 잡내가 심했습니다. 처음 씹을 때는 잡내가 없으나 끝맛에서 잡내가 납니다. 수육의 경우에는 살짝 식감이 단단한 편인데 저...","https://place.map.kakao.com/16586486","기절초풍왕순대","순대","3.7","서울 관악구
","2022.05.07.","0"
"1","첫방문에 노룩패스 경험 메밀가루는 중국산","https://place.map.kakao.com/13491393","막불감동 신림본점","냉면","3.7","서울 관악구
","2022.05.31.","0"
"4","9천원으로 오름~ 비빔막쌈 2개 주문. 고기는 그닥.. 열무도 맛있고~ 매운데 맛있어요^^ 같이 가신 분도 만족~ 육수 맛있어서 계속 먹었네요~ 1시 넘었는데도 웨이팅이~~ 잘 먹고 갑니다 ^^","https://place.map.kakao.com/13491393","막불감동 신림본점","냉면","3.7","서울 관악구
","2022.04.21.","1"
"1","첫 방문. 지하로 내려감. 문 앞에 키오스크가 있길래 주문 터치하고 카드 꽂으려 하니 어떤 머리 하나로 묶은 분이 오더니 눈에 레이져 쏘면서  뭐하는 거죠? 네? 이거 키오스크 아닌가요? 이거  우리가 쓰는 거다 아~  문앞에 바로 있길래 당연히 주문기계 인줄 알았어요 (제 실수니 더 없이 정중하고 부드러운 말투와 표정으로 답변 드렸습니다)  대답없이 나를...","https://place.map.kakao.com/13491393","막불감동 신림본점","냉면","3.7","서울 관악구
","2022.03.25.","0"
"5","그야말로 감동적인 맛집으로 오열하면서 먹었읍니다","https://place.map.kakao.com/13491393","막불감동 신림본점","냉면","3.7","서울 관악구
","2022.02.14.","1"
"3","후기에 엄청맛있다는 분들 ㅎㅎ 너무 밍밍  시골에서 잘숙성된 동치미에 물부어놓은 느낌","https://place.map.kakao.com/13491393","막불감동 신림본점","냉면","3.7","서울 관악구
","2021.09.29.","0"
"5","이곳은 고기질부터 파채 반찬, 소스, 그리고 밥의 고슬고슬함까지 모든 것이 완벽하다.","https://place.map.kakao.com/16090577","서울갈비 신림점","갈비","4.3","서울 관악구
","2022.06.04.","1"
"5","파채와 고기의 조화... 맛집입니다. 굽기가 좀 귀찮을뿐입니다 ㅎㅎ","https://place.map.kakao.com/16090577","서울갈비 신림점","갈비","4.3","서울 관악구
","2022.05.30.","1"
"5","너무 맛있어요","https://place.map.kakao.com/16090577","서울갈비 신림점","갈비","4.3","서울 관악구
","2022.05.26.","1"
"5","매일 먹어도 질리지 않는 찐맛집","https://place.map.kakao.com/16090577","서울갈비 신림점","갈비","4.3","서울 관악구
","2022.05.24.","1"
"5","우삼겹 인생맛집","https://place.map.kakao.com/16090577","서울갈비 신림점","갈비","4.3","서울 관악구
","2022.05.13.","1"
"5","레몬커드스콘","https://place.map.kakao.com/1248045116","오목눈이","디저트카페","3.8","서울 관악구
","2022.06.03.","1"
"3","초코쿠키 먹고 너무 달아서 쇼크 오는줄","https://place.map.kakao.com/1248045116","오목눈이","디저트카페","3.8","서울 관악구
","2022.06.02.","0"
"5","라즈베리 잼 들어간 스콘 맛있어요. 하지만 먹다보면 좀 물립니다.","https://place.map.kakao.com/1248045116","오목눈이","디저트카페","3.8","서울 관악구
","2022.05.31.","1"
"4","그러나 재방문은 글쎄","https://place.map.kakao.com/1248045116","오목눈이","디저트카페","3.8","서울 관악구
","2022.05.30.","1"
