"personal_star","review","url","title","category","total_star","location","review_date","label"
"5","딸기케이크","https://place.map.kakao.com/26235884","피오니 홍대점","카페","3.8","서울 마포구
","2022.06.06.","1"
"3","왜 먹을때마다 크림 맛이 달라지나요ㅠㅠ","https://place.map.kakao.com/26235884","피오니 홍대점","카페","3.8","서울 마포구
","2022.05.11.","0"
"3","피오니 케이크 맛보고 반해서 예전부터 자주이용하다 타지역으로 이사가면서 올만에 지인들에게 추천을하며 먹어보라고 해서 최근에 큰맘먹고 선물용으로 대량구매하구 왔는데 예전부터 아쉬움이 딱하나잇어요 케익지지대라고해야되나 그게없어서 일부러그러는게 아니지만 케익이 흔들어재껴지거나 그러면 쏠려서 모양이 망가지네요ㅜㅜ좀 이쁘게 선물해주고싶은데 화나요 다묻어있고 그것좀개...","https://place.map.kakao.com/26235884","피오니 홍대점","카페","3.8","서울 마포구
","2022.05.01.","0"
"5","애정하는 카페. 1층에 야외 자리 생겼네요. 커피랑 빵은 여전히 맛있고요. ","https://place.map.kakao.com/24529429","프릳츠 도화점","디저트카페","3.9","서울 마포구
","2022.05.27.","1"
"5","늘 북적북적하지만 그 바이브가 좋아서 자꾸 감. 커피, 빵 맛있고 집이 조금만 더 가까우면 매일 갈 것 같음...","https://place.map.kakao.com/24529429","프릳츠 도화점","디저트카페","3.9","서울 마포구
","2022.05.24.","1"
"5","분위기도 좋고 빵도 맛있고 커피도 맛있어요 좀 오전시간대에 이르게 가서 그런지 좋은 자리 앉아서 여유있게 먹을 수 있어서 좋았습니다 직원분들도 친절하고 위치도 좋아서 찾기 쉽네요 완전 추천합니당!!","https://place.map.kakao.com/24529429","프릳츠 도화점","디저트카페","3.9","서울 마포구
","2022.05.23.","1"
"5","시그니쳐인 대파빵은..  괜히 두개나 샀다는 생각에..후회중..  샤워도우밤크림치즈는 왜 하나만 삿나 후회중 강추입니다!!! 존맛탱","https://place.map.kakao.com/828640256","어글리베이커리","제과,베이커리","3","서울 마포구
","2022.06.06.","1"
"1","한시간 기다려서 살만한지 전혀 모르겠음","https://place.map.kakao.com/828640256","어글리베이커리","제과,베이커리","3","서울 마포구
","2022.06.04.","0"
"3","맛은 있으나 1시간이나 줄 설 필요가 있나 싶네요 얼그레이크림빵은 별로고 말차는 취향저격! 하지만 줄 서면 안 살 거 같아요 크기에 비해 비싼거 같기도 하고 또 갈지는 의문이네요","https://place.map.kakao.com/828640256","어글리베이커리","제과,베이커리","3","서울 마포구
","2022.06.03.","0"
"1","내 2마넌… 돈 아까어ㅠㅠ","https://place.map.kakao.com/828640256","어글리베이커리","제과,베이커리","3","서울 마포구
","2022.05.30.","0"
"1","진짜... 사케동 시켰는데 연어 비린내 개쩔었음........... 먹는거 좋아해서 엥간한 맛이면 안남기고 잘먹는데 남겼음. 할라피뇨로 입헹굼ㅋㅋ","https://place.map.kakao.com/308342289","연남토마 본점","퓨전일식","3.5","서울 마포구
","2022.05.27.","0"
"4","가성비 좋다는 생각은 안 나요","https://place.map.kakao.com/308342289","연남토마 본점","퓨전일식","3.5","서울 마포구
","2022.04.27.","1"
"1","와사비 너무 많아요... 먹다 눈물나서 남깁니다. 가격도 너무 비쌈 양에 비해 좀 그래요.. 대신 인테리어는 강추입니다.","https://place.map.kakao.com/308342289","연남토마 본점","퓨전일식","3.5","서울 마포구
","2022.04.22.","0"
"1","크림파스타 수준 최악","https://place.map.kakao.com/308342289","연남토마 본점","퓨전일식","3.5","서울 마포구
","2022.04.01.","0"
"5","맛있는 카츠 먹어서 좋아요 대기가 좀 있어서 다음 약속시간때문에 급하게 먹고나왔지만,  그맛은 입안에 남아 있네요.ㅎ  모둠가츠 먹었는데 히레-로스-멘치순으로 먹는게 제일 좋을듯ㅋ 멘치부터 먹으면 느끼할수 있어요.  분위기는 평범하지만 재방문 있어요~!  #크레이지카츠#모둠카츠#서울3대돈가스맛집투어","https://place.map.kakao.com/83301316","크레이지카츠","돈까스,우동","4","서울 마포구
","2022.06.02.","1"
"5","분위기는 평범한 프렌차이즈인데 맛, 가격, 친절도 다 넘 좋아요~","https://place.map.kakao.com/83301316","크레이지카츠","돈까스,우동","4","서울 마포구
","2022.05.31.","1"
"5","너무 기대를 한 모양인지... 정돈만큼은 아니지만? 무난하게 맛있어요! 이런 맛있는 카츠치고는 가격이 싼 편인데... 가격값 이상은 하는 것 같아요","https://place.map.kakao.com/83301316","크레이지카츠","돈까스,우동","4","서울 마포구
","2022.05.30.","1"
"5","꼭 특로스 시켜주세요 존맛!","https://place.map.kakao.com/83301316","크레이지카츠","돈까스,우동","4","서울 마포구
","2022.05.29.","1"
"5","잠봉뵈르는 물릴 것 같아서 잠봉프로마쥬를 주문했습니다 별 기대 없이 먹었는데 맛있어서 놀랬어요 함께 나온 감자튀김도 맛있었습니다","https://place.map.kakao.com/256064588","소금집델리 망원","샌드위치","3.9","서울 마포구
","2022.06.03.","1"
"4","잠봉뵈르 맛있음","https://place.map.kakao.com/256064588","소금집델리 망원","샌드위치","3.9","서울 마포구
","2022.05.31.","1"
"5","말모  잠봉뵈르랑 크로크마담 존맛. ","https://place.map.kakao.com/256064588","소금집델리 망원","샌드위치","3.9","서울 마포구
","2022.05.14.","1"
"4","맛있어요! 잠봉프로마쥬보다는 원조가 나아요 ","https://place.map.kakao.com/256064588","소금집델리 망원","샌드위치","3.9","서울 마포구
","2022.05.14.","1"
"5","다 맛있었어요 평일 오후에 갔는데 회전이 빨라서 그런지 10분 정도? 기다려서 들어갔습니다 쌀국수 한사바리 호로록 순삭했어요","https://place.map.kakao.com/25479306","소이연남","태국음식","3.9","서울 마포구
","2022.05.25.","1"
"5","맛있어요","https://place.map.kakao.com/25479306","소이연남","태국음식","3.9","서울 마포구
","2022.05.17.","1"
"5","얇은 면보다 중간면이 좋아요. 오늘도 한그릇 찍고 갑니다.","https://place.map.kakao.com/25479306","소이연남","태국음식","3.9","서울 마포구
","2022.05.13.","1"
"5","얇은 면보다 중간 면 강추 향신료도 거부감 없고 튀김도 바삭해요 재방문의사 충분히 있음","https://place.map.kakao.com/25479306","소이연남","태국음식","3.9","서울 마포구
","2022.05.05.","1"
"4","얇은면보단 보통이 더 마싯씀 양은 많은지 모르겠음","https://place.map.kakao.com/25479306","소이연남","태국음식","3.9","서울 마포구
","2022.04.24.","1"
"4","찾았다","https://place.map.kakao.com/892514586","감성타코 홍대점","멕시칸,브라질","3.3","서울 마포구
","2022.05.30.","1"
"5","너무 맛있어요ㅠㅠ 파히타최고 몇번 더 갔을때 물건 잃어버린거같아서 전화드렸는데 엄청 친절하게 여러 번 찾아봐주셨어요! ","https://place.map.kakao.com/892514586","감성타코 홍대점","멕시칸,브라질","3.3","서울 마포구
","2022.05.20.","1"
"5","타코는 감성있게 즐기자.","https://place.map.kakao.com/892514586","감성타코 홍대점","멕시칸,브라질","3.3","서울 마포구
","2022.05.15.","1"
"5","저는 개인적으로 맛있게 먹었어요 ! 확실히 체인이라 그런지 가격도 양도 적당하다고 생각해요 :-) 음악이 조금 크다는 의견에는 동의하지만 말씀드렸더니 줄여주시더라고요 ㅎㅎ 다음에도 갈 의사 있습니당~","https://place.map.kakao.com/892514586","감성타코 홍대점","멕시칸,브라질","3.3","서울 마포구
","2022.05.09.","1"
"5","미쉐린 라멘집이고 실제로 맛있어요 만원이긴한데 면추가 밥추가 무료니까 부담없이 시키시면되고 라멘 가져다주실때 바로 말하면 꼬일일 없이 받기쉬워요. 김치도 옆에 반찬통엔없지만 말하면 주니 참고하세요. 네번정도 갓는데 다 웨이팅 없거나 한두명잇을때 갓다가 오늘은 10명정도 잇어서 식겁했는데 회전율 빠릅니다.  그리고 이가게 라멘정도면 전혀 짠 라멘이아닙니다 원...","https://place.map.kakao.com/1916682638","오레노라멘 합정본점","일본식라면","4.3","서울 마포구
","2022.06.06.","1"
"5","존맛, 회전율도 좋아서 오래 안기다리고 먹었다. 재방문 의사 있음","https://place.map.kakao.com/1916682638","오레노라멘 합정본점","일본식라면","4.3","서울 마포구
","2022.06.05.","1"
"5","웨이팅 필수인듯! 매장이 좁아서 불편한데 라멘은 맛있어요 면도 더주셨어요","https://place.map.kakao.com/1916682638","오레노라멘 합정본점","일본식라면","4.3","서울 마포구
","2022.05.31.","1"
"4","해장국 너무 맛있어요. 선지도 신선하고, 반찬들도 짜지않고 적당히 간이되어있어서 너무 맛있습니다. 해장국 좋아하는데.. 유명한곳들 다녀봐도 비려서 못먹겠던데. 여기는 담백하고 매콤하고 깔끔해서 자주가용! 다만 해장국은 점심메뉴라서 아쉬운점이 있어요. 저녁에도 가끔씩 먹고싶거든요 ㅋ 불고기가 좀 달긴한데.. 그래도 맛있어욤 ㅋㅋ 덜 달아도 맛있을듯!!","https://place.map.kakao.com/18279130","역전회관","불고기,두루치기","3.2","서울 마포구
","2022.06.06.","1"
"1","여기 아줌마들 교육좀 시키세요 ㅎㅎㅎ 밥 먹고 좀 앉아서 얘기 중이얐는데  다짜고짜 와서 싹 다 치워가는 경우가 어딨습니까?  심지어 그닥 바쁨 시간도 아니였고 점심시간 마지막 타임 끝물이얐는데 ㅎㅎㅎ 기본 개념이 없는 아줌마들이 서빙 봐서 기분 확 잡침","https://place.map.kakao.com/18279130","역전회관","불고기,두루치기","3.2","서울 마포구
","2022.06.03.","0"
"1","예전 용산역에 있을때 그 맛이 아닙니다. 달고...뻑뻑하고... 고기도 수준이하... 초심을 찿으세요.","https://place.map.kakao.com/18279130","역전회관","불고기,두루치기","3.2","서울 마포구
","2022.05.22.","0"
"5","언제나 만족 ^^","https://place.map.kakao.com/18279130","역전회관","불고기,두루치기","3.2","서울 마포구
","2022.05.22.","1"
"1","사위가 쓰레기","https://place.map.kakao.com/18279130","역전회관","불고기,두루치기","3.2","서울 마포구
","2022.05.03.","0"
"3","자주갔습니다. 줄 설 맛은 아닙니다. 평범합니다.","https://place.map.kakao.com/15526158","망원동즉석우동전문돈까스 본점","돈까스,우동","3.8","서울 마포구
","2022.05.30.","0"
"4","맛있어요 줄 서서 먹을만한지는 잘 모르겠어요","https://place.map.kakao.com/15526158","망원동즉석우동전문돈까스 본점","돈까스,우동","3.8","서울 마포구
","2022.05.29.","1"
"3","특별함없는 보통의 맛입니다. 맛있지도 않고 맛없지도 않습니다. 우동면발이 두껍지않은 점은 다르긴합니다.","https://place.map.kakao.com/15526158","망원동즉석우동전문돈까스 본점","돈까스,우동","3.8","서울 마포구
","2022.05.28.","0"
"5","내 최애..","https://place.map.kakao.com/15526158","망원동즉석우동전문돈까스 본점","돈까스,우동","3.8","서울 마포구
","2022.05.26.","1"
"4","예약이 안되어 픽업해왔는데... 살이 정말 통통허니 맛있었어요. 그런데 쪼끔 짜서 별점하나 깠어요..","https://place.map.kakao.com/1386489124","진미식당","게,대게","3.6","서울 마포구
","2022.05.14.","1"
"1","여기말고 명현만 무한리필 25000원짜리가 훨씬 좋은듯 합니다. 연평도 암캐쓴다는데 거기는","https://place.map.kakao.com/1386489124","진미식당","게,대게","3.6","서울 마포구
","2022.04.28.","0"
"2","여기 말고 강서구 제일한우ㅊ 가서 간장게장 드셔보세요.. JMT","https://place.map.kakao.com/1386489124","진미식당","게,대게","3.6","서울 마포구
","2022.03.30.","0"
"3","생각보다 별로","https://place.map.kakao.com/1386489124","진미식당","게,대게","3.6","서울 마포구
","2022.01.12.","0"
