"personal_star","review","url","title","category","total_star","location","review_date","label"
"4","삼선짬뽕 요즘 만원 넘는곳도 많은데  8500원에 해산물이 혜자네. 낙지살 완전 신선에 깜놀. 맛은 생각보다 맵다. 고추기름 많이 넣은듯.싱거워서 나중에 소금 달라함. 밥먹다 엠블런스오구 뭔가 북적이던데 음식만드시면서 산만한와중에 조미료 빠트리신듯.그렇치만 가격대비 신선한 재료에 별 네개드림.","https://place.map.kakao.com/12506935","중화원","중화요리","3.5","서울 은평구
","2022.04.26.","1"
"5","줄을 설만한 충분한 가치가 있는 맛집","https://place.map.kakao.com/315785779","구석집","호프,요리주점","3.7","서울 은평구
","2022.05.21.","1"
"3","와 맛있다 할정도는 아니고 곱창전골에 볶음밥은 진짜 맛있었어요","https://place.map.kakao.com/315785779","구석집","호프,요리주점","3.7","서울 은평구
","2022.05.21.","0"
"4","곱창전골 부엉이산장보다 여기가 훨 맛있어요 고추튀김은 맛있는데 느끼해서 인당 하나먹으면 물리니까 인당 하나만 먹을 수 있게 시켜드세요","https://place.map.kakao.com/315785779","구석집","호프,요리주점","3.7","서울 은평구
","2022.05.13.","1"
"5","아이키 구석집에 언제 오나요??? 싸인 받고 돼지곱창 먹고 싶어요","https://place.map.kakao.com/315785779","구석집","호프,요리주점","3.7","서울 은평구
","2022.04.07.","1"
"4","조금 자극적이지만 맛있어요 ㅎㅎ","https://place.map.kakao.com/315785779","구석집","호프,요리주점","3.7","서울 은평구
","2021.12.30.","1"
"5","미친 고기 퀄리티 ","https://place.map.kakao.com/1817798476","옥탑방","삼겹살","4.3","서울 은평구
","2022.05.31.","1"
"5","은평구 삼겹살 맛집! 같이 구워주는 껍데기, 꽈리고추가 완벽 그자체! 치즈, 명이나물, 갈치속젓 등등 곁들임들도 최고","https://place.map.kakao.com/1817798476","옥탑방","삼겹살","4.3","서울 은평구
","2022.05.25.","1"
"3","맛은 좋습니다만 가격이 좀 비싼 편인것 같아요. 대표 메뉴가 플루마인데 그 가격에 양이 좀 작아 2명이면 3인분 기본 시켜야 할 정도 입니다.  대체로 직원분들은 친절하지만 사장님은 조금 표정이 별로 더라구요.   고기 숙성은 잘되어있는것 같아서 맛은 강추입니다만 사장님, 조금 표정 관리좀 해야할듯 합니다.. ","https://place.map.kakao.com/1817798476","옥탑방","삼겹살","4.3","서울 은평구
","2022.05.22.","0"
"5","정말 찐 존맛... 그람수 생각하면 사실 비싼것도 아님! 100g 1000원인데 다른집에서 150g 18000원 수두룩하다! 그리고 김치찌개안에있는 고기도 정말 부드러워서 솔직히 씹기도 전에 뭉그러지는데 진짜 최고!! (저는 쫄깃한걸 좋아하지만 이빨이 약하신 부모님이 드시기에는 최고!!) 틈틈히 계속 봐주시면서 거기도 굽고 썰어주시는데 다들 착하시고 유쾌하...","https://place.map.kakao.com/1817798476","옥탑방","삼겹살","4.3","서울 은평구
","2022.05.08.","1"
"5","고기 맛있게 구워주심","https://place.map.kakao.com/1817798476","옥탑방","삼겹살","4.3","서울 은평구
","2022.04.11.","1"
"1","직원 교육 엉망입니다  빵 다 나간거냐고 물어보는데 모니터쳐다보면서 단답, 말투부터 짜증 및 불친절입니다 비싼돈 내면서 하나도 특별한맛없는 빵이랑 커피 먹고싶으신분만 가세요~","https://place.map.kakao.com/696486954","북한산제빵소","제과,베이커리","2.3","서울 은평구
","2021.11.21.","0"
"4","카페 내부는 안락하고 좋음","https://place.map.kakao.com/696486954","북한산제빵소","제과,베이커리","2.3","서울 은평구
","2021.11.16.","1"
"1","불친절, 불친절, 불친절. 주중 적은 직원이 운영한다 하지만, 쳐다보지도 않고 짜증섞인 말과 행동을 제가 고스란히 받아들일 필요도 없을 듯. ","https://place.map.kakao.com/696486954","북한산제빵소","제과,베이커리","2.3","서울 은평구
","2021.11.15.","0"
"4","예뻐요^^","https://place.map.kakao.com/696486954","북한산제빵소","제과,베이커리","2.3","서울 은평구
","2021.10.27.","1"
"4","여기 진짜 공기 좋고 분위기도 좋아요 ㅠㅠ 근데 솔직히 비싸긴 한데 그래도 한 두번 이용하기는 좋습니다. 대신 평일에 가세요","https://place.map.kakao.com/696486954","북한산제빵소","제과,베이커리","2.3","서울 은평구
","2021.10.18.","1"
"4","주차공간 협소하고 까다로움. 테이블 간격이 너무 가까움. 환기 잘 안되 옷 다 빨아야함. 손이가는 반찬이 별로 없음. 냉면 맛은 그냥저냥 함.  그래도 가격 저렴하고, 고기맛 좋고,  직원분들 친절함에 다시 갈 의향 있음.","https://place.map.kakao.com/255668875","벙구갈비","갈비","4.4","서울 은평구
","2022.06.03.","1"
"5","양도많고 너무 친절하셔요ㅜㅜ","https://place.map.kakao.com/255668875","벙구갈비","갈비","4.4","서울 은평구
","2022.04.23.","1"
"5","갈비도 밑반찬도 다 맛있고 직원분들 친절갑 ,, 대충 일하시는게 아니라 손님들한테 귀 기울이고 계신다는게 느껴졌어요 ! 반찬 떨어지자마자 바로 오셔서 더 드릴까요? 물어봐주시고 바쁜 와중에도 바닥에 제 가방끈 질질 끌리고 있으니까 먼저 알려주셨어요 ㅎㅎ,, 고기 가격대가 좀 쎈가 싶기도 했는데 고기 1인분당 7천원짜리? 냉면 서비스로 주시고 공기밥 천원 가...","https://place.map.kakao.com/255668875","벙구갈비","갈비","4.4","서울 은평구
","2022.04.04.","1"
"5","친구들이 멀리서도 먹으러오는집","https://place.map.kakao.com/255668875","벙구갈비","갈비","4.4","서울 은평구
","2022.03.03.","1"
"1","별1점도 아까운 식당 기본이 안되있는 식당 ","https://place.map.kakao.com/26541520","제주도그릴 특상본점","육류,고기","3.3","서울 은평구
","2022.05.15.","0"
"1","여기 사장님이 바뀌셨나요..?? 분명 이동네 가족들이 다같이 인정하는 맛집이었는데... 왜이렇게 달라졌죠..???  나오는 반찬이면 고기의 질이며 서비스까지 최상에서 최하로 내려왔습니다..  조금 충격이에요  초반에 고기에 대해 강한 자부심을 드러내시면서 직접 만드신 햄도 서비스로 주시면서 자랑도 하시고 자부심을 드러내시던분은 어디가셨나요  직원분들도 굉장...","https://place.map.kakao.com/26541520","제주도그릴 특상본점","육류,고기","3.3","서울 은평구
","2022.05.08.","0"
"5","꼬들살 정말 맛있습니다","https://place.map.kakao.com/26541520","제주도그릴 특상본점","육류,고기","3.3","서울 은평구
","2022.04.27.","1"
"1","ㅎㅎ 백돼지 지방 많은 부위는 90프로가 비계니 참고하세요,, 이렇게 많을 줄은 몰랐네요 ㅠㅠ,, 고기는 구워주시면서 몇 번이나 테이블로 밀려났지만,, ^^사과도 없으시고,,, 심지어 좀 태우시기도 하고 ㅠ 더 먹고싶지 않아서 조금만 먹고 다른 곳 가서 먹었어요,, 기대 많이 하고 간 곳인데,, 기대를 많이 해서 그런지 실망이 너무 컸습니다,,,,,","https://place.map.kakao.com/26541520","제주도그릴 특상본점","육류,고기","3.3","서울 은평구
","2022.02.18.","0"
"3","평범한듯 평범하지 않은 특색이 있음 특유의 맛이 있는데 괜찮음 맵기나 달기도 조아요 ","https://place.map.kakao.com/14737337","갈현동할머니떡볶이","떡볶이","3.3","서울 은평구
","2022.04.01.","0"
"1","초딩입맛","https://place.map.kakao.com/14737337","갈현동할머니떡볶이","떡볶이","3.3","서울 은평구
","2022.03.27.","0"
"3","그냥저냥 그저그럼 떡볶이에서 간장맛이 많이남","https://place.map.kakao.com/14737337","갈현동할머니떡볶이","떡볶이","3.3","서울 은평구
","2021.11.14.","0"
"5","맛있어용","https://place.map.kakao.com/14737337","갈현동할머니떡볶이","떡볶이","3.3","서울 은평구
","2021.10.22.","1"
"1","오래 전부터 다니던 동네 맛집. 아저씨 계실땐 친절 했는데 아줌마는 불친절. 싼 가격에 맛있고 친절해서 잘 갔는데 불친절하니 점점 안가게 됨","https://place.map.kakao.com/1052646340","홍제동30년 우동국수","국수","3.5","서울 은평구
","2022.04.11.","0"
"5","순두부우동 첫맛은 너무 시원하고 좋으나 왜인지 뒤로갈수록 맛이 조금 싱거워짐(?) 순두부때문에 그런가.. 그래도 맛있어요.","https://place.map.kakao.com/1052646340","홍제동30년 우동국수","국수","3.5","서울 은평구
","2022.01.12.","1"
"4","그냥 우동임.... ","https://place.map.kakao.com/1052646340","홍제동30년 우동국수","국수","3.5","서울 은평구
","2021.11.24.","1"
"1","조미료 범벅 . 1인 포장 X.  초심잃음","https://place.map.kakao.com/1052646340","홍제동30년 우동국수","국수","3.5","서울 은평구
","2021.11.23.","0"
"3","맛은 무난한데.. 위생 신경좀 쓰셔야겠어요ㅠㅠ 1번째 숟가락은 숙주인지 면발이 굳어서 붙어있고 2번째 숟가락은 고추가루쓰..","https://place.map.kakao.com/1052646340","홍제동30년 우동국수","국수","3.5","서울 은평구
","2021.11.13.","0"
"1","이거 0.5점 못주나요? 오마카세 주문했는데 요청사항있어서 전화하니 ㄹㅇ 힘빠지고 싸가지없는 목소리로 손님응대 음식 설명 일절 없음 고등언지뭔지 너무 비려서 입맛 버림 진짜그냥 생선 자체가 너무 맛없어서 화남 덮밥에 나오는 김은 잘리지도 않아 있음 그저그런 재료들 사람많다고 음식 나오는데 계속 끊켜서 식사흐름 끊킴 돈주고 가라해도 안감 엄마모시고 갔는데 기...","https://place.map.kakao.com/193384551","스시쇼부 1호점","초밥,롤","3.1","서울 은평구
","2022.06.06.","0"
"1","접객에 대한 개선이 어느 정도 필요할거 같습니다.","https://place.map.kakao.com/193384551","스시쇼부 1호점","초밥,롤","3.1","서울 은평구
","2022.04.16.","0"
"5","맛있고 정말 종류 다양하게 잘 먹었어요","https://place.map.kakao.com/193384551","스시쇼부 1호점","초밥,롤","3.1","서울 은평구
","2022.01.28.","1"
"5","매년초 정갈하고, 정성된 음식으로 신년을 시작하기위해 찾는 스시보약방.","https://place.map.kakao.com/193384551","스시쇼부 1호점","초밥,롤","3.1","서울 은평구
","2022.01.09.","1"
"2","불광동 있을때 비해 횟감이 절반 이하 수준이네요 너무나 변한 모습에 안타깝습니다!! 참고로 예전 사진 올려봅니다","https://place.map.kakao.com/26940039","횟집울릉도","일식","3.3","서울 은평구
","2022.04.19.","0"
"5","완전 짱맛나요~~ 특히 일하시는분들이랑 여사장님 너무 친절하시네요","https://place.map.kakao.com/26940039","횟집울릉도","일식","3.3","서울 은평구
","2022.04.11.","1"
"1","점점 갈수록 불친절해지고 야채만 많아지네요..; 가성비 최악 솔직히 은평구에 물회집 여기만 있는것도 아닌데 기다려서 먹을거 같지않아요.","https://place.map.kakao.com/26940039","횟집울릉도","일식","3.3","서울 은평구
","2022.04.07.","0"
"5","후기보고 걱정하고 갔는데 기우였음. 오늘 날짜로 갔을땐 매우매우 친절하시고 음식도 빨리나오고 좋았음. 모듬물회 2인 짜리 시킨건데 솔직히 저정도면 서울내에서 물회먹는거면 39000 원에 많이 주는거라고 생각함!!! 부족하면 회추가하던지 공기밥추가해서 밥말아먹는걸 추천. 낙지가 산낙지였음. 진짜 싱싱하고 맛났음. 11:30 분에 오픈하는데 오픈 맞춰가야 안기...","https://place.map.kakao.com/26940039","횟집울릉도","일식","3.3","서울 은평구
","2021.08.16.","1"
"5","보쌈에 배랑 밤이랑 들어가서 새콤달콤해서 맛있어요 김치굿","https://place.map.kakao.com/11616973","충무칼국수","국수","4","서울 은평구
","2022.03.12.","1"
"3","여기도 15년 넘게 다녔는이사만 2번보네요 이번엔 2층...맛있고 변함없긴하나 오르는 가격도 무섭고 가는날이 장날이라고 못먹고왔네요","https://place.map.kakao.com/11616973","충무칼국수","국수","4","서울 은평구
","2022.01.21.","0"
"5","찐맛집 인정,,, ","https://place.map.kakao.com/11616973","충무칼국수","국수","4","서울 은평구
","2021.12.12.","1"
"4","마시쏘~","https://place.map.kakao.com/11616973","충무칼국수","국수","4","서울 은평구
","2021.11.19.","1"
"4","칼국수는 우동면같아서 별로였는데 여긴 굴보쌈이 너무 맛있어요 안에 밤이랑 굴도 많이들어가있음 ","https://place.map.kakao.com/11616973","충무칼국수","국수","4","서울 은평구
","2021.11.17.","1"
