"personal_star","review","url","title","category","total_star","location","review_date","label"
"5","관악구에서 맛집으로 엄지척인 곳 맛, 위생, 친절, 세심함까지 뭐 하나 나름랄데 없는 곳 배달로 시켜도 실망하지 않는 곳","https://place.map.kakao.com/18569567","정담은보쌈 신림점","족발,보쌈","4.4","서울 관악구
","2022.04.26.","1"
"4","인테리어 위생 친절 맛 가격 모든 요소가 중상이상 재방문 의사 큼 ","https://place.map.kakao.com/18569567","정담은보쌈 신림점","족발,보쌈","4.4","서울 관악구
","2022.03.28.","1"
"5","❤❤❤❤❤❤엄마네❤❤❤❤❤❤ 3층 안쪽 좌측끝부분  310호 ★엄마 학사네★ 1.이모가 너무젊고 이뻐서 ★한번 놀라고 2.빽순대에 오소리감투에 쫄깃함에 ★두번 놀라고 3.양념순대에 매콤함에 ★세번 놀라는데 4.뽁음밥에 ★네번 놀라고 놀라는 그맛! 5 맛나고 푸짐하고  저렴한 가격에 ★다섯번째  깜놀 ! ! ★★영원히 잊지 못할거 같아~~~★★ 민속순대타운 ...","https://place.map.kakao.com/15317417","원조민속순대타운","순대","2.9","서울 관악구
","2022.05.26.","1"
"1","0.5점 없나... 호객, 사람많은거, 더러운거, 아줌마, 싫어하면 가지마세요 갠적 순대 퀄리티 영 구대기임 나한테만 ♪♪♪ 맛없나봄. 뭐가맛있다는거지? 대체 뭐가? 걍 닭갈비먹을래.","https://place.map.kakao.com/15317417","원조민속순대타운","순대","2.9","서울 관악구
","2022.05.12.","0"
"1","민속순대타운 305 전라도해남 아지매","https://place.map.kakao.com/15317417","원조민속순대타운","순대","2.9","서울 관악구
","2022.03.23.","0"
"1","또순이 아줌마들 손님한테 반말하고 명령하고 뭐 달라면 답답하고 흘리고.. 일하는 젊은 놈들은 용팔이 말투에 꽥꽥 성질내고 너무 싫었음 좋은 사람이랑은 가지 마세요 강매에 비싸고 맛도 더럽게 없음","https://place.map.kakao.com/15317417","원조민속순대타운","순대","2.9","서울 관악구
","2022.02.15.","0"
"1","왜 사람이 많은지 의문임 맛없음 웩","https://place.map.kakao.com/15317417","원조민속순대타운","순대","2.9","서울 관악구
","2021.12.16.","0"
"2","루프탑이좋고 ..커피는 쏘쏘..치즈케이크는 너무 퍽퍽합니다..","https://place.map.kakao.com/1099251112","디자이너리카페","카페","3.8","서울 관악구
","2022.06.03.","0"
"1","음료는 놉 디저트는 먹을만. 커피는 정말..아님 불친절해서 또 오고 싶진 않음","https://place.map.kakao.com/1099251112","디자이너리카페","카페","3.8","서울 관악구
","2022.05.01.","0"
"4","인테리어가 와 너무 예쁘다는 아니지만 ㅎㅎ 신림에 이런 카페가 어디있나 싶은 느낌. 커피가 막 맛있지도 않지만 뷰가 다 함^.^ 주말엔 사람이 바글바글.. 평일 오전 이른 오후에도 의외로 사람이 있는 편","https://place.map.kakao.com/1099251112","디자이너리카페","카페","3.8","서울 관악구
","2022.04.05.","1"
"4","장소가 주는 힙함. 아늑함. ","https://place.map.kakao.com/1099251112","디자이너리카페","카페","3.8","서울 관악구
","2022.03.17.","1"
"2","옆에 SM 가시는걸.. ","https://place.map.kakao.com/16622909","은행골 본점신관","초밥,롤","3.2","서울 관악구
","2022.05.15.","0"
"5","역시 튜닝의 끝은 순정이지 사이드로 나오는 우동도 맛있다 - 22.04.03","https://place.map.kakao.com/16622909","은행골 본점신관","초밥,롤","3.2","서울 관악구
","2022.04.06.","1"
"1","진짜 시간과 돈을 아끼시길 바라는 마음으로 리뷰올립니다 별1개도 아깝습니다 등 계속 치이고 눈치보면서 고기먹었어요 아주머니 한분 너무 심각하게 신경질적이세요 완전 불친절ㅎ 근래중에 최고로 불쾌했어요 자리좁아서 불편해요 밑반찬 셀프로 가져와야되는데 왔다갔다 하는 길이 너무 좁아서 안먹고 말지 싶더라고요 기분좋게 고기먹으려다가 다 잡치고 도망치듯 나왔어요ㅎ 두...","https://place.map.kakao.com/20745677","복돈이부추삼겹살 사당본점","삼겹살","2.4","서울 관악구
","2022.06.06.","0"
"1","본인이 야생에서 자랐거나 고통을 즐기고 싶다면 추천드립니다. 웬만한 사람은 살아남지 못하는 위생 상태에 감탄하고 갑니다. 덕분에 화장실에서 폭죽놀이를 경험했네요!","https://place.map.kakao.com/20745677","복돈이부추삼겹살 사당본점","삼겹살","2.4","서울 관악구
","2022.06.01.","0"
"1","너무 달고 심하게 불친절하세요 이런곳처음입니다 왜 유명한건지..","https://place.map.kakao.com/20745677","복돈이부추삼겹살 사당본점","삼겹살","2.4","서울 관악구
","2022.05.11.","0"
"1","종업원 태도는 주관적이니까 따로 말 안할거지만  술을 시키는데 잔이 셀프 옷넣을 주머니 달라니까 이것도 셀프 모든게 셀프라 앞접시 가져가랴 술잔 가져가랴 종업원 보다 내가 더 바쁨 이런 식이면 홀직원 월급 내리고 가격을 깎으세요  오프너도 안줘서  맥주 딸때 마다 종업원 불러서  올때까지 기다려야함  일행이 아직 식사가 안끝났는데 다른 사람 일어났다고 테이...","https://place.map.kakao.com/20745677","복돈이부추삼겹살 사당본점","삼겹살","2.4","서울 관악구
","2022.05.09.","0"
"1","불친절 더러움 맛없음 3관왕 드립니다","https://place.map.kakao.com/20745677","복돈이부추삼겹살 사당본점","삼겹살","2.4","서울 관악구
","2022.05.05.","0"
"3","먹을만한가 o 기다릴만한가 x  종합-시간이 많으면 기다리고 드세요","https://place.map.kakao.com/1226967920","텐동요츠야","일식","3.7","서울 관악구
","2022.06.06.","0"
"2","와이프왈 두 번 갈데는 아니다 ㅋ","https://place.map.kakao.com/1226967920","텐동요츠야","일식","3.7","서울 관악구
","2022.06.06.","0"
"5","웨이팅 15분 이내로 했을때 5점의 가치가 있음","https://place.map.kakao.com/1226967920","텐동요츠야","일식","3.7","서울 관악구
","2022.06.05.","1"
"1","여기인가요 튀김양적다는곳이","https://place.map.kakao.com/1226967920","텐동요츠야","일식","3.7","서울 관악구
","2022.06.04.","0"
"2","대기 워낙 긴거 알고는 있는데 6시 저녁 오픈인데 7시 마감은 좀 심하지 않은가요? 세번째 방문했는데 세번 다 이러네요. 재료 준비를 더 하세요. 아님 한시간만 일한다고 붙이시던지.. 마감은 9시까지라고 했고 미리 전화도 하고 방문했는데 방문만 하면 마감.. 또 전화받는 사람은 왜 이렇게 불친절한지…  점심/저녁 한시간씩만 장사하는거 감안하고 방문하셔야 할...","https://place.map.kakao.com/1226967920","텐동요츠야","일식","3.7","서울 관악구
","2022.06.02.","0"
"5","bbbb","https://place.map.kakao.com/367274233","오월의김밥","분식","4.4","서울 관악구
","2022.06.09.","1"
"5","김밥은 오월이 맛있습니다.","https://place.map.kakao.com/367274233","오월의김밥","분식","4.4","서울 관악구
","2022.05.28.","1"
"4","전화예약 갈기고 챙겨서 관악산 가셈","https://place.map.kakao.com/367274233","오월의김밥","분식","4.4","서울 관악구
","2022.04.26.","1"
"5","밥도둑 샐러드  둘다 넘나 만족  시간이 부족해서 금방 먹었는데  나중엔 육개장라면이랑 꼭 같이 먹을테야","https://place.map.kakao.com/367274233","오월의김밥","분식","4.4","서울 관악구
","2022.04.22.","1"
"5","부속물도 훌륭하고 국물도 얼큰하니 맛있는 순대국. 집 앞이면 단골가게 였을듯","https://place.map.kakao.com/16586486","기절초풍왕순대","순대","3.7","서울 관악구
","2022.06.05.","1"
"5","순대국밥은...이곳으로..정착합니다..@)))))","https://place.map.kakao.com/16586486","기절초풍왕순대","순대","3.7","서울 관악구
","2022.05.25.","1"
"5","레전드 이보다 맛있는 순대가 있을까 깊을 정도임","https://place.map.kakao.com/16586486","기절초풍왕순대","순대","3.7","서울 관악구
","2022.05.17.","1"
"1","22/05/07일 방문하였습니다 순대국과 모듬순대를 주문하였습니다 김사원세끼을 통해서 알게되었고 관악산 등산후에 15시에 방문하였습니다.  모든순대는 정말 맛 없습니다 순대 속은 잡내가 없으나 순대껍질(?)은 돼지내장으로 하신 것 같은데 잡내가 심했습니다. 처음 씹을 때는 잡내가 없으나 끝맛에서 잡내가 납니다. 수육의 경우에는 살짝 식감이 단단한 편인데 저...","https://place.map.kakao.com/16586486","기절초풍왕순대","순대","3.7","서울 관악구
","2022.05.07.","0"
"1","첫방문에 노룩패스 경험 메밀가루는 중국산","https://place.map.kakao.com/13491393","막불감동 신림본점","냉면","3.7","서울 관악구
","2022.05.31.","0"
"4","9천원으로 오름~ 비빔막쌈 2개 주문. 고기는 그닥.. 열무도 맛있고~ 매운데 맛있어요^^ 같이 가신 분도 만족~ 육수 맛있어서 계속 먹었네요~ 1시 넘었는데도 웨이팅이~~ 잘 먹고 갑니다 ^^","https://place.map.kakao.com/13491393","막불감동 신림본점","냉면","3.7","서울 관악구
","2022.04.21.","1"
"1","첫 방문. 지하로 내려감. 문 앞에 키오스크가 있길래 주문 터치하고 카드 꽂으려 하니 어떤 머리 하나로 묶은 분이 오더니 눈에 레이져 쏘면서  뭐하는 거죠? 네? 이거 키오스크 아닌가요? 이거  우리가 쓰는 거다 아~  문앞에 바로 있길래 당연히 주문기계 인줄 알았어요 (제 실수니 더 없이 정중하고 부드러운 말투와 표정으로 답변 드렸습니다)  대답없이 나를...","https://place.map.kakao.com/13491393","막불감동 신림본점","냉면","3.7","서울 관악구
","2022.03.25.","0"
"5","그야말로 감동적인 맛집으로 오열하면서 먹었읍니다","https://place.map.kakao.com/13491393","막불감동 신림본점","냉면","3.7","서울 관악구
","2022.02.14.","1"
"3","후기에 엄청맛있다는 분들 ㅎㅎ 너무 밍밍  시골에서 잘숙성된 동치미에 물부어놓은 느낌","https://place.map.kakao.com/13491393","막불감동 신림본점","냉면","3.7","서울 관악구
","2021.09.29.","0"
"5","이곳은 고기질부터 파채 반찬, 소스, 그리고 밥의 고슬고슬함까지 모든 것이 완벽하다.","https://place.map.kakao.com/16090577","서울갈비 신림점","갈비","4.3","서울 관악구
","2022.06.04.","1"
"5","파채와 고기의 조화... 맛집입니다. 굽기가 좀 귀찮을뿐입니다 ㅎㅎ","https://place.map.kakao.com/16090577","서울갈비 신림점","갈비","4.3","서울 관악구
","2022.05.30.","1"
"5","너무 맛있어요","https://place.map.kakao.com/16090577","서울갈비 신림점","갈비","4.3","서울 관악구
","2022.05.26.","1"
"5","매일 먹어도 질리지 않는 찐맛집","https://place.map.kakao.com/16090577","서울갈비 신림점","갈비","4.3","서울 관악구
","2022.05.24.","1"
"5","우삼겹 인생맛집","https://place.map.kakao.com/16090577","서울갈비 신림점","갈비","4.3","서울 관악구
","2022.05.13.","1"
"5","레몬커드스콘","https://place.map.kakao.com/1248045116","오목눈이","디저트카페","3.8","서울 관악구
","2022.06.03.","1"
"3","초코쿠키 먹고 너무 달아서 쇼크 오는줄","https://place.map.kakao.com/1248045116","오목눈이","디저트카페","3.8","서울 관악구
","2022.06.02.","0"
"5","라즈베리 잼 들어간 스콘 맛있어요. 하지만 먹다보면 좀 물립니다.","https://place.map.kakao.com/1248045116","오목눈이","디저트카페","3.8","서울 관악구
","2022.05.31.","1"
"4","그러나 재방문은 글쎄","https://place.map.kakao.com/1248045116","오목눈이","디저트카페","3.8","서울 관악구
","2022.05.30.","1"
"5","진짜 진짜 진짜 맛있음","https://place.map.kakao.com/1272818926","다독이네숯불구이","육류,고기","4.8","서울 동작구
","2022.05.30.","1"
"5","집에서 담근 손맛의 김치 숯불에 굽는 숙성 삼겹살 좋네요~","https://place.map.kakao.com/1272818926","다독이네숯불구이","육류,고기","4.8","서울 동작구
","2022.03.12.","1"
"5","미친 맛. 셋이가서 8인분 먹고 나오자마자 다음을 기약하는 맛.","https://place.map.kakao.com/1272818926","다독이네숯불구이","육류,고기","4.8","서울 동작구
","2022.02.01.","1"
"5","오랫만에 다시 보양물회 먹방하러 갔는데 여기는 노량진에서 가장 맛있는 물회맛집이에요! 진심!! 왜 쯔양이 여기서 먹방하고 좋아했는지 이해가 가슴으로 와닿습니다. 물가가 올라서 가격이 전체적으로 많이 오르긴 했는데 요즘 안오른데는 없으니깐요. 다음에 또 먹방하러 갈게용~^^*","https://place.map.kakao.com/576793755","노량해전","회","3.7","서울 동작구
","2022.05.28.","1"
"1","가격은 아직 업데이트 안 됐네요  저기 가격에서 x2 라고 생각하시면 됩니다.  ","https://place.map.kakao.com/576793755","노량해전","회","3.7","서울 동작구
","2022.05.14.","0"
"5","수산시장이 문 닫은 시간이라 밤에 모둠회 중 5만5천원 포장해서 한강으로 마실갔어요 도착에서 딱 열었는데 오 예상보다 양도 많고 특히 쌈채소랑 쌈장 마늘 초장 이런걸 아주 넉넉하게 챙겨주셔서 좋았습니다~ 이정도면 수산시장 안가고 여리로 또 올 것 같은데..? 했어요~ 특히 제가 깻잎 좋아하는데 야채값이 솔찬할껀데도 안아끼구 많이주셔가지고 감동  마늘이랑 고...","https://place.map.kakao.com/576793755","노량해전","회","3.7","서울 동작구
","2022.05.06.","1"
"4","스끼다시 다양함","https://place.map.kakao.com/576793755","노량해전","회","3.7","서울 동작구
","2022.04.04.","1"
"3","대방어회 맛있다. 기본 찬도 괜찮은 편. 지리는 그냥저냥. / (22.01.28) 대방어회는 여전히 괜찮은데 도미는 영;","https://place.map.kakao.com/576793755","노량해전","회","3.7","서울 동작구
","2022.02.09.","0"
"3","괜찬네 ^^","https://place.map.kakao.com/16090261","오징어야","한식","3.9","서울 동작구
","2022.05.21.","0"
"5","노량진이라 그런가요 가성비 죽여줘요 ㅠ 회도 싱싱하고 존맛","https://place.map.kakao.com/16090261","오징어야","한식","3.9","서울 동작구
","2022.05.12.","1"
"5","옴청 맛있었어요 ! ! 가성비 너무 조아요","https://place.map.kakao.com/16090261","오징어야","한식","3.9","서울 동작구
","2022.03.17.","1"
"5","굿굿굿굿귯","https://place.map.kakao.com/16090261","오징어야","한식","3.9","서울 동작구
","2022.03.10.","1"
"1","사장님이 보는지안보는지 모르겠는데....  쫌 사람을 천천히 받음 안되는건지??  줄계속서서덥고ㅡㅡ음식은계속기다리고  근데 카운터는 계속손님받고  지하1층은 줄서서사람들 먹는것도불편하고진짜  사람좀 시간차좀두고 받으세요  맛은 그냥 딱...고시식당맛....그 이상도 그 이하도 아님","https://place.map.kakao.com/1487148971","골든볼9 본점","뷔페","3.2","서울 동작구
","2022.05.10.","0"
"1","굥묻었음 젠장","https://place.map.kakao.com/1487148971","골든볼9 본점","뷔페","3.2","서울 동작구
","2022.04.30.","0"
"3","각각 몇달 먹어보고 쓰는 노량진 뷔페 리뷰  골든볼: 음식들이 공산품이라 일주일 이상 먹으면 질러서 맛없어서 못 먹음. 짜고 맛 강하고 고기 잡내가 너무 심하다.  그래도 옆에 레알짱보다는 3배 정도 낫다. 셋중에는 빵이 제일 맛있음   레알짱: 개노맛 반찬 부실. 쩝쩝충이랑 뚱뚱한 사람 노인들도 많고 전체적인 퀄리티가 떨어짐.   식객: 완전 추천! 먹은...","https://place.map.kakao.com/1487148971","골든볼9 본점","뷔페","3.2","서울 동작구
","2022.04.09.","0"
"5","출장이 잦아 일끝나고 집가다 종종 들러서 먹는데, 저녁메뉴가 늘 비슷하다는걸 제외하면 훌륭합니다","https://place.map.kakao.com/1487148971","골든볼9 본점","뷔페","3.2","서울 동작구
","2022.03.22.","1"
"1","계산하시는 여성분 싸가지가 대단합니다~","https://place.map.kakao.com/1487148971","골든볼9 본점","뷔페","3.2","서울 동작구
","2022.03.16.","0"
"5","여기는 뭔가 다 좋은 듯 다른 뷔페들은 태이블이 좁게 밀집되어 있는데.. 테이블 간격도 적당하고..  음식은.. 좋음, 갈비 양념이 좀 센 정도…  불도장 같은 특별 메뉴가 한 번에 8-9개 한 판 나오는데.. 기다리는 사람이 많아서 바로 품절 ㅠㅠ  자주 가 볼만 한 곳임 ","https://place.map.kakao.com/7967166","63뷔페 파빌리온","뷔페","3.9","서울 영등포구
","2022.06.04.","1"
"4","이 가격대 호텔뷔페 거의 다씹어먹음 갈때마다 역시 파빌리온이야 라는 만족  ★ 절대비추 지인에 가지말라고 할 집 ★★ 재방문의사 없음/평범 혹은 그이하 ★★★ 괜찮음 누가 가자고하면 다시감 ★★★★ 맛있음 재방문의사 있음 ★★★★★ 추천 찐맛집","https://place.map.kakao.com/7967166","63뷔페 파빌리온","뷔페","3.9","서울 영등포구
","2022.05.31.","1"
"5","지금까지 간 고가 뷔페 중에서 제일 만족스러웠습니다! 요즘 다른 호텔 뷔페들 가격이 많이 올랐는데, 5성급 뷔페들 보다 오히려 나은 점이 더 많았던거 같습니다. 메뉴도 차별화 돼있고, 특히 꽃게탕이 최고ㅜ","https://place.map.kakao.com/7967166","63뷔페 파빌리온","뷔페","3.9","서울 영등포구
","2022.05.04.","1"
"5","이 가격에 이런 음식 퀄과 서비스에 불만이 있으면 어딜가든 만족 못하는 사람이라고 생각함","https://place.map.kakao.com/7967166","63뷔페 파빌리온","뷔페","3.9","서울 영등포구
","2022.04.27.","1"
"3","쏘쏘 가격대비 괜찮음  잘은 모르겠지만 국물에서 조미료 맛이 살짝 나는 것 같음","https://place.map.kakao.com/192994116","사이공리","베트남음식","3.2","서울 동작구
","2022.05.10.","0"
"4","비빔쌀국수 맛있었는데 먹다가 면 사이에서 머리카락이.... 주말 점심시간이라 바빠보여서 그냥 빼고 먹었는데 위생에 조금만 더 신경써주세요ㅜㅜ","https://place.map.kakao.com/192994116","사이공리","베트남음식","3.2","서울 동작구
","2022.04.17.","1"
"1","맛업음 컵밥거리가 제일 낫다. 도로가에 베트남ㅌ여주가 하는 곳은 평타 ","https://place.map.kakao.com/192994116","사이공리","베트남음식","3.2","서울 동작구
","2022.04.16.","0"
"2","작년에 맛있게 먹은 기억이 있어서 일부러 찾아갔지만, 실망하고 왔습니다. 위치 바뀌면서 넓어진 것만 좋아지고 나머진 잘 모르겠네요. 남자 사장님인지 직원분인지 모르겠지만 불친절하기도하고... 저는 다시 안가려구요.","https://place.map.kakao.com/192994116","사이공리","베트남음식","3.2","서울 동작구
","2022.04.08.","0"
"1","가게 이전 후 매장이 넓어졌지만 픽업이 셀프로 바뀌고 주문번호도 알려주지 않아 주문 순서 바뀌는 경우도 있음. 심지어 맛이 변했다. 분짜는 별로 변한게 없었지만 쌀국수는 실망. 특히 짜조의 경우 속이 새까맣게 탄 것을 그대로 제공하여 먹을 수 없었음. 옛날 사진과 비교하면 심각한 수준..","https://place.map.kakao.com/192994116","사이공리","베트남음식","3.2","서울 동작구
","2022.03.22.","0"
"5","ㅠㅠㅠ 맛있었네요 ㅠ 술먹는 메뉴","https://place.map.kakao.com/9309265","운봉산장","육류,고기","4.5","서울 동작구
","2022.04.27.","1"
"5","양수육 처음 먹어봤는데 괜찮네요 여러 사람 같이 가서 다양한 메뉴 시도해보려구요 양냄새도 안나고 콜키지도 프리입니다 예약이 어려우니 미리 하셔야합니다","https://place.map.kakao.com/9309265","운봉산장","육류,고기","4.5","서울 동작구
","2022.03.20.","1"
"5","이거 먹으려 돈법니다","https://place.map.kakao.com/9309265","운봉산장","육류,고기","4.5","서울 동작구
","2022.03.13.","1"
"5","살살녹는 그자체 냄새가 아예안나지않으나 그거마저 맛있음","https://place.map.kakao.com/9309265","운봉산장","육류,고기","4.5","서울 동작구
","2022.03.01.","1"
"2","오늘 포장해서 먹었는데 다먹어갈때쯤 파건더기 에서 철수세미 섞여서씹힘.. ","https://place.map.kakao.com/20746105","청수","냉면","2.9","서울 영등포구
","2022.05.03.","0"
"2","• 비빔메밀 양은 많으나 맛이..","https://place.map.kakao.com/20746105","청수","냉면","2.9","서울 영등포구
","2022.04.21.","0"
"3","10년 넘게 다니는 맛집인데 모밀 국물 배합을 바꾸셨나봐요 국물이 밍밍해졌어요ㅠㅠ 슬프다","https://place.map.kakao.com/20746105","청수","냉면","2.9","서울 영등포구
","2022.04.09.","0"
"3","쫄깃한 메밀면 요리가 일품.  단, 가격은 만만치 않음.   가성비때문에 별 세개.","https://place.map.kakao.com/20746105","청수","냉면","2.9","서울 영등포구
","2022.03.31.","0"
"3","매주 가요!","https://place.map.kakao.com/66183033","스타벅스 노량진역점","커피전문점","3.1","서울 동작구
","2022.04.30.","0"
"1","불친절하고 매너없음","https://place.map.kakao.com/66183033","스타벅스 노량진역점","커피전문점","3.1","서울 동작구
","2022.04.27.","0"
"2","번잡스럽읍니다","https://place.map.kakao.com/66183033","스타벅스 노량진역점","커피전문점","3.1","서울 동작구
","2022.04.12.","0"
"5","존맛입니다","https://place.map.kakao.com/27224462","팔팔낙지","해물,생선","3.2","서울 동작구
","2021.08.05.","1"
"4","반찬도 잘 나오고~ 매콤하고 맛있어요!!!","https://place.map.kakao.com/27224462","팔팔낙지","해물,생선","3.2","서울 동작구
","2020.10.15.","1"
"1","가지마세요. 정말로.","https://place.map.kakao.com/27224462","팔팔낙지","해물,생선","3.2","서울 동작구
","2020.09.17.","0"
"3","가끔가서 먹으면 맛있었요. 그런데 점점 손님이 줄기 시작하더니  이제는 좀..... 예전같지않네요.","https://place.map.kakao.com/27224462","팔팔낙지","해물,생선","3.2","서울 동작구
","2020.07.10.","0"
"5","맛있어요!!","https://place.map.kakao.com/26783424","마마부찌","찌개,전골","4.4","서울 동작구
","2022.04.09.","1"
"1","1인분에 8000원이라는 부담스러운 가격으로 변해서 더이상 크게 혜자는 아님... 단체로 간다면 몰라도 혼밥하는 사람은 거의 안갈듯","https://place.map.kakao.com/26783424","마마부찌","찌개,전골","4.4","서울 동작구
","2022.03.21.","0"
"3","친절하지만 솔직히 막 맛있지는 않은듯","https://place.map.kakao.com/26783424","마마부찌","찌개,전골","4.4","서울 동작구
","2022.03.03.","0"
"5","엄청 친절하시고 양, 맛 좋음","https://place.map.kakao.com/26783424","마마부찌","찌개,전골","4.4","서울 동작구
","2022.02.14.","1"
"5","친절하심","https://place.map.kakao.com/26783424","마마부찌","찌개,전골","4.4","서울 동작구
","2022.02.05.","1"
"5","존맛인딩 ㅠㅠ 인생떡볶이집..","https://place.map.kakao.com/18780677","와우신내떡 노량진점","떡볶이","4.4","서울 동작구
","2022.06.08.","1"
"1","혼떡세트가 7900으로 천원이나 올라서 더이상 먹기 부담스러워짐... 8000원이면 옆집에서 2인분 먹을수있는데 비싼 한끼값 내면서 먹을만한 메리트는 없음. 2인 이상부터는 세트가 다양해서 그나마 낫지만 더이상 혼떡할만한 곳은 아닌것같다","https://place.map.kakao.com/18780677","와우신내떡 노량진점","떡볶이","4.4","서울 동작구
","2022.06.08.","0"
"2","저렴함 조미료맛 먹으면 다음날 아픔","https://place.map.kakao.com/18780677","와우신내떡 노량진점","떡볶이","4.4","서울 동작구
","2022.06.05.","0"
"3","노량진 사는 사람으로서 왜 유명한지 1도 모르겠음... 1. 가성비가 좋냐-> 그냥 보통 떡볶이 값 2. 맛이 좋냐-> 그냥 떡볶이 맛 3. 서비스가 좋냐 -> 그냥 일반 가게랑 똑같음 굳이...","https://place.map.kakao.com/18780677","와우신내떡 노량진점","떡볶이","4.4","서울 동작구
","2022.05.27.","0"
"2","1인세트 7900원 너무 비쌈; 맛은 있음","https://place.map.kakao.com/18780677","와우신내떡 노량진점","떡볶이","4.4","서울 동작구
","2022.05.17.","0"
"5","2만-2만5처넌짜리 김치찌개를 만이처넌 받으면 과연 누가 별5개를 안할까.. 맛은 만점이 아니지만 장사철학이 손님에게 너무나 혜자.. 감사합니다","https://place.map.kakao.com/15248633","오감만족","실내포장마차","4.6","서울 동작구
","2022.05.26.","1"
"5","가성비 좋고 안주 존맛 사람들 많을땐 웨이팅도 있음 ","https://place.map.kakao.com/15248633","오감만족","실내포장마차","4.6","서울 동작구
","2022.04.11.","1"
"5","너무 좋아요. 가성비 짱.","https://place.map.kakao.com/15248633","오감만족","실내포장마차","4.6","서울 동작구
","2022.04.04.","1"
"3","튀김 밑 부분이 금방 눅눅해지니 받으면 바로 옆으로 세워놓길 바랍니다. ","https://place.map.kakao.com/1954247535","이든돈카츠","돈까스,우동","4.2","서울 동작구
","2022.05.06.","0"
"5","굿~","https://place.map.kakao.com/1954247535","이든돈카츠","돈까스,우동","4.2","서울 동작구
","2022.05.05.","1"
"5","저렴한편임 이퀄리티에 이정도 품질이면 갓갓갓갓갓갓갓성비지  오래오래 장사해주세요 사장님","https://place.map.kakao.com/1954247535","이든돈카츠","돈까스,우동","4.2","서울 동작구
","2022.04.03.","1"
"5","포장했었는데 밥을 넉넉히 주시고 고기도 두툼하고 맛있네요 가격이 올라 7천원인데 여전히 가성비 좋다고 생각합니다. 기름을 잘 안털어낸다는 후기를 의식하셨는지 포장용기 하단에 키친타올이 깔려져있네요","https://place.map.kakao.com/1954247535","이든돈카츠","돈까스,우동","4.2","서울 동작구
","2022.03.23.","1"
